cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
75,1780254495.259793,1,1,1.020000,823.309004,1
75,1780254495.259793,2,2,1.010659,454.124942,1
75,1780254495.259793,3,3,1.008671,145.602578,1
75,1780254495.259793,4,4,1.010000,477.004563,1
75,1780254495.259793,5,,1.007467,0.000000,1
14,1780254522.362333,1,1,1.020000,724.196610,1
14,1780254522.362333,2,2,1.010696,401.882990,1
14,1780254522.362333,3,3,1.008900,142.024915,1
14,1780254522.362333,4,4,1.010000,498.062460,1
14,1780254522.362333,5,,1.007170,0.000000,1
18,1780254527.964537,1,1,1.020000,811.179341,1
18,1780254527.964537,2,2,1.010586,497.792004,1
18,1780254527.964537,3,3,1.008558,134.540338,1
18,1780254527.964537,4,4,1.010000,450.809516,1
18,1780254527.964537,5,,1.007394,0.000000,1
24,1780254533.361537,1,1,1.020000,879.640566,1
24,1780254533.361537,2,2,1.010352,468.317161,1
24,1780254533.361537,3,3,1.008562,138.606114,1
24,1780254533.361537,4,4,1.010000,457.410812,1
24,1780254533.361537,5,,1.007389,0.000000,1
30,1780254537.453248,1,1,1.020000,734.276447,1
30,1780254537.453248,2,2,1.010940,407.296040,1
30,1780254537.453248,3,3,1.009104,109.915465,1
30,1780254537.453248,4,4,1.010000,477.109033,1
30,1780254537.453248,5,,1.007298,0.000000,1
32,1780254540.860105,1,1,1.020000,918.752425,1
32,1780254540.860105,2,2,1.009290,515.884755,1
32,1780254540.860105,3,3,1.007544,231.771279,1
32,1780254540.860105,4,4,1.010000,482.202955,1
32,1780254540.860105,5,,1.006898,0.000000,1
36,1780254544.324789,1,1,1.020000,854.258755,1
36,1780254544.324789,2,2,1.010235,427.511590,1
36,1780254544.324789,3,3,1.008491,154.368397,1
36,1780254544.324789,4,4,1.010000,468.961242,1
36,1780254544.324789,5,,1.007527,0.000000,1
39,1780254547.703907,1,1,1.020000,714.202388,1
39,1780254547.703907,2,2,1.009791,360.790872,1
39,1780254547.703907,3,3,1.007513,0.000000,0
39,1780254547.703907,4,4,0.000000,0.000000,1
39,1780254547.703907,5,,0.000000,0.000000,1
44,1780254551.417777,1,1,1.020000,765.398486,1
44,1780254551.417777,2,2,1.010016,482.476252,1
44,1780254551.417777,3,3,1.007607,0.000000,0
44,1780254551.417777,4,4,0.000000,0.000000,1
44,1780254551.417777,5,,0.000000,0.000000,1
46,1780254554.427775,1,1,1.020000,1275.737814,1
46,1780254554.427775,2,2,1.010045,904.395968,1
46,1780254554.427775,3,3,1.008709,550.308111,1
46,1780254554.427775,4,4,1.010000,485.266979,1
46,1780254554.427775,5,,1.006808,0.000000,1
50,1780254557.246724,1,1,1.020000,1292.118222,1
50,1780254557.246724,2,2,1.010238,918.630980,1
50,1780254557.246724,3,3,1.008790,566.110546,1
50,1780254557.246724,4,4,1.010000,503.473718,1
50,1780254557.246724,5,,1.006715,0.000000,1
52,1780254560.088228,1,1,1.020000,1154.020627,1
52,1780254560.088228,2,2,1.010074,836.679099,1
52,1780254560.088228,3,3,1.008339,550.335822,1
52,1780254560.088228,4,4,1.010000,453.798843,1
52,1780254560.088228,5,,1.007520,0.000000,1
55,1780254563.126552,1,1,1.020000,0.000000,0
55,1780254563.126552,2,2,0.000000,0.000000,0
55,1780254563.126552,3,3,0.000000,0.000000,0
55,1780254563.126552,4,4,0.000000,0.000000,1
55,1780254563.126552,5,,0.000000,0.000000,1
59,1780254566.236273,1,1,1.020000,415.342118,1
59,1780254566.236273,2,2,1.013918,0.000000,0
59,1780254566.236273,3,3,0.000000,0.000000,0
59,1780254566.236273,4,4,0.000000,0.000000,1
59,1780254566.236273,5,,0.000000,0.000000,1
61,1780254569.159463,1,1,1.020000,386.965892,1
61,1780254569.159463,2,2,1.014494,0.000000,0
61,1780254569.159463,3,3,0.000000,0.000000,0
61,1780254569.159463,4,4,0.000000,0.000000,1
61,1780254569.159463,5,,0.000000,0.000000,1
64,1780254572.271769,1,1,1.020000,813.352975,1
64,1780254572.271769,2,2,1.008081,420.541194,1
64,1780254572.271769,3,3,1.005372,0.000000,0
64,1780254572.271769,4,4,0.000000,0.000000,1
64,1780254572.271769,5,,0.000000,0.000000,1
67,1780254575.237503,1,1,1.020000,870.331310,1
67,1780254575.237503,2,2,1.007689,449.750369,1
67,1780254575.237503,3,3,1.005007,0.000000,0
67,1780254575.237503,4,4,0.000000,0.000000,1
67,1780254575.237503,5,,0.000000,0.000000,1
70,1780254578.254467,1,1,1.020000,865.720434,1
70,1780254578.254467,2,2,1.007945,439.487036,1
70,1780254578.254467,3,3,1.005484,0.000000,0
70,1780254578.254467,4,4,0.000000,0.000000,1
70,1780254578.254467,5,,0.000000,0.000000,1
73,1780254581.375013,1,1,1.020000,1102.970806,1
73,1780254581.375013,2,2,1.011221,817.980451,1
73,1780254581.375013,3,3,1.009224,528.032009,1
73,1780254581.375013,4,4,1.010000,483.502697,1
73,1780254581.375013,5,,1.006870,0.000000,1
