cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780251459.581614,1,1,1.020000,830.442576,1
6,1780251459.581614,2,2,1.010010,401.223943,1
6,1780251459.581614,3,3,1.008586,166.043884,1
6,1780251459.581614,4,4,1.010000,502.400532,1
6,1780251459.581614,5,,1.006996,0.000000,1
7,1780251460.582457,1,1,1.020000,839.313751,1
7,1780251460.582457,2,2,1.010802,444.192838,1
7,1780251460.582457,3,3,1.009240,95.788033,1
7,1780251460.582457,4,4,1.010000,476.797802,1
7,1780251460.582457,5,,1.007112,0.000000,1
8,1780251461.583520,1,1,1.020000,909.353434,1
8,1780251461.583520,2,2,1.010105,510.968160,1
8,1780251461.583520,3,3,1.008387,173.053584,1
8,1780251461.583520,4,4,1.010000,502.685575,1
8,1780251461.583520,5,,1.006629,0.000000,1
9,1780251462.584568,1,1,1.020000,682.070896,1
9,1780251462.584568,2,2,1.010979,365.314707,1
9,1780251462.584568,3,3,1.009226,83.242377,1
9,1780251462.584568,4,4,1.010000,464.460983,1
9,1780251462.584568,5,,1.007012,0.000000,1
10,1780251463.585675,1,1,1.020000,787.105581,1
10,1780251463.585675,2,2,1.010297,410.271809,1
10,1780251463.585675,3,3,1.008631,137.171269,1
10,1780251463.585675,4,4,1.010000,460.748004,1
10,1780251463.585675,5,,1.007540,0.000000,1
11,1780251464.585957,1,1,1.020000,748.845706,1
11,1780251464.585957,2,2,1.010977,378.097674,1
11,1780251464.585957,3,3,1.009396,75.512852,1
11,1780251464.585957,4,4,1.010000,469.441420,1
11,1780251464.585957,5,,1.007042,0.000000,1
12,1780251465.586036,1,1,1.020000,900.386837,1
12,1780251465.586036,2,2,1.010221,472.972835,1
12,1780251465.586036,3,3,1.008695,157.167901,1
12,1780251465.586036,4,4,1.010000,497.969795,1
12,1780251465.586036,5,,1.007170,0.000000,1
13,1780251466.586370,1,1,1.020000,723.107467,1
13,1780251466.586370,2,2,1.010637,405.390787,1
13,1780251466.586370,3,3,1.008886,116.103820,1
13,1780251466.586370,4,4,1.010000,459.860957,1
13,1780251466.586370,5,,1.007550,0.000000,1
14,1780251467.587837,1,1,1.020000,901.616930,1
14,1780251467.587837,2,2,1.009769,487.970302,1
14,1780251467.587837,3,3,1.008218,195.489661,1
14,1780251467.587837,4,4,1.010000,506.755467,1
14,1780251467.587837,5,,1.006862,0.000000,1
15,1780251468.588872,1,1,1.020000,776.849508,1
15,1780251468.588872,2,2,1.010523,458.961178,1
15,1780251468.588872,3,3,1.008662,147.263558,1
15,1780251468.588872,4,4,1.010000,479.369353,1
15,1780251468.588872,5,,1.007396,0.000000,1
16,1780251469.590991,1,1,1.020000,842.684655,1
16,1780251469.590991,2,2,1.010110,501.413618,1
16,1780251469.590991,3,3,1.008272,162.051498,1
16,1780251469.590991,4,4,1.010000,470.470515,1
16,1780251469.590991,5,,1.006847,0.000000,1
18,1780251470.598529,1,1,1.020000,899.589210,1
18,1780251470.598529,2,2,1.009762,470.718232,1
18,1780251470.598529,3,3,1.008127,173.803499,1
18,1780251470.598529,4,4,1.010000,463.234648,1
18,1780251470.598529,5,,1.007083,0.000000,1
19,1780251471.599992,1,1,1.020000,871.110662,1
19,1780251471.599992,2,2,1.010340,489.679108,1
19,1780251471.599992,3,3,1.008669,126.628018,1
19,1780251471.599992,4,4,1.010000,452.960099,1
19,1780251471.599992,5,,1.007381,0.000000,1
20,1780251472.602071,1,1,1.020000,825.479513,1
20,1780251472.602071,2,2,1.010638,486.234022,1
20,1780251472.602071,3,3,1.008512,139.930280,1
20,1780251472.602071,4,4,1.010000,458.995219,1
20,1780251472.602071,5,,1.007143,0.000000,1
21,1780251473.603400,1,1,1.020000,823.619570,1
21,1780251473.603400,2,2,1.010797,412.266900,1
21,1780251473.603400,3,3,1.009174,105.394209,1
21,1780251473.603400,4,4,1.010000,490.295215,1
21,1780251473.603400,5,,1.006786,0.000000,1
22,1780251474.603935,1,1,1.020000,888.159873,1
22,1780251474.603935,2,2,1.010113,494.917896,1
22,1780251474.603935,3,3,1.008416,169.147431,1
22,1780251474.603935,4,4,1.010000,498.091942,1
22,1780251474.603935,5,,1.006720,0.000000,1
23,1780251475.606247,1,1,1.020000,747.901201,1
23,1780251475.606247,2,2,1.011501,478.034892,1
23,1780251475.606247,3,3,1.009403,67.245838,1
23,1780251475.606247,4,4,1.010000,460.549766,1
23,1780251475.606247,5,,1.007065,0.000000,1
24,1780251476.614097,1,1,1.020000,774.589923,1
24,1780251476.614097,2,2,1.011019,368.426336,1
24,1780251476.614097,3,3,1.009364,79.690233,1
24,1780251476.614097,4,4,1.010000,478.121456,1
24,1780251476.614097,5,,1.006801,0.000000,1
25,1780251477.615637,1,1,1.020000,818.270506,1
25,1780251477.615637,2,2,1.010020,417.021464,1
25,1780251477.615637,3,3,1.008558,138.111671,1
25,1780251477.615637,4,4,1.010000,456.157198,1
25,1780251477.615637,5,,1.007396,0.000000,1
26,1780251478.616745,1,1,1.020000,783.775853,1
26,1780251478.616745,2,2,1.010589,438.424449,1
26,1780251478.616745,3,3,1.008957,112.255953,1
26,1780251478.616745,4,4,1.010000,463.725632,1
26,1780251478.616745,5,,1.007456,0.000000,1
27,1780251479.650255,1,1,1.020000,847.904982,1
27,1780251479.650255,2,2,1.010260,419.670536,1
27,1780251479.650255,3,3,1.008707,130.888306,1
27,1780251479.650255,4,4,1.010000,472.679412,1
27,1780251479.650255,5,,1.006980,0.000000,1
28,1780251480.837969,1,1,1.020000,723.075712,1
28,1780251480.837969,2,2,1.010917,391.001639,1
28,1780251480.837969,3,3,1.009093,97.372634,1
28,1780251480.837969,4,4,1.010000,470.560136,1
28,1780251480.837969,5,,1.006943,0.000000,1
29,1780251481.837889,1,1,1.020000,694.050461,1
29,1780251481.837889,2,2,1.011355,390.914405,1
29,1780251481.837889,3,3,1.009356,72.359352,1
29,1780251481.837889,4,4,1.010000,456.663708,1
29,1780251481.837889,5,,1.007290,0.000000,1
30,1780251482.839257,1,1,1.020000,804.317967,1
30,1780251482.839257,2,2,1.010121,490.499688,1
30,1780251482.839257,3,3,1.008126,179.888927,1
30,1780251482.839257,4,4,1.010000,468.013253,1
30,1780251482.839257,5,,1.007254,0.000000,1
31,1780251483.839952,1,1,1.020000,786.581325,1
31,1780251483.839952,2,2,1.010259,380.501997,1
31,1780251483.839952,3,3,1.008871,127.922727,1
31,1780251483.839952,4,4,1.010000,477.459626,1
31,1780251483.839952,5,,1.007296,0.000000,1
32,1780251484.841498,1,1,1.020000,895.207593,1
32,1780251484.841498,2,2,1.009880,511.262271,1
32,1780251484.841498,3,3,1.007922,200.014934,1
32,1780251484.841498,4,4,1.010000,477.527326,1
32,1780251484.841498,5,,1.007049,0.000000,1
33,1780251485.844852,1,1,1.020000,805.152814,1
33,1780251485.844852,2,2,1.010135,386.823970,1
33,1780251485.844852,3,3,1.008743,131.200763,1
33,1780251485.844852,4,4,1.010000,476.942500,1
33,1780251485.844852,5,,1.006970,0.000000,1
34,1780251486.846040,1,1,1.020000,737.356708,1
34,1780251486.846040,2,2,1.011578,432.307334,1
34,1780251486.846040,3,3,1.009684,64.748577,1
34,1780251486.846040,4,4,1.010000,481.256611,1
34,1780251486.846040,5,,1.006904,0.000000,1
35,1780251487.846246,1,1,1.020000,941.141109,1
35,1780251487.846246,2,2,1.010383,517.400924,1
35,1780251487.846246,3,3,1.008745,139.818699,1
35,1780251487.846246,4,4,1.010000,495.343783,1
35,1780251487.846246,5,,1.006681,0.000000,1
36,1780251488.847413,1,1,1.020000,826.123814,1
36,1780251488.847413,2,2,1.010614,475.771639,1
36,1780251488.847413,3,3,1.009066,128.421178,1
36,1780251488.847413,4,4,1.010000,508.900461,1
36,1780251488.847413,5,,1.006658,0.000000,1
37,1780251489.849196,1,1,1.020000,747.326330,1
37,1780251489.849196,2,2,1.011103,433.475231,1
37,1780251489.849196,3,3,1.009153,99.031182,1
37,1780251489.849196,4,4,1.010000,464.222062,1
37,1780251489.849196,5,,1.007575,0.000000,1
38,1780251490.938141,1,1,1.020000,772.305255,1
38,1780251490.938141,2,2,1.010923,415.783315,1
38,1780251490.938141,3,3,1.009176,125.249251,1
38,1780251490.938141,4,4,1.010000,496.526714,1
38,1780251490.938141,5,,1.007419,0.000000,1
39,1780251491.959228,1,1,1.020000,778.029858,1
39,1780251491.959228,2,2,1.010921,421.775118,1
39,1780251491.959228,3,3,1.009174,131.297105,1
39,1780251491.959228,4,4,1.010000,511.770877,1
39,1780251491.959228,5,,1.006922,0.000000,1
39,1780251492.959409,1,1,1.020000,737.711068,1
39,1780251492.959409,2,2,1.011151,377.393361,1
39,1780251492.959409,3,3,1.009485,79.475185,1
39,1780251492.959409,4,4,1.010000,472.011674,1
39,1780251492.959409,5,,1.007390,0.000000,1
40,1780251493.995414,1,1,1.020000,686.505409,1
40,1780251493.995414,2,2,1.011586,396.954152,1
40,1780251493.995414,3,3,1.009576,83.239188,1
40,1780251493.995414,4,4,1.010000,485.743167,1
40,1780251493.995414,5,,1.007153,0.000000,1
41,1780251494.996380,1,1,1.020000,822.430607,1
41,1780251494.996380,2,2,1.010177,508.585137,1
41,1780251494.996380,3,3,1.008230,180.794544,1
41,1780251494.996380,4,4,1.010000,483.794304,1
41,1780251494.996380,5,,1.007121,0.000000,1
42,1780251495.997973,1,1,1.020000,769.588181,1
42,1780251495.997973,2,2,1.011077,431.399427,1
42,1780251495.997973,3,3,1.009391,75.975257,1
42,1780251495.997973,4,4,1.010000,463.002801,1
42,1780251495.997973,5,,1.007319,0.000000,1
43,1780251496.998310,1,1,1.020000,777.102661,1
43,1780251496.998310,2,2,1.010586,462.495116,1
43,1780251496.998310,3,3,1.008655,138.523524,1
43,1780251496.998310,4,4,1.010000,469.252593,1
43,1780251496.998310,5,,1.007314,0.000000,1
44,1780251498.000410,1,1,1.020000,786.550989,1
44,1780251498.000410,2,2,1.011117,503.767970,1
44,1780251498.000410,3,3,1.009214,84.968792,1
44,1780251498.000410,4,4,1.010000,466.821206,1
44,1780251498.000410,5,,1.006960,0.000000,1
45,1780251499.001241,1,1,1.020000,813.834974,1
45,1780251499.001241,2,2,1.011254,505.028050,1
45,1780251499.001241,3,3,1.009262,96.351349,1
45,1780251499.001241,4,4,1.010000,487.466642,1
45,1780251499.001241,5,,1.006793,0.000000,1
46,1780251500.001846,1,1,1.020000,868.281380,1
46,1780251500.001846,2,2,1.010697,468.349039,1
46,1780251500.001846,3,3,1.009157,114.582286,1
46,1780251500.001846,4,4,1.010000,503.495967,1
46,1780251500.001846,5,,1.006603,0.000000,1
47,1780251501.002337,1,1,1.020000,851.030876,1
47,1780251501.002337,2,2,1.010243,448.183201,1
47,1780251501.002337,3,3,1.008817,117.298873,1
47,1780251501.002337,4,4,1.010000,469.351272,1
47,1780251501.002337,5,,1.006890,0.000000,1
48,1780251502.002906,1,1,1.020000,717.053854,1
48,1780251502.002906,2,2,1.011349,427.470449,1
48,1780251502.002906,3,3,1.009497,96.955312,1
48,1780251502.002906,4,4,1.010000,504.975597,1
48,1780251502.002906,5,,1.006705,0.000000,1
49,1780251503.004047,1,1,1.020000,830.217734,1
49,1780251503.004047,2,2,1.010537,459.678420,1
49,1780251503.004047,3,3,1.009053,128.107060,1
49,1780251503.004047,4,4,1.010000,509.033562,1
49,1780251503.004047,5,,1.006613,0.000000,1
50,1780251504.004974,1,1,1.020000,721.643881,1
50,1780251504.004974,2,2,1.011072,378.919688,1
50,1780251504.004974,3,3,1.009560,89.403163,1
50,1780251504.004974,4,4,1.010000,499.754994,1
50,1780251504.004974,5,,1.006775,0.000000,1
51,1780251505.027858,1,1,1.020000,802.584306,1
51,1780251505.027858,2,2,1.010183,411.936342,1
51,1780251505.027858,3,3,1.008431,147.393407,1
51,1780251505.027858,4,4,1.010000,451.711039,1
51,1780251505.027858,5,,1.007532,0.000000,1
52,1780251506.028657,1,1,1.020000,888.015775,1
52,1780251506.028657,2,2,1.009978,474.577017,1
52,1780251506.028657,3,3,1.008331,156.383283,1
52,1780251506.028657,4,4,1.010000,467.477546,1
52,1780251506.028657,5,,1.006909,0.000000,1
53,1780251507.029994,1,1,1.020000,823.947792,1
53,1780251507.029994,2,2,1.011247,511.165875,1
53,1780251507.029994,3,3,1.009306,116.488846,1
53,1780251507.029994,4,4,1.010000,512.916517,1
53,1780251507.029994,5,,1.006657,0.000000,1
54,1780251508.033394,1,1,1.020000,796.084687,1
54,1780251508.033394,2,2,1.010698,481.682928,1
54,1780251508.033394,3,3,1.008990,113.591519,1
54,1780251508.033394,4,4,1.010000,473.972119,1
54,1780251508.033394,5,,1.007179,0.000000,1
55,1780251509.033996,1,1,1.020000,807.650546,1
55,1780251509.033996,2,2,1.011484,518.992126,1
55,1780251509.033996,3,3,1.009494,100.129268,1
55,1780251509.033996,4,4,1.010000,493.886777,1
55,1780251509.033996,5,,1.007300,0.000000,1
56,1780251510.035769,1,1,1.020000,715.008719,1
56,1780251510.035769,2,2,1.011741,442.636284,1
56,1780251510.035769,3,3,1.009867,81.147568,1
56,1780251510.035769,4,4,1.010000,494.543891,1
56,1780251510.035769,5,,1.007278,0.000000,1
57,1780251511.036099,1,1,1.020000,910.041950,1
57,1780251511.036099,2,2,1.009528,507.588550,1
57,1780251511.036099,3,3,1.007833,224.036989,1
57,1780251511.036099,4,4,1.010000,495.510207,1
57,1780251511.036099,5,,1.007265,0.000000,1
58,1780251512.037238,1,1,1.020000,765.221866,1
58,1780251512.037238,2,2,1.011108,461.984324,1
58,1780251512.037238,3,3,1.009091,126.989622,1
58,1780251512.037238,4,4,1.010000,507.960021,1
58,1780251512.037238,5,,1.006700,0.000000,1
59,1780251513.041949,1,1,1.020000,723.720373,1
59,1780251513.041949,2,2,1.011340,444.820764,1
59,1780251513.041949,3,3,1.009599,103.029827,1
59,1780251513.041949,4,4,1.010000,515.701886,1
59,1780251513.041949,5,,1.006683,0.000000,1
60,1780251514.042545,1,1,1.020000,918.043678,1
60,1780251514.042545,2,2,1.009966,546.360874,1
60,1780251514.042545,3,3,1.008200,198.944752,1
60,1780251514.042545,4,4,1.010000,516.985637,1
60,1780251514.042545,5,,1.006573,0.000000,1
61,1780251515.043972,1,1,1.020000,927.067229,1
61,1780251515.043972,2,2,1.009196,496.659522,1
61,1780251515.043972,3,3,1.007602,218.891403,1
61,1780251515.043972,4,4,1.010000,464.396036,1
61,1780251515.043972,5,,1.007109,0.000000,1
62,1780251516.045287,1,1,1.020000,841.550339,1
62,1780251516.045287,2,2,1.010114,452.268511,1
