timestamp,run,fase,layer,source,destination,latency_ms
2026-05-10 01:15:33.436814,1,attack,field,h2,h3,5.37
2026-05-10 01:15:33.436847,1,attack,field,h2,h3,0.752
2026-05-10 01:15:33.436854,1,attack,field,h2,h3,0.151
2026-05-10 01:15:33.436860,1,attack,field,h2,h3,0.101
2026-05-10 01:15:33.436864,1,attack,field,h2,h3,0.159
2026-05-10 01:15:33.436869,1,attack,field,h2,h3,0.061
2026-05-10 01:15:33.436873,1,attack,field,h2,h3,0.133
2026-05-10 01:15:33.436878,1,attack,field,h2,h3,0.251
2026-05-10 01:15:33.436882,1,attack,field,h2,h3,0.135
2026-05-10 01:15:33.436887,1,attack,field,h2,h3,0.168
2026-05-10 01:15:33.436891,1,attack,field,h2,h3,0.136
2026-05-10 01:15:33.436895,1,attack,field,h2,h3,0.174
2026-05-10 01:15:33.436900,1,attack,field,h2,h3,0.157
2026-05-10 01:15:33.436904,1,attack,field,h2,h3,0.115
2026-05-10 01:15:33.436908,1,attack,field,h2,h3,0.115
2026-05-10 01:15:33.436912,1,attack,field,h2,h3,0.132
2026-05-10 01:15:33.436916,1,attack,field,h2,h3,0.165
2026-05-10 01:15:33.436921,1,attack,field,h2,h3,0.186
2026-05-10 01:15:33.436925,1,attack,field,h2,h3,0.14
2026-05-10 01:15:33.436929,1,attack,field,h2,h3,0.186
2026-05-10 01:15:53.884319,2,attack,field,h2,h3,0.17
2026-05-10 01:15:53.884353,2,attack,field,h2,h3,0.105
2026-05-10 01:15:53.884360,2,attack,field,h2,h3,0.148
2026-05-10 01:15:53.884364,2,attack,field,h2,h3,0.145
2026-05-10 01:15:53.884369,2,attack,field,h2,h3,0.148
2026-05-10 01:15:53.884373,2,attack,field,h2,h3,0.176
2026-05-10 01:15:53.884378,2,attack,field,h2,h3,0.122
2026-05-10 01:15:53.884382,2,attack,field,h2,h3,0.153
2026-05-10 01:15:53.884387,2,attack,field,h2,h3,0.111
2026-05-10 01:15:53.884391,2,attack,field,h2,h3,0.156
2026-05-10 01:15:53.884395,2,attack,field,h2,h3,0.136
2026-05-10 01:15:53.884399,2,attack,field,h2,h3,0.172
2026-05-10 01:15:53.884403,2,attack,field,h2,h3,0.127
2026-05-10 01:15:53.884408,2,attack,field,h2,h3,0.166
2026-05-10 01:15:53.884412,2,attack,field,h2,h3,0.123
2026-05-10 01:15:53.884416,2,attack,field,h2,h3,0.142
2026-05-10 01:15:53.884420,2,attack,field,h2,h3,0.153
2026-05-10 01:15:53.884425,2,attack,field,h2,h3,0.148
2026-05-10 01:15:53.884429,2,attack,field,h2,h3,0.136
2026-05-10 01:15:53.884434,2,attack,field,h2,h3,0.156
2026-05-10 01:16:14.333059,3,attack,field,h2,h3,0.226
2026-05-10 01:16:14.333097,3,attack,field,h2,h3,0.133
2026-05-10 01:16:14.333106,3,attack,field,h2,h3,0.135
2026-05-10 01:16:14.333112,3,attack,field,h2,h3,0.096
2026-05-10 01:16:14.333118,3,attack,field,h2,h3,0.157
2026-05-10 01:16:14.333123,3,attack,field,h2,h3,0.129
2026-05-10 01:16:14.333128,3,attack,field,h2,h3,0.106
2026-05-10 01:16:14.333134,3,attack,field,h2,h3,0.122
2026-05-10 01:16:14.333140,3,attack,field,h2,h3,0.115
2026-05-10 01:16:14.333146,3,attack,field,h2,h3,0.133
