timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-10 01:15:33.437022,1,attack,field,h2,h3,0.0
2026-05-10 01:15:53.884444,2,attack,field,h2,h3,0.0
2026-05-10 01:16:14.333218,3,attack,field,h2,h3,0.0
2026-05-10 01:16:34.750325,1,attack,system,h3,h4,0.0
2026-05-10 01:16:55.197463,2,attack,system,h3,h4,0.0
2026-05-10 01:17:15.643703,3,attack,system,h3,h4,0.0
