timestamp,run,fase,layer,source,destination,latency_ms
2026-05-12 23:34:11.171398,1,dos_light,field,h2,h3,4.66
2026-05-12 23:34:11.171427,1,dos_light,field,h2,h3,0.843
2026-05-12 23:34:11.171434,1,dos_light,field,h2,h3,0.072
2026-05-12 23:34:11.171438,1,dos_light,field,h2,h3,0.057
2026-05-12 23:34:11.171442,1,dos_light,field,h2,h3,0.06
2026-05-12 23:34:11.171446,1,dos_light,field,h2,h3,0.064
2026-05-12 23:34:11.171450,1,dos_light,field,h2,h3,0.068
2026-05-12 23:34:11.171454,1,dos_light,field,h2,h3,0.076
2026-05-12 23:34:11.171457,1,dos_light,field,h2,h3,0.058
2026-05-12 23:34:11.171461,1,dos_light,field,h2,h3,0.066
2026-05-12 23:34:11.171465,1,dos_light,field,h2,h3,0.069
2026-05-12 23:34:11.171469,1,dos_light,field,h2,h3,0.058
2026-05-12 23:34:11.171472,1,dos_light,field,h2,h3,0.072
2026-05-12 23:34:11.171476,1,dos_light,field,h2,h3,0.064
2026-05-12 23:34:11.171480,1,dos_light,field,h2,h3,0.058
2026-05-12 23:34:11.171483,1,dos_light,field,h2,h3,0.069
2026-05-12 23:34:11.171487,1,dos_light,field,h2,h3,0.076
2026-05-12 23:34:11.171490,1,dos_light,field,h2,h3,0.063
2026-05-12 23:34:11.171494,1,dos_light,field,h2,h3,0.066
2026-05-12 23:34:11.171498,1,dos_light,field,h2,h3,0.07
2026-05-12 23:34:31.551247,2,dos_light,field,h2,h3,0.077
2026-05-12 23:34:31.551356,2,dos_light,field,h2,h3,0.062
2026-05-12 23:34:31.551363,2,dos_light,field,h2,h3,0.066
2026-05-12 23:34:31.551367,2,dos_light,field,h2,h3,0.064
2026-05-12 23:34:31.551370,2,dos_light,field,h2,h3,0.061
2026-05-12 23:34:31.551373,2,dos_light,field,h2,h3,0.059
2026-05-12 23:34:31.551377,2,dos_light,field,h2,h3,0.063
2026-05-12 23:34:31.551381,2,dos_light,field,h2,h3,0.058
2026-05-12 23:34:31.551384,2,dos_light,field,h2,h3,0.06
2026-05-12 23:34:31.551387,2,dos_light,field,h2,h3,0.062
2026-05-12 23:34:31.551390,2,dos_light,field,h2,h3,0.073
2026-05-12 23:34:31.551393,2,dos_light,field,h2,h3,2.11
