cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
0,0,1780254004.313168,1780254004.316067,1,1
0,0,1780254004.313168,1780254004.316067,2,1
0,0,1780254004.313168,1780254004.316067,3,1
0,0,1780254004.313168,1780254004.316067,4,1
0,0,1780254004.313168,1780254004.316067,5,1
0,0,1780254005.315851,1780254005.320762,1,1
0,0,1780254005.315851,1780254005.320762,2,1
0,0,1780254005.315851,1780254005.320762,3,1
0,0,1780254005.315851,1780254005.320762,4,1
0,0,1780254005.315851,1780254005.320762,5,1
0,0,1780254006.317274,1780254006.319318,1,1
0,0,1780254006.317274,1780254006.319318,2,1
0,0,1780254006.317274,1780254006.319318,3,1
0,0,1780254006.317274,1780254006.319318,4,1
0,0,1780254006.317274,1780254006.319318,5,1
0,0,1780254007.324722,1780254007.326583,1,1
0,0,1780254007.324722,1780254007.326583,2,1
0,0,1780254007.324722,1780254007.326583,3,1
0,0,1780254007.324722,1780254007.326583,4,1
0,0,1780254007.324722,1780254007.326583,5,1
0,0,1780254008.326920,1780254008.328436,1,1
0,0,1780254008.326920,1780254008.328436,2,1
0,0,1780254008.326920,1780254008.328436,3,1
0,0,1780254008.326920,1780254008.328436,4,1
0,0,1780254008.326920,1780254008.328436,5,1
1,6,1780254009.332868,1780254009.335963,1,1
1,6,1780254009.332868,1780254009.335963,2,1
1,6,1780254009.332868,1780254009.335963,3,1
1,6,1780254009.332868,1780254009.335963,4,1
1,6,1780254009.332868,1780254009.335963,5,1
2,7,1780254010.338384,1780254010.339855,1,1
2,7,1780254010.338384,1780254010.339855,2,1
2,7,1780254010.338384,1780254010.339855,3,1
2,7,1780254010.338384,1780254010.339855,4,1
2,7,1780254010.338384,1780254010.339855,5,1
3,8,1780254011.402575,1780254011.404537,1,1
3,8,1780254011.402575,1780254011.404537,2,1
3,8,1780254011.402575,1780254011.404537,3,1
3,8,1780254011.402575,1780254011.404537,4,1
3,8,1780254011.402575,1780254011.404537,5,1
4,9,1780254012.452696,1780254012.454644,1,1
4,9,1780254012.452696,1780254012.454644,2,1
4,9,1780254012.452696,1780254012.454644,3,1
4,9,1780254012.452696,1780254012.454644,4,1
4,9,1780254012.452696,1780254012.454644,5,1
5,10,1780254013.637241,1780254013.639284,1,1
5,10,1780254013.637241,1780254013.639284,2,1
5,10,1780254013.637241,1780254013.639284,3,1
5,10,1780254013.637241,1780254013.639284,4,1
5,10,1780254013.637241,1780254013.639284,5,1
