cmd_id,origin_cycle,ts_received,bus,breaker_DT
0,0,1780254002.966980,1,1
0,0,1780254002.966980,2,1
0,0,1780254002.966980,3,1
0,0,1780254002.966980,4,1
0,0,1780254002.966980,5,1
0,0,1780254003.987607,1,1
0,0,1780254003.987607,2,1
0,0,1780254003.987607,3,1
0,0,1780254003.987607,4,1
0,0,1780254003.987607,5,1
0,0,1780254004.991940,1,1
0,0,1780254004.991940,2,1
0,0,1780254004.991940,3,1
0,0,1780254004.991940,4,1
0,0,1780254004.991940,5,1
0,0,1780254006.067480,1,1
0,0,1780254006.067480,2,1
0,0,1780254006.067480,3,1
0,0,1780254006.067480,4,1
0,0,1780254006.067480,5,1
0,0,1780254007.073637,1,1
0,0,1780254007.073637,2,1
0,0,1780254007.073637,3,1
0,0,1780254007.073637,4,1
0,0,1780254007.073637,5,1
0,0,1780254008.079067,1,1
0,0,1780254008.079067,2,1
0,0,1780254008.079067,3,1
0,0,1780254008.079067,4,1
0,0,1780254008.079067,5,1
0,0,1780254009.197178,1,1
0,0,1780254009.197178,2,1
0,0,1780254009.197178,3,1
0,0,1780254009.197178,4,1
0,0,1780254009.197178,5,1
1,6,1780254010.198362,1,1
1,6,1780254010.198362,2,1
1,6,1780254010.198362,3,1
1,6,1780254010.198362,4,1
1,6,1780254010.198362,5,1
2,7,1780254011.215083,1,1
2,7,1780254011.215083,2,1
2,7,1780254011.215083,3,1
2,7,1780254011.215083,4,1
2,7,1780254011.215083,5,1
3,8,1780254012.216344,1,1
3,8,1780254012.216344,2,1
3,8,1780254012.216344,3,1
3,8,1780254012.216344,4,1
3,8,1780254012.216344,5,1
4,9,1780254013.637103,1,1
4,9,1780254013.637103,2,1
4,9,1780254013.637103,3,1
4,9,1780254013.637103,4,1
4,9,1780254013.637103,5,1
5,10,1780254014.688497,1,1
5,10,1780254014.688497,2,1
5,10,1780254014.688497,3,1
5,10,1780254014.688497,4,1
5,10,1780254014.688497,5,1
6,11,1780254015.690076,1,1
6,11,1780254015.690076,2,1
6,11,1780254015.690076,3,1
6,11,1780254015.690076,4,1
6,11,1780254015.690076,5,1
7,12,1780254016.692991,1,1
7,12,1780254016.692991,2,1
7,12,1780254016.692991,3,1
7,12,1780254016.692991,4,1
7,12,1780254016.692991,5,1
7,12,1780254017.694022,1,1
7,12,1780254017.694022,2,1
7,12,1780254017.694022,3,1
7,12,1780254017.694022,4,1
7,12,1780254017.694022,5,1
8,13,1780254018.704635,1,1
8,13,1780254018.704635,2,1
8,13,1780254018.704635,3,1
8,13,1780254018.704635,4,1
8,13,1780254018.704635,5,1
9,13,1780254019.731031,1,1
9,13,1780254019.731031,2,1
9,13,1780254019.731031,3,1
9,13,1780254019.731031,4,1
9,13,1780254019.731031,5,1
11,15,1780254020.731804,1,1
11,15,1780254020.731804,2,1
11,15,1780254020.731804,3,1
11,15,1780254020.731804,4,1
11,15,1780254020.731804,5,1
12,17,1780254021.733664,1,1
12,17,1780254021.733664,2,1
12,17,1780254021.733664,3,1
12,17,1780254021.733664,4,1
12,17,1780254021.733664,5,1
13,18,1780254022.733997,1,1
13,18,1780254022.733997,2,1
13,18,1780254022.733997,3,1
13,18,1780254022.733997,4,1
13,18,1780254022.733997,5,1
14,19,1780254023.740776,1,1
14,19,1780254023.740776,2,1
14,19,1780254023.740776,3,1
14,19,1780254023.740776,4,1
14,19,1780254023.740776,5,1
15,20,1780254024.742132,1,1
15,20,1780254024.742132,2,1
15,20,1780254024.742132,3,1
15,20,1780254024.742132,4,1
15,20,1780254024.742132,5,1
16,21,1780254025.743614,1,1
16,21,1780254025.743614,2,1
16,21,1780254025.743614,3,1
16,21,1780254025.743614,4,1
16,21,1780254025.743614,5,1
17,22,1780254026.749720,1,1
17,22,1780254026.749720,2,1
17,22,1780254026.749720,3,1
17,22,1780254026.749720,4,1
17,22,1780254026.749720,5,1
18,23,1780254027.759337,1,1
18,23,1780254027.759337,2,1
18,23,1780254027.759337,3,1
18,23,1780254027.759337,4,1
18,23,1780254027.759337,5,1
19,24,1780254028.760520,1,1
19,24,1780254028.760520,2,1
19,24,1780254028.760520,3,1
19,24,1780254028.760520,4,1
19,24,1780254028.760520,5,1
20,25,1780254029.761302,1,1
20,25,1780254029.761302,2,1
20,25,1780254029.761302,3,1
20,25,1780254029.761302,4,1
20,25,1780254029.761302,5,1
21,26,1780254030.796139,1,1
21,26,1780254030.796139,2,1
21,26,1780254030.796139,3,1
