cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
8,12,1780259932.807320,1780259932.809660,1,1
8,12,1780259932.807320,1780259932.809660,2,1
8,12,1780259932.807320,1780259932.809660,3,1
8,12,1780259932.807320,1780259932.809660,4,1
8,12,1780259932.807320,1780259932.809660,5,1
9,13,1780259933.809397,1780259933.813560,1,1
9,13,1780259933.809397,1780259933.813560,2,1
9,13,1780259933.809397,1780259933.813560,3,1
9,13,1780259933.809397,1780259933.813560,4,1
9,13,1780259933.809397,1780259933.813560,5,1
10,14,1780259934.809821,1780259934.812998,1,1
10,14,1780259934.809821,1780259934.812998,2,1
10,14,1780259934.809821,1780259934.812998,3,1
10,14,1780259934.809821,1780259934.812998,4,1
10,14,1780259934.809821,1780259934.812998,5,1
11,15,1780259935.810159,1780259935.812303,1,1
11,15,1780259935.810159,1780259935.812303,2,1
11,15,1780259935.810159,1780259935.812303,3,1
11,15,1780259935.810159,1780259935.812303,4,1
11,15,1780259935.810159,1780259935.812303,5,1
12,16,1780259936.810527,1780259936.814306,1,1
12,16,1780259936.810527,1780259936.814306,2,1
12,16,1780259936.810527,1780259936.814306,3,1
12,16,1780259936.810527,1780259936.814306,4,1
12,16,1780259936.810527,1780259936.814306,5,1
13,17,1780259937.811378,1780259937.813632,1,1
13,17,1780259937.811378,1780259937.813632,2,1
13,17,1780259937.811378,1780259937.813632,3,1
13,17,1780259937.811378,1780259937.813632,4,1
13,17,1780259937.811378,1780259937.813632,5,1
14,18,1780259938.813982,1780259938.815949,1,1
14,18,1780259938.813982,1780259938.815949,2,1
14,18,1780259938.813982,1780259938.815949,3,1
14,18,1780259938.813982,1780259938.815949,4,1
14,18,1780259938.813982,1780259938.815949,5,1
15,19,1780259939.814666,1780259939.816884,1,1
15,19,1780259939.814666,1780259939.816884,2,1
15,19,1780259939.814666,1780259939.816884,3,1
15,19,1780259939.814666,1780259939.816884,4,1
15,19,1780259939.814666,1780259939.816884,5,1
16,20,1780259940.816094,1780259940.818782,1,1
16,20,1780259940.816094,1780259940.818782,2,1
16,20,1780259940.816094,1780259940.818782,3,1
16,20,1780259940.816094,1780259940.818782,4,1
16,20,1780259940.816094,1780259940.818782,5,1
17,21,1780259941.818101,1780259941.820258,1,1
17,21,1780259941.818101,1780259941.820258,2,1
17,21,1780259941.818101,1780259941.820258,3,1
17,21,1780259941.818101,1780259941.820258,4,1
17,21,1780259941.818101,1780259941.820258,5,1
18,22,1780259942.818943,1780259942.821142,1,1
18,22,1780259942.818943,1780259942.821142,2,1
18,22,1780259942.818943,1780259942.821142,3,1
18,22,1780259942.818943,1780259942.821142,4,1
