cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
13,1780250120.821867,1,1,1.020000,728.187516,1
13,1780250120.821867,2,2,1.010603,406.564839,1
13,1780250120.821867,3,3,1.008864,118.835725,1
13,1780250120.821867,4,4,1.010000,461.322727,1
13,1780250120.821867,5,,1.007542,0.000000,1
14,1780250121.822290,1,1,1.020000,803.447387,1
14,1780250121.822290,2,2,1.010418,491.640339,1
14,1780250121.822290,3,3,1.008599,166.405268,1
14,1780250121.822290,4,4,1.010000,507.140438,1
14,1780250121.822290,5,,1.006860,0.000000,1
15,1780250122.823420,1,1,1.020000,779.947420,1
15,1780250122.823420,2,2,1.010499,458.720672,1
15,1780250122.823420,3,3,1.008650,148.584131,1
15,1780250122.823420,4,4,1.010000,479.844946,1
15,1780250122.823420,5,,1.007393,0.000000,1
16,1780250123.824228,1,1,1.020000,836.937039,1
16,1780250123.824228,2,2,1.010151,499.547007,1
16,1780250123.824228,3,3,1.008303,159.248474,1
16,1780250123.824228,4,4,1.010000,469.999054,1
16,1780250123.824228,5,,1.006850,0.000000,1
17,1780250124.825190,1,1,1.020000,763.895137,1
17,1780250124.825190,2,2,1.010873,472.653513,1
17,1780250124.825190,3,3,1.008805,117.167401,1
17,1780250124.825190,4,4,1.010000,462.266214,1
17,1780250124.825190,5,,1.007089,0.000000,1
18,1780250125.825899,1,1,1.020000,923.416965,1
18,1780250125.825899,2,2,1.009947,495.169329,1
18,1780250125.825899,3,3,1.008417,148.002240,1
18,1780250125.825899,4,4,1.010000,453.812484,1
18,1780250125.825899,5,,1.007376,0.000000,1
19,1780250126.832693,1,1,1.020000,769.339059,1
19,1780250126.832693,2,2,1.010718,387.858572,1
19,1780250126.832693,3,3,1.009145,91.455348,1
19,1780250126.832693,4,4,1.010000,463.925186,1
19,1780250126.832693,5,,1.007112,0.000000,1
19,1780250127.834340,1,1,1.020000,841.864669,1
19,1780250127.834340,2,2,1.010640,501.134503,1
19,1780250127.834340,3,3,1.008530,151.610261,1
19,1780250127.834340,4,4,1.010000,485.212001,1
19,1780250127.834340,5,,1.006820,0.000000,1
20,1780250128.836033,1,1,1.020000,764.211806,1
20,1780250128.836033,2,2,1.011332,425.206751,1
20,1780250128.836033,3,3,1.009480,89.405637,1
20,1780250128.836033,4,4,1.010000,496.778594,1
20,1780250128.836033,5,,1.006729,0.000000,1
21,1780250129.837449,1,1,1.020000,853.162007,1
21,1780250129.837449,2,2,1.010157,460.285334,1
21,1780250129.837449,3,3,1.008451,144.285051,1
21,1780250129.837449,4,4,1.010000,459.844344,1
21,1780250129.837449,5,,1.007070,0.000000,1
23,1780250130.964950,1,1,1.020000,768.698862,1
23,1780250130.964950,2,2,1.011464,498.062375,1
23,1780250130.964950,3,3,1.009363,83.544603,1
23,1780250130.964950,4,4,1.010000,482.834102,1
23,1780250130.964950,5,,1.006769,0.000000,1
23,1780250131.967610,1,1,1.020000,761.858881,1
23,1780250131.967610,2,2,1.011030,354.803856,1
23,1780250131.967610,3,3,1.009378,68.353947,1
23,1780250131.967610,4,4,1.010000,451.143257,1
23,1780250131.967610,5,,1.007424,0.000000,1
25,1780250132.990107,1,1,1.020000,827.427323,1
25,1780250132.990107,2,2,1.010013,426.675810,1
25,1780250132.990107,3,3,1.008555,144.894070,1
25,1780250132.990107,4,4,1.010000,464.369909,1
25,1780250132.990107,5,,1.007452,0.000000,1
26,1780250134.015711,1,1,1.020000,778.655149,1
26,1780250134.015711,2,2,1.010606,434.020094,1
26,1780250134.015711,3,3,1.008972,108.806626,1
26,1780250134.015711,4,4,1.010000,471.538131,1
26,1780250134.015711,5,,1.006987,0.000000,1
27,1780250135.019305,1,1,1.020000,847.813546,1
27,1780250135.019305,2,2,1.010236,416.651892,1
27,1780250135.019305,3,3,1.008688,129.594722,1
27,1780250135.019305,4,4,1.010000,470.051543,1
27,1780250135.019305,5,,1.006946,0.000000,1
28,1780250136.022147,1,1,1.020000,715.703190,1
28,1780250136.022147,2,2,1.010954,387.909506,1
28,1780250136.022147,3,3,1.009119,93.224210,1
28,1780250136.022147,4,4,1.010000,459.775969,1
28,1780250136.022147,5,,1.007272,0.000000,1
29,1780250137.026458,1,1,1.020000,799.313307,1
29,1780250137.026458,2,2,1.010694,492.163840,1
29,1780250137.026458,3,3,1.008469,149.740166,1
29,1780250137.026458,4,4,1.010000,464.853957,1
29,1780250137.026458,5,,1.007272,0.000000,1
30,1780250138.027555,1,1,1.020000,821.177681,1
30,1780250138.027555,2,2,1.010406,512.387071,1
30,1780250138.027555,3,3,1.008528,155.395838,1
30,1780250138.027555,4,4,1.010000,478.236071,1
30,1780250138.027555,5,,1.007292,0.000000,1
31,1780250139.032860,1,1,1.020000,785.735495,1
31,1780250139.032860,2,2,1.010242,375.777389,1
31,1780250139.032860,3,3,1.008870,126.122131,1
31,1780250139.032860,4,4,1.010000,481.321370,1
31,1780250139.032860,5,,1.007025,0.000000,1
32,1780250140.528887,1,1,1.020000,897.588248,1
32,1780250140.528887,2,2,1.009861,513.927138,1
32,1780250140.528887,3,3,1.007895,201.633806,1
32,1780250140.528887,4,4,1.010000,479.030454,1
32,1780250140.528887,5,,1.006956,0.000000,1
