timestamp,iterasi_ke,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-07 23:24:00,1,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-07 23:24:00,1,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-07 23:24:00,1,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-07 23:24:00,1,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-07 23:24:00,1,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-07 23:24:04,2,no_attack,1,1.012000,1.012000,169.241379,169.241379,1.000000,1,1
2026-05-07 23:24:04,2,no_attack,2,0.977000,0.977000,330.241379,330.241379,1.000000,1,1
2026-05-07 23:24:04,2,no_attack,3,1.022000,1.022000,653.275862,653.275862,1.000000,1,1
2026-05-07 23:24:04,2,no_attack,4,1.039000,1.039000,210.586207,210.586207,1.000000,1,1
2026-05-07 23:24:04,2,no_attack,5,0.992000,0.992000,176.655172,176.655172,1.000000,1,1
2026-05-07 23:24:08,3,no_attack,1,0.971000,0.971000,553.586207,553.586207,1.046280,1,1
2026-05-07 23:24:08,3,no_attack,2,0.952000,0.952000,319.310345,319.310345,1.044387,1,1
2026-05-07 23:24:08,3,no_attack,3,1.014000,1.014000,559.793103,559.793103,1.037513,1,1
2026-05-07 23:24:08,3,no_attack,4,0.972000,0.972000,619.344828,619.344828,1.039874,1,1
2026-05-07 23:24:08,3,no_attack,5,1.030000,1.030000,152.758621,152.758621,1.041455,1,1
2026-05-07 23:24:12,4,no_attack,1,1.030000,1.030000,664.724138,664.724138,1.046280,1,1
2026-05-07 23:24:12,4,no_attack,2,0.984000,0.984000,275.551724,275.551724,1.044387,1,1
2026-05-07 23:24:12,4,no_attack,3,1.045000,1.045000,391.379310,391.379310,1.037513,1,1
2026-05-07 23:24:12,4,no_attack,4,0.959000,0.959000,235.931034,235.931034,1.039874,1,1
2026-05-07 23:24:12,4,no_attack,5,1.034000,1.034000,592.448276,592.448276,1.041455,1,1
2026-05-07 23:24:16,5,no_attack,1,1.030000,1.030000,688.034483,688.034483,1.043588,1,1
2026-05-07 23:24:16,5,no_attack,2,1.002000,1.002000,891.586207,891.586207,1.044352,1,1
2026-05-07 23:24:16,5,no_attack,3,0.987000,0.987000,580.689655,580.689655,1.037529,1,1
2026-05-07 23:24:16,5,no_attack,4,1.032000,1.032000,604.413793,604.413793,1.038374,1,1
2026-05-07 23:24:16,5,no_attack,5,1.036000,1.036000,572.241379,572.241379,1.040341,1,1
2026-05-07 23:24:20,6,no_attack,1,1.020000,1.020000,183.724138,183.724138,1.040170,1,1
2026-05-07 23:24:20,6,no_attack,2,0.972000,0.972000,383.724138,383.724138,1.040768,1,1
2026-05-07 23:24:20,6,no_attack,3,0.957000,0.957000,344.586207,344.586207,1.035944,1,1
2026-05-07 23:24:20,6,no_attack,4,0.960000,0.960000,379.724138,379.724138,1.035916,1,1
2026-05-07 23:24:20,6,no_attack,5,1.012000,1.012000,425.068966,425.068966,1.037748,1,1
2026-05-07 23:24:24,7,no_attack,1,1.020000,1.020000,183.724138,183.724138,1.042159,1,1
2026-05-07 23:24:24,7,no_attack,2,0.972000,0.972000,383.724138,383.724138,1.042052,1,1
2026-05-07 23:24:24,7,no_attack,3,0.957000,0.957000,344.586207,344.586207,1.036984,1,1
2026-05-07 23:24:24,7,no_attack,4,0.960000,0.960000,379.724138,379.724138,1.035988,1,1
2026-05-07 23:24:24,7,no_attack,5,1.012000,1.012000,425.068966,425.068966,1.037697,1,1
2026-05-07 23:24:28,8,no_attack,1,0.987000,0.987000,316.448276,316.448276,1.043427,1,1
2026-05-07 23:24:28,8,no_attack,2,0.976000,0.976000,887.689655,887.689655,1.042825,1,1
2026-05-07 23:24:28,8,no_attack,3,1.014000,1.014000,608.172414,608.172414,1.037548,1,1
2026-05-07 23:24:28,8,no_attack,4,0.967000,0.967000,732.793103,732.793103,1.035901,1,1
2026-05-07 23:24:28,8,no_attack,5,0.966000,0.966000,457.379310,457.379310,1.037532,1,1
2026-05-07 23:24:32,9,no_attack,1,1.048000,1.048000,610.827586,610.827586,1.043001,1,1
2026-05-07 23:24:32,9,no_attack,2,1.004000,1.004000,670.931034,670.931034,1.039834,1,1
2026-05-07 23:24:32,9,no_attack,3,1.034000,1.034000,719.758621,719.758621,1.035493,1,1
2026-05-07 23:24:32,9,no_attack,4,0.972000,0.972000,181.965517,181.965517,1.033684,1,1
2026-05-07 23:24:32,9,no_attack,5,0.981000,0.981000,363.482759,363.482759,1.035563,1,1
2026-05-07 23:24:36,10,no_attack,1,0.971000,0.971000,897.724138,897.724138,1.040535,1,1
2026-05-07 23:24:36,10,no_attack,2,1.037000,1.037000,378.310345,378.310345,1.039354,1,1
2026-05-07 23:24:36,10,no_attack,3,1.014000,1.014000,447.379310,447.379310,1.035675,1,1
2026-05-07 23:24:36,10,no_attack,4,1.041000,1.041000,482.551724,482.551724,1.036188,1,1
2026-05-07 23:24:36,10,no_attack,5,0.976000,0.976000,348.862069,348.862069,1.037678,1,1
2026-05-07 23:24:40,11,no_attack,1,1.006000,1.006000,350.793103,350.793103,1.037195,1,1
2026-05-07 23:24:40,11,no_attack,2,1.008000,1.008000,830.344828,830.344828,1.040574,1,1
2026-05-07 23:24:40,11,no_attack,3,0.989000,0.989000,323.068966,323.068966,1.036528,1,1
2026-05-07 23:24:40,11,no_attack,4,1.049000,1.049000,515.551724,515.551724,1.036097,1,1
2026-05-07 23:24:40,11,no_attack,5,0.959000,0.959000,196.517241,196.517241,1.037718,1,1
2026-05-07 23:24:44,12,no_attack,1,1.006000,1.006000,350.793103,350.793103,1.038829,1,1
2026-05-07 23:24:44,12,no_attack,2,1.008000,1.008000,830.344828,830.344828,1.039380,1,1
2026-05-07 23:24:44,12,no_attack,3,0.989000,0.989000,323.068966,323.068966,1.036733,1,1
2026-05-07 23:24:44,12,no_attack,4,1.049000,1.049000,515.551724,515.551724,1.036144,1,1
2026-05-07 23:24:44,12,no_attack,5,0.959000,0.959000,196.517241,196.517241,1.038041,1,1
2026-05-07 23:24:48,13,no_attack,1,0.960000,0.960000,656.793103,656.793103,1.039870,1,1
2026-05-07 23:24:48,13,no_attack,2,1.029000,1.029000,461.068966,461.068966,1.038583,1,1
2026-05-07 23:24:48,13,no_attack,3,0.956000,0.956000,463.862069,463.862069,1.036848,1,1
2026-05-07 23:24:48,13,no_attack,4,1.049000,1.049000,529.862069,529.862069,1.036158,1,1
2026-05-07 23:24:48,13,no_attack,5,1.047000,1.047000,772.724138,772.724138,1.038234,1,1
2026-05-07 23:24:52,14,no_attack,1,0.951000,0.951000,738.344828,738.344828,1.038430,1,1
2026-05-07 23:24:52,14,no_attack,2,1.018000,1.018000,552.103448,552.103448,1.039194,1,1
2026-05-07 23:24:52,14,no_attack,3,0.976000,0.976000,656.758621,656.758621,1.035979,1,1
2026-05-07 23:24:52,14,no_attack,4,0.961000,0.961000,503.724138,503.724138,1.033552,1,1
2026-05-07 23:24:52,14,no_attack,5,0.995000,0.995000,884.172414,884.172414,1.035279,1,1
2026-05-07 23:24:56,15,no_attack,1,1.037000,1.037000,340.655172,340.655172,1.036851,1,1
2026-05-07 23:24:56,15,no_attack,2,1.000000,1.000000,288.793103,288.793103,1.038676,1,1
2026-05-07 23:24:56,15,no_attack,3,1.041000,1.041000,784.206897,784.206897,1.034458,1,1
2026-05-07 23:24:56,15,no_attack,4,0.979000,0.979000,653.068966,653.068966,1.031640,1,1
2026-05-07 23:24:56,15,no_attack,5,1.010000,1.010000,266.206897,266.206897,1.032989,1,1
2026-05-07 23:25:00,16,no_attack,1,1.037000,1.037000,340.655172,340.655172,1.038741,1,1
2026-05-07 23:25:00,16,no_attack,2,1.000000,1.000000,288.793103,288.793103,1.040201,1,1
2026-05-07 23:25:00,16,no_attack,3,1.041000,1.041000,784.206897,784.206897,1.034262,1,1
2026-05-07 23:25:00,16,no_attack,4,0.979000,0.979000,653.068966,653.068966,1.031845,1,1
2026-05-07 23:25:00,16,no_attack,5,1.010000,1.010000,266.206897,266.206897,1.033633,1,1
2026-05-07 23:25:04,17,no_attack,1,1.026000,1.026000,549.551724,549.551724,1.039948,1,1
2026-05-07 23:25:04,17,no_attack,2,1.027000,1.027000,541.965517,541.965517,1.041133,1,1
2026-05-07 23:25:04,17,no_attack,3,0.950000,0.950000,420.827586,420.827586,1.034055,1,1
2026-05-07 23:25:04,17,no_attack,4,0.951000,0.951000,904.689655,904.689655,1.031893,1,1
2026-05-07 23:25:04,17,no_attack,5,1.037000,1.037000,758.206897,758.206897,1.033967,1,1
2026-05-07 23:25:08,18,no_attack,1,0.980000,0.980000,200.586207,200.586207,1.038850,1,1
2026-05-07 23:25:08,18,no_attack,2,1.037000,1.037000,842.965517,842.965517,1.040027,1,1
2026-05-07 23:25:08,18,no_attack,3,0.958000,0.958000,545.862069,545.862069,1.033172,1,1
2026-05-07 23:25:08,18,no_attack,4,0.956000,0.956000,765.689655,765.689655,1.028503,1,1
2026-05-07 23:25:08,18,no_attack,5,1.026000,1.026000,244.000000,244.000000,1.030603,1,1
2026-05-07 23:25:12,19,no_attack,1,0.997000,0.997000,573.344828,573.344828,1.040946,1,1
2026-05-07 23:25:12,19,no_attack,2,0.976000,0.976000,837.689655,837.689655,1.038199,1,1
2026-05-07 23:25:12,19,no_attack,3,0.992000,0.992000,316.517241,316.517241,1.033014,1,1
2026-05-07 23:25:12,19,no_attack,4,1.002000,1.002000,706.551724,706.551724,1.029249,1,1
2026-05-07 23:25:12,19,no_attack,5,0.970000,0.970000,402.344828,402.344828,1.031634,1,1
2026-05-07 23:25:16,20,no_attack,1,1.049000,1.049000,617.655172,617.655172,1.039501,1,1
2026-05-07 23:25:16,20,no_attack,2,0.993000,0.993000,550.724138,550.724138,1.037403,1,1
2026-05-07 23:25:16,20,no_attack,3,0.962000,0.962000,336.689655,336.689655,1.033608,1,1
2026-05-07 23:25:16,20,no_attack,4,0.983000,0.983000,611.172414,611.172414,1.029703,1,1
2026-05-07 23:25:16,20,no_attack,5,0.973000,0.973000,329.413793,329.413793,1.032115,1,1
2026-05-07 23:25:20,21,no_attack,1,0.957000,0.957000,662.344828,662.344828,1.039501,1,1
2026-05-07 23:25:20,21,no_attack,2,0.972000,0.972000,866.655172,866.655172,1.037403,1,1
2026-05-07 23:25:20,21,no_attack,3,1.035000,1.035000,199.413793,199.413793,1.033608,1,1
2026-05-07 23:25:20,21,no_attack,4,0.973000,0.973000,680.655172,680.655172,1.029703,1,1
2026-05-07 23:25:20,21,no_attack,5,0.971000,0.971000,260.931034,260.931034,1.032115,1,1
2026-05-07 23:25:24,22,no_attack,1,0.957000,0.957000,662.344828,662.344828,1.038154,1,1
2026-05-07 23:25:24,22,no_attack,2,0.972000,0.972000,866.655172,866.655172,1.038618,1,1
2026-05-07 23:25:24,22,no_attack,3,1.035000,1.035000,199.413793,199.413793,1.035020,1,1
2026-05-07 23:25:24,22,no_attack,4,0.973000,0.973000,680.655172,680.655172,1.031132,1,1
2026-05-07 23:25:24,22,no_attack,5,0.971000,0.971000,260.931034,260.931034,1.033618,1,1
2026-05-07 23:25:28,23,no_attack,1,1.043000,1.043000,563.586207,563.586207,1.037247,1,1
2026-05-07 23:25:28,23,no_attack,2,0.997000,0.997000,753.068966,753.068966,1.037887,1,1
2026-05-07 23:25:28,23,no_attack,3,1.030000,1.030000,288.896552,288.896552,1.035702,1,1
2026-05-07 23:25:28,23,no_attack,4,0.959000,0.959000,501.551724,501.551724,1.032037,1,1
2026-05-07 23:25:28,23,no_attack,5,0.992000,0.992000,512.689655,512.689655,1.034558,1,1
2026-05-07 23:25:32,24,no_attack,1,1.022000,1.022000,651.241379,651.241379,1.037030,1,1
2026-05-07 23:25:32,24,no_attack,2,1.048000,1.048000,217.103448,217.103448,1.037804,1,1
2026-05-07 23:25:32,24,no_attack,3,0.990000,0.990000,415.379310,415.379310,1.035998,1,1
2026-05-07 23:25:32,24,no_attack,4,1.036000,1.036000,330.275862,330.275862,1.032723,1,1
2026-05-07 23:25:32,24,no_attack,5,0.969000,0.969000,510.551724,510.551724,1.034874,1,1
2026-05-07 23:25:36,25,no_attack,1,0.992000,0.992000,367.896552,367.896552,1.036561,1,1
2026-05-07 23:25:36,25,no_attack,2,0.974000,0.974000,878.758621,878.758621,1.040747,1,1
2026-05-07 23:25:36,25,no_attack,3,0.994000,0.994000,814.172414,814.172414,1.037338,1,1
2026-05-07 23:25:36,25,no_attack,4,1.004000,1.004000,190.172414,190.172414,1.034328,1,1
2026-05-07 23:25:36,25,no_attack,5,1.049000,1.049000,752.655172,752.655172,1.036115,1,1
2026-05-07 23:25:40,26,no_attack,1,1.046000,1.046000,820.655172,820.655172,1.038207,1,1
2026-05-07 23:25:40,26,no_attack,2,1.034000,1.034000,269.965517,269.965517,1.038425,1,1
2026-05-07 23:25:40,26,no_attack,3,0.998000,0.998000,316.034483,316.034483,1.035200,1,1
2026-05-07 23:25:40,26,no_attack,4,0.990000,0.990000,199.241379,199.241379,1.034291,1,1
2026-05-07 23:25:40,26,no_attack,5,0.987000,0.987000,915.172414,915.172414,1.035421,1,1
2026-05-07 23:25:44,27,no_attack,1,1.046000,1.046000,820.655172,820.655172,1.035745,1,1
2026-05-07 23:25:44,27,no_attack,2,1.034000,1.034000,269.965517,269.965517,1.040698,1,1
2026-05-07 23:25:44,27,no_attack,3,0.998000,0.998000,316.034483,316.034483,1.036646,1,1
2026-05-07 23:25:44,27,no_attack,4,0.990000,0.990000,199.241379,199.241379,1.034763,1,1
2026-05-07 23:25:44,27,no_attack,5,0.987000,0.987000,915.172414,915.172414,1.035390,1,1
2026-05-07 23:25:48,28,no_attack,1,0.976000,0.976000,768.655172,768.655172,1.034092,1,1
2026-05-07 23:25:48,28,no_attack,2,0.995000,0.995000,477.344828,477.344828,1.042129,1,1
2026-05-07 23:25:48,28,no_attack,3,1.045000,1.045000,871.931034,871.931034,1.037540,1,1
2026-05-07 23:25:48,28,no_attack,4,1.004000,1.004000,696.620690,696.620690,1.035027,1,1
2026-05-07 23:25:48,28,no_attack,5,0.965000,0.965000,392.413793,392.413793,1.035328,1,1
2026-05-07 23:25:52,29,no_attack,1,1.046000,1.046000,567.724138,567.724138,1.033709,1,1
2026-05-07 23:25:52,29,no_attack,2,1.004000,1.004000,720.034483,720.034483,1.040799,1,1
2026-05-07 23:25:52,29,no_attack,3,0.955000,0.955000,625.862069,625.862069,1.035114,1,1
2026-05-07 23:25:52,29,no_attack,4,1.000000,1.000000,802.758621,802.758621,1.032999,1,1
2026-05-07 23:25:52,29,no_attack,5,0.965000,0.965000,916.793103,916.793103,1.034034,1,1
2026-05-07 23:25:56,30,no_attack,1,0.958000,0.958000,307.172414,307.172414,1.034434,1,1
2026-05-07 23:25:56,30,no_attack,2,1.008000,1.008000,661.275862,661.275862,1.038354,1,1
2026-05-07 23:25:56,30,no_attack,3,0.973000,0.973000,250.620690,250.620690,1.032492,1,1
2026-05-07 23:25:56,30,no_attack,4,1.039000,1.039000,327.551724,327.551724,1.028551,1,1
2026-05-07 23:25:56,30,no_attack,5,1.008000,1.008000,619.137931,619.137931,1.029824,1,1
2026-05-07 23:26:00,31,no_attack,1,0.991000,0.991000,602.620690,602.620690,1.037571,1,1
2026-05-07 23:26:00,31,no_attack,2,1.002000,1.002000,863.551724,863.551724,1.039022,1,1
2026-05-07 23:26:00,31,no_attack,3,0.970000,0.970000,720.137931,720.137931,1.034611,1,1
2026-05-07 23:26:00,31,no_attack,4,0.973000,0.973000,466.620690,466.620690,1.031200,1,1
2026-05-07 23:26:00,31,no_attack,5,1.016000,1.016000,374.931034,374.931034,1.032323,1,1
2026-05-07 23:26:04,32,no_attack,1,0.981000,0.981000,739.655172,739.655172,1.037102,1,1
2026-05-07 23:26:04,32,no_attack,2,0.957000,0.957000,524.517241,524.517241,1.037318,1,1
2026-05-07 23:26:04,32,no_attack,3,1.049000,1.049000,869.034483,869.034483,1.033847,1,1
2026-05-07 23:26:04,32,no_attack,4,0.957000,0.957000,329.172414,329.172414,1.032289,1,1
2026-05-07 23:26:04,32,no_attack,5,0.976000,0.976000,885.206897,885.206897,1.033579,1,1
2026-05-07 23:26:08,33,no_attack,1,0.981000,0.981000,739.655172,739.655172,1.035840,1,1
2026-05-07 23:26:08,33,no_attack,2,0.957000,0.957000,524.517241,524.517241,1.037516,1,1
2026-05-07 23:26:08,33,no_attack,3,1.049000,1.049000,869.034483,869.034483,1.032610,1,1
2026-05-07 23:26:08,33,no_attack,4,0.957000,0.957000,329.172414,329.172414,1.031633,1,1
2026-05-07 23:26:08,33,no_attack,5,0.976000,0.976000,885.206897,885.206897,1.032513,1,1
2026-05-07 23:26:13,34,no_attack,1,1.038000,1.038000,793.034483,793.034483,1.035006,1,1
2026-05-07 23:26:13,34,no_attack,2,0.986000,0.986000,276.482759,276.482759,1.037620,1,1
2026-05-07 23:26:13,34,no_attack,3,1.033000,1.033000,666.931034,666.931034,1.031764,1,1
2026-05-07 23:26:13,34,no_attack,4,1.010000,1.010000,895.586207,895.586207,1.031154,1,1
2026-05-07 23:26:13,34,no_attack,5,1.014000,1.014000,156.103448,156.103448,1.031768,1,1
2026-05-07 23:26:17,35,no_attack,1,1.031000,1.031000,369.172414,369.172414,1.033839,1,1
2026-05-07 23:26:17,35,no_attack,2,1.016000,1.016000,854.758621,854.758621,1.039314,1,1
2026-05-07 23:26:17,35,no_attack,3,0.963000,0.963000,249.724138,249.724138,1.032506,1,1
2026-05-07 23:26:17,35,no_attack,4,0.960000,0.960000,598.034483,598.034483,1.030413,1,1
2026-05-07 23:26:17,35,no_attack,5,0.977000,0.977000,628.172414,628.172414,1.032068,1,1
2026-05-07 23:26:21,36,no_attack,1,1.020000,1.020000,301.275862,301.275862,1.036350,1,1
2026-05-07 23:26:21,36,no_attack,2,1.012000,1.012000,349.206897,349.206897,1.038059,1,1
2026-05-07 23:26:21,36,no_attack,3,0.998000,0.998000,844.068966,844.068966,1.033393,1,1
2026-05-07 23:26:21,36,no_attack,4,1.034000,1.034000,215.482759,215.482759,1.030503,1,1
2026-05-07 23:26:21,36,no_attack,5,0.992000,0.992000,366.379310,366.379310,1.032135,1,1
2026-05-07 23:26:25,37,no_attack,1,0.950000,0.950000,779.413793,779.413793,1.038853,1,1
2026-05-07 23:26:25,37,no_attack,2,1.012000,1.012000,347.586207,347.586207,1.039947,1,1
2026-05-07 23:26:25,37,no_attack,3,1.024000,1.024000,559.793103,559.793103,1.034450,1,1
2026-05-07 23:26:25,37,no_attack,4,0.992000,0.992000,161.068966,161.068966,1.033711,1,1
2026-05-07 23:26:25,37,no_attack,5,0.957000,0.957000,862.793103,862.793103,1.035133,1,1
2026-05-07 23:26:29,38,no_attack,1,0.950000,0.950000,779.413793,779.413793,1.037059,1,1
2026-05-07 23:26:29,38,no_attack,2,1.012000,1.012000,347.586207,347.586207,1.041012,1,1
2026-05-07 23:26:29,38,no_attack,3,1.024000,1.024000,559.793103,559.793103,1.035311,1,1
2026-05-07 23:26:29,38,no_attack,4,0.992000,0.992000,161.068966,161.068966,1.034597,1,1
