timestamp,run,layer,source,destination,latency_ms
2026-05-02 14:50:48.084243,1,field,h2,h3,4.99
2026-05-02 14:50:48.084293,1,field,h2,h3,0.489
2026-05-02 14:50:48.084301,1,field,h2,h3,0.085
2026-05-02 14:50:48.084305,1,field,h2,h3,0.111
2026-05-02 14:50:48.084309,1,field,h2,h3,0.077
2026-05-02 14:50:48.084314,1,field,h2,h3,0.13
2026-05-02 14:50:48.084318,1,field,h2,h3,0.177
2026-05-02 14:50:48.084322,1,field,h2,h3,0.093
2026-05-02 14:50:48.084326,1,field,h2,h3,0.122
2026-05-02 14:50:48.084331,1,field,h2,h3,0.099
2026-05-02 14:50:48.084335,1,field,h2,h3,0.306
2026-05-02 14:50:48.084339,1,field,h2,h3,0.104
2026-05-02 14:50:48.084343,1,field,h2,h3,0.119
2026-05-02 14:50:48.084347,1,field,h2,h3,0.124
2026-05-02 14:50:48.084351,1,field,h2,h3,0.123
2026-05-02 14:50:48.084355,1,field,h2,h3,0.133
2026-05-02 14:50:48.084359,1,field,h2,h3,0.245
2026-05-02 14:50:48.084363,1,field,h2,h3,0.108
2026-05-02 14:50:48.084367,1,field,h2,h3,0.127
2026-05-02 14:50:48.084371,1,field,h2,h3,0.119
2026-05-02 14:51:09.811095,1,system,h3,h4,5.21
2026-05-02 14:51:09.811121,1,system,h3,h4,0.594
2026-05-02 14:51:09.811127,1,system,h3,h4,0.108
2026-05-02 14:51:09.811132,1,system,h3,h4,1.52
2026-05-02 14:51:09.811137,1,system,h3,h4,0.17
2026-05-02 14:51:09.811141,1,system,h3,h4,0.116
2026-05-02 14:51:09.811145,1,system,h3,h4,0.121
2026-05-02 14:51:09.811150,1,system,h3,h4,0.143
2026-05-02 14:51:09.811154,1,system,h3,h4,0.265
2026-05-02 14:51:09.811158,1,system,h3,h4,0.121
2026-05-02 14:51:09.811162,1,system,h3,h4,0.12
2026-05-02 14:51:09.811166,1,system,h3,h4,0.183
2026-05-02 14:51:09.811170,1,system,h3,h4,0.16
2026-05-02 14:51:09.811174,1,system,h3,h4,0.116
2026-05-02 14:51:09.811178,1,system,h3,h4,0.144
2026-05-02 14:51:09.811181,1,system,h3,h4,0.102
2026-05-02 14:51:09.811185,1,system,h3,h4,0.106
2026-05-02 14:51:09.811191,1,system,h3,h4,0.133
2026-05-02 14:51:09.811194,1,system,h3,h4,0.353
2026-05-02 14:51:09.811198,1,system,h3,h4,0.103
