timestamp,run,fase,layer,source,destination,latency_ms
2026-05-31 23:49:25.280335,1,normal,field,h2,h3,2.57
2026-05-31 23:49:25.280362,1,normal,field,h2,h3,0.499
2026-05-31 23:49:25.280367,1,normal,field,h2,h3,0.056
2026-05-31 23:49:25.280371,1,normal,field,h2,h3,0.161
2026-05-31 23:49:25.280374,1,normal,field,h2,h3,0.151
2026-05-31 23:49:25.280377,1,normal,field,h2,h3,0.139
2026-05-31 23:49:25.280380,1,normal,field,h2,h3,0.13
2026-05-31 23:49:25.280383,1,normal,field,h2,h3,0.101
2026-05-31 23:49:25.280386,1,normal,field,h2,h3,0.117
2026-05-31 23:49:25.280388,1,normal,field,h2,h3,0.143
2026-05-31 23:49:25.280392,1,normal,field,h2,h3,0.155
2026-05-31 23:49:25.280395,1,normal,field,h2,h3,0.1
2026-05-31 23:49:25.280398,1,normal,field,h2,h3,0.138
2026-05-31 23:49:25.280401,1,normal,field,h2,h3,0.156
2026-05-31 23:49:25.280404,1,normal,field,h2,h3,0.114
2026-05-31 23:49:25.280407,1,normal,field,h2,h3,0.104
2026-05-31 23:49:25.280409,1,normal,field,h2,h3,0.126
2026-05-31 23:49:25.280412,1,normal,field,h2,h3,0.103
2026-05-31 23:49:25.280415,1,normal,field,h2,h3,0.143
2026-05-31 23:49:25.280418,1,normal,field,h2,h3,0.137
2026-05-31 23:49:45.760764,1,normal,system,h3,h4,4.05
2026-05-31 23:49:45.760843,1,normal,system,h3,h4,0.668
2026-05-31 23:49:45.760850,1,normal,system,h3,h4,0.151
2026-05-31 23:49:45.760854,1,normal,system,h3,h4,0.148
2026-05-31 23:49:45.760857,1,normal,system,h3,h4,0.529
2026-05-31 23:49:45.760860,1,normal,system,h3,h4,0.113
2026-05-31 23:49:45.760863,1,normal,system,h3,h4,0.125
2026-05-31 23:49:45.760870,1,normal,system,h3,h4,0.122
2026-05-31 23:49:45.760873,1,normal,system,h3,h4,0.151
2026-05-31 23:49:45.760877,1,normal,system,h3,h4,0.138
2026-05-31 23:49:45.760880,1,normal,system,h3,h4,0.117
2026-05-31 23:49:45.760883,1,normal,system,h3,h4,0.137
2026-05-31 23:49:45.760886,1,normal,system,h3,h4,0.173
2026-05-31 23:49:45.760889,1,normal,system,h3,h4,0.135
2026-05-31 23:49:45.760892,1,normal,system,h3,h4,0.13
2026-05-31 23:49:45.760895,1,normal,system,h3,h4,0.148
2026-05-31 23:49:45.760898,1,normal,system,h3,h4,0.159
2026-05-31 23:49:45.760902,1,normal,system,h3,h4,0.111
2026-05-31 23:49:45.760905,1,normal,system,h3,h4,0.146
2026-05-31 23:49:45.760908,1,normal,system,h3,h4,0.111
