cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780251225.727435,1780251225.729119,1:1;2:1;3:1;4:1;5:1
0,0,1780251226.731393,1780251226.733577,1:1;2:1;3:1;4:1;5:1
0,0,1780251227.740701,1780251227.742963,1:1;2:1;3:1;4:1;5:1
0,0,1780251228.741234,1780251228.743484,1:1;2:1;3:1;4:1;5:1
0,0,1780251229.743878,1780251229.745216,1:1;2:1;3:1;4:1;5:1
1,6,1780251230.762193,1780251230.764758,1:1;2:1;3:1;4:1;5:1
2,7,1780251231.763759,1780251231.765190,1:1;2:1;3:1;4:1;5:1
3,8,1780251232.768269,1780251232.769835,1:1;2:1;3:1;4:1;5:1
4,9,1780251233.775393,1780251233.778155,1:1;2:1;3:1;4:1;5:1
5,10,1780251234.777236,1780251234.779769,1:1;2:1;3:1;4:1;5:1
6,11,1780251235.778210,1780251235.781230,1:1;2:1;3:1;4:1;5:1
7,12,1780251236.779227,1780251236.780900,1:1;2:1;3:1;4:1;5:1
8,13,1780251237.780057,1780251237.784185,1:1;2:1;3:1;4:1;5:1
9,14,1780251238.781294,1780251238.783042,1:1;2:1;3:1;4:1;5:1
10,15,1780251239.787945,1780251239.789526,1:1;2:1;3:1;4:1;5:1
11,16,1780251240.788871,1780251240.790801,1:1;2:1;3:1;4:1;5:1
12,17,1780251241.790283,1780251241.792018,1:1;2:1;3:1;4:1;5:1
13,18,1780251242.790966,1780251242.792402,1:1;2:1;3:1;4:1;5:1
14,19,1780251243.797409,1780251243.799303,1:1;2:1;3:1;4:1;5:1
15,20,1780251244.798211,1780251244.800056,1:1;2:1;3:1;4:1;5:1
16,21,1780251245.798491,1780251245.800243,1:1;2:1;3:1;4:1;5:1
17,22,1780251246.798907,1780251246.800367,1:1;2:1;3:1;4:1;5:1
18,23,1780251247.800017,1780251247.801884,1:1;2:1;3:1;4:1;5:1
19,24,1780251248.802833,1780251248.804404,1:1;2:1;3:1;4:1;5:1
20,25,1780251249.803376,1780251249.804820,1:1;2:1;3:1;4:1;5:1
21,26,1780251250.803889,1780251250.805318,1:1;2:1;3:1;4:1;5:1
22,27,1780251251.804956,1780251251.807464,1:1;2:1;3:1;4:1;5:1
23,28,1780251252.807236,1780251252.808733,1:1;2:1;3:1;4:1;5:1
24,29,1780251253.810303,1780251253.811928,1:1;2:1;3:1;4:1;5:1
25,30,1780251254.810836,1780251254.812508,1:1;2:1;3:1;4:1;5:1
26,31,1780251255.818516,1780251255.820290,1:1;2:1;3:1;4:1;5:1
27,32,1780251256.820339,1780251256.822064,1:1;2:1;3:1;4:1;5:1
28,33,1780251257.823847,1780251257.825689,1:1;2:1;3:1;4:1;5:1
