cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780251230.064645,1,1,1.020000,830.442576,1
6,1780251230.064645,2,2,1.010010,401.223943,1
6,1780251230.064645,3,3,1.008586,166.043884,1
6,1780251230.064645,4,4,1.010000,502.400532,1
6,1780251230.064645,5,,1.006996,0.000000,1
7,1780251231.066367,1,1,1.020000,839.313751,1
7,1780251231.066367,2,2,1.010802,444.192838,1
7,1780251231.066367,3,3,1.009240,95.788033,1
7,1780251231.066367,4,4,1.010000,476.797802,1
7,1780251231.066367,5,,1.007112,0.000000,1
8,1780251232.067136,1,1,1.020000,909.353434,1
8,1780251232.067136,2,2,1.010105,510.968160,1
8,1780251232.067136,3,3,1.008387,173.053584,1
8,1780251232.067136,4,4,1.010000,502.685575,1
8,1780251232.067136,5,,1.006629,0.000000,1
9,1780251233.072374,1,1,1.020000,682.070896,1
9,1780251233.072374,2,2,1.010979,365.314707,1
9,1780251233.072374,3,3,1.009226,83.242377,1
9,1780251233.072374,4,4,1.010000,464.460983,1
9,1780251233.072374,5,,1.007012,0.000000,1
10,1780251234.076941,1,1,1.020000,787.105581,1
10,1780251234.076941,2,2,1.010297,410.271809,1
10,1780251234.076941,3,3,1.008631,137.171269,1
10,1780251234.076941,4,4,1.010000,460.748004,1
10,1780251234.076941,5,,1.007540,0.000000,1
11,1780251235.078982,1,1,1.020000,748.845706,1
11,1780251235.078982,2,2,1.010977,378.097674,1
11,1780251235.078982,3,3,1.009396,75.512852,1
11,1780251235.078982,4,4,1.010000,469.441420,1
11,1780251235.078982,5,,1.007042,0.000000,1
12,1780251236.086695,1,1,1.020000,900.386837,1
12,1780251236.086695,2,2,1.010221,472.972835,1
12,1780251236.086695,3,3,1.008695,157.167901,1
12,1780251236.086695,4,4,1.010000,497.969795,1
12,1780251236.086695,5,,1.007170,0.000000,1
13,1780251237.088380,1,1,1.020000,723.107467,1
13,1780251237.088380,2,2,1.010637,405.390787,1
13,1780251237.088380,3,3,1.008886,116.103820,1
13,1780251237.088380,4,4,1.010000,459.860957,1
13,1780251237.088380,5,,1.007550,0.000000,1
14,1780251238.088772,1,1,1.020000,901.616930,1
14,1780251238.088772,2,2,1.009769,487.970302,1
14,1780251238.088772,3,3,1.008218,195.489661,1
14,1780251238.088772,4,4,1.010000,506.755467,1
14,1780251238.088772,5,,1.006862,0.000000,1
15,1780251239.089878,1,1,1.020000,776.849508,1
15,1780251239.089878,2,2,1.010523,458.961178,1
15,1780251239.089878,3,3,1.008662,147.263558,1
15,1780251239.089878,4,4,1.010000,479.369353,1
15,1780251239.089878,5,,1.007396,0.000000,1
16,1780251240.090010,1,1,1.020000,842.684655,1
16,1780251240.090010,2,2,1.010110,501.413618,1
16,1780251240.090010,3,3,1.008272,162.051498,1
16,1780251240.090010,4,4,1.010000,470.470515,1
16,1780251240.090010,5,,1.006847,0.000000,1
17,1780251241.097094,1,1,1.020000,766.332713,1
17,1780251241.097094,2,2,1.010865,475.876321,1
17,1780251241.097094,3,3,1.008790,118.933416,1
17,1780251241.097094,4,4,1.010000,463.234648,1
17,1780251241.097094,5,,1.007083,0.000000,1
18,1780251242.099508,1,1,1.020000,914.913063,1
18,1780251242.099508,2,2,1.009994,489.559113,1
18,1780251242.099508,3,3,1.008461,143.896661,1
18,1780251242.099508,4,4,1.010000,452.960099,1
18,1780251242.099508,5,,1.007381,0.000000,1
19,1780251243.102482,1,1,1.020000,770.091673,1
19,1780251243.102482,2,2,1.010682,383.377088,1
19,1780251243.102482,3,3,1.009123,89.872818,1
19,1780251243.102482,4,4,1.010000,458.995219,1
19,1780251243.102482,5,,1.007143,0.000000,1
20,1780251244.108597,1,1,1.020000,848.453502,1
20,1780251244.108597,2,2,1.010628,509.608681,1
20,1780251244.108597,3,3,1.008506,156.966387,1
20,1780251244.108597,4,4,1.010000,490.295215,1
20,1780251244.108597,5,,1.006786,0.000000,1
21,1780251245.110610,1,1,1.020000,828.679936,1
21,1780251245.110610,2,2,1.010795,417.547707,1
21,1780251245.110610,3,3,1.009173,110.245986,1
21,1780251245.110610,4,4,1.010000,496.606156,1
21,1780251245.110610,5,,1.006730,0.000000,1
22,1780251246.138571,1,1,1.020000,858.446859,1
22,1780251246.138571,2,2,1.010126,462.960001,1
22,1780251246.138571,3,3,1.008424,146.922921,1
22,1780251246.138571,4,4,1.010000,460.549766,1
22,1780251246.138571,5,,1.007065,0.000000,1
23,1780251247.139676,1,1,1.020000,758.564962,1
23,1780251247.139676,2,2,1.011496,488.864610,1
23,1780251247.139676,3,3,1.009400,77.006609,1
23,1780251247.139676,4,4,1.010000,478.121456,1
23,1780251247.139676,5,,1.006801,0.000000,1
24,1780251248.140800,1,1,1.020000,767.512965,1
24,1780251248.140800,2,2,1.011022,361.263955,1
24,1780251248.140800,3,3,1.009366,73.127296,1
24,1780251248.140800,4,4,1.010000,456.157198,1
24,1780251248.140800,5,,1.007396,0.000000,1
25,1780251249.142725,1,1,1.020000,826.671079,1
25,1780251249.142725,2,2,1.010017,426.416838,1
25,1780251249.142725,3,3,1.008556,144.428962,1
25,1780251249.142725,4,4,1.010000,463.725632,1
25,1780251249.142725,5,,1.007456,0.000000,1
26,1780251250.144948,1,1,1.020000,782.052477,1
26,1780251250.144948,2,2,1.010590,436.538193,1
26,1780251250.144948,3,3,1.008957,110.794689,1
26,1780251250.144948,4,4,1.010000,472.679412,1
26,1780251250.144948,5,,1.006980,0.000000,1
27,1780251251.147254,1,1,1.020000,844.560238,1
27,1780251251.147254,2,2,1.010261,416.083487,1
27,1780251251.147254,3,3,1.008708,128.336761,1
27,1780251251.147254,4,4,1.010000,470.560136,1
27,1780251251.147254,5,,1.006943,0.000000,1
28,1780251252.150173,1,1,1.020000,718.079763,1
28,1780251252.150173,2,2,1.010919,385.804180,1
28,1780251252.150173,3,3,1.009094,93.120374,1
28,1780251252.150173,4,4,1.010000,456.663708,1
28,1780251252.150173,5,,1.007290,0.000000,1
29,1780251253.153125,1,1,1.020000,797.949010,1
29,1780251253.153125,2,2,1.010720,494.793775,1
29,1780251253.153125,3,3,1.008487,150.309418,1
29,1780251253.153125,4,4,1.010000,468.013253,1
29,1780251253.153125,5,,1.007254,0.000000,1
30,1780251254.154020,1,1,1.020000,819.325032,1
