cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
0,1780251225.727468,1780251225.727559,1,0.000000,0.000000,0.000000,0.000000,0
0,1780251225.728140,1780251225.728231,2,0.000000,0.000000,0.000000,0.000000,0
0,1780251225.728377,1780251225.728447,3,0.000000,0.000000,0.000000,0.000000,0
0,1780251225.728582,1780251225.728661,4,0.000000,0.000000,0.000000,0.000000,0
0,1780251225.728802,1780251225.728922,5,0.000000,0.000000,0.000000,0.000000,0
0,1780251226.731469,1780251226.731626,1,0.000000,0.000000,0.000000,0.000000,0
0,1780251226.732069,1780251226.732217,2,0.000000,0.000000,0.000000,0.000000,0
0,1780251226.732412,1780251226.732514,3,0.000000,0.000000,0.000000,0.000000,0
0,1780251226.732884,1780251226.733042,4,0.000000,0.000000,0.000000,0.000000,0
0,1780251226.733272,1780251226.733379,5,0.000000,0.000000,0.000000,0.000000,0
4,1780251227.740772,1780251227.740937,1,1.019000,738.433333,138.618230,36.580019,1
4,1780251227.741353,1780251227.741492,2,1.010000,287.466667,50.665256,22.204786,1
4,1780251227.741693,1780251227.741799,3,1.006000,444.800000,79.201204,31.550872,1
4,1780251227.742128,1780251227.742297,4,1.013000,466.633333,80.352748,40.675361,1
4,1780251227.742559,1780251227.742713,5,1.010000,467.133333,87.517743,20.518569,1
5,1780251228.741328,1780251228.741464,1,1.021000,887.300000,168.581814,37.042294,1
5,1780251228.742246,1780251228.742459,2,1.005000,430.066667,74.154733,35.809696,1
5,1780251228.742686,1780251228.742802,3,1.009000,465.500000,84.369162,29.831578,1
5,1780251228.742973,1780251228.743070,4,1.004000,515.200000,79.117079,58.761126,1
5,1780251228.743215,1780251228.743305,5,1.004000,481.200000,88.015950,26.943644,1
6,1780251229.743933,1780251229.744026,1,1.020000,828.300000,156.284406,38.549605,1
6,1780251229.744305,1780251229.744397,2,1.011000,440.333333,78.617443,31.832761,1
6,1780251229.744547,1780251229.744634,3,1.009000,368.200000,62.904750,32.453186,1
6,1780251229.744774,1780251229.744857,4,1.008000,494.533333,80.253896,50.789443,1
6,1780251229.744997,1780251229.745076,5,1.008000,501.900000,93.893296,21.795433,1
7,1780251230.762248,1780251230.762440,1,1.018000,837.633333,159.896296,28.765790,1
7,1780251230.762804,1780251230.762926,2,1.009000,401.933333,74.053452,22.054432,1
7,1780251230.763145,1780251230.763254,3,1.010000,409.333333,76.216264,19.888073,1
7,1780251230.763460,1780251230.763590,4,1.008000,458.400000,79.584205,37.638087,1
7,1780251230.763827,1780251230.763960,5,1.005000,477.800000,88.935769,21.460117,1
8,1780251231.763796,1780251231.763891,1,1.017000,911.300000,173.946604,30.368264,1
8,1780251231.764213,1780251231.764308,2,1.011000,407.533333,74.535398,24.630596,1
8,1780251231.764456,1780251231.764539,3,1.008000,481.400000,86.165982,33.510272,1
8,1780251231.764721,1780251231.764808,4,1.003000,523.266667,79.365854,60.827761,1
8,1780251231.764950,1780251231.765030,5,1.006000,503.000000,91.762445,29.570622,1
9,1780251232.768307,1780251232.768401,1,1.021000,682.166667,126.290190,40.742685,1
9,1780251232.768713,1780251232.768802,2,1.006000,320.866667,56.776902,23.635714,1
9,1780251232.768948,1780251232.769070,3,1.011000,361.566667,62.750566,30.213533,1
9,1780251232.769362,1780251232.769467,4,1.014000,465.400000,80.408299,40.232732,1
9,1780251232.769610,1780251232.769692,5,1.007000,464.466667,85.645769,24.612856,1
10,1780251233.775464,1780251233.775623,1,1.021000,791.733333,149.038587,38.827434,1
10,1780251233.776725,1780251233.776898,2,1.008000,384.300000,68.579360,27.276553,1
10,1780251233.777119,1780251233.777245,3,1.006000,410.866667,70.788642,34.504745,1
10,1780251233.777448,1780251233.777552,4,1.013000,462.400000,79.713026,40.129566,1
10,1780251233.777737,1780251233.777838,5,1.003000,462.833333,87.340561,13.940792,1
11,1780251234.777316,1780251234.777487,1,1.024000,754.700000,143.029532,34.962140,1
11,1780251234.778654,1780251234.778816,2,1.005000,376.200000,68.338756,22.775575,1
11,1780251234.779012,1780251234.779108,3,1.010000,357.033333,64.966716,22.351655,1
11,1780251234.779267,1780251234.779357,4,1.006000,459.366667,79.928369,36.926883,1
11,1780251234.779527,1780251234.779613,5,1.010000,468.066667,86.936012,23.554582,1
12,1780251235.778277,1780251235.778427,1,1.020000,895.933333,171.483096,30.143034,1
12,1780251235.778782,1780251235.778903,2,1.014000,436.133333,80.146099,25.999881,1
12,1780251235.779118,1780251235.779226,3,1.010000,424.700000,76.952618,27.519672,1
12,1780251235.779410,1780251235.779515,4,1.005000,479.766667,79.922433,45.294130,1
12,1780251235.780037,1780251235.780207,5,1.009000,497.066667,93.740686,18.538652,1
13,1780251236.779295,1780251236.779405,1,1.014000,722.566667,133.522411,40.724311,1
13,1780251236.779829,1780251236.779982,2,1.013000,324.500000,56.529193,26.960670,1
13,1780251236.780169,1780251236.780279,3,1.008000,401.200000,69.661246,32.925240,1
13,1780251236.780428,1780251236.780522,4,1.006000,456.766667,80.106322,35.321533,1
