Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840
Memulai Modbus Gateway di 0.0.0.0:5020


[2026-05-17 00:48:11] [iter 1] [Bus 1] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:48:11] [iter 1] [Bus 2] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:48:11] [iter 1] [Bus 3] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:48:11] [iter 1] [Bus 4] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:48:11] [iter 1] [Bus 5] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar


[2026-05-17 00:48:15] [iter 2] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=810.4667 A, PF=0.9603, V_out=1.0190 pu, I_out=810.4667 A, V_DT=1.0000 pu, P=273.6121 MW, Q=79.4850 MVar
[2026-05-17 00:48:15] [iter 2] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=398.2000 A, PF=0.9020, V_out=1.0090 pu, I_out=398.2000 A, V_DT=1.0000 pu, P=125.0311 MW, Q=59.8453 MVar
[2026-05-17 00:48:15] [iter 2] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=394.8667 A, PF=0.9001, V_out=1.0040 pu, I_out=394.8667 A, V_DT=1.0000 pu, P=123.1102 MW, Q=59.5901 MVar
[2026-05-17 00:48:15] [iter 2] [Bus 4] P/Q/CMD -> V_in=1.0130 pu, I_in=479.1000 A, PF=0.8689, V_out=1.0130 pu, I_out=479.1000 A, V_DT=1.0000 pu, P=145.4871 MW, Q=82.8799 MVar
[2026-05-17 00:48:15] [iter 2] [Bus 5] P/Q/CMD -> V_in=1.0110 pu, I_in=492.5000 A, PF=0.9771, V_out=1.0110 pu, I_out=492.5000 A, V_DT=1.0000 pu, P=167.8477 MW, Q=36.5518 MVar


[2026-05-17 00:48:19] [iter 3] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=851.0333 A, PF=0.9557, V_out=1.0210 pu, I_out=851.0333 A, V_DT=1.0200 pu, P=286.4923 MW, Q=88.2357 MVar
[2026-05-17 00:48:19] [Bus 1] Command breaker ke RTU: OPEN
[2026-05-17 00:48:19] [iter 3] [Bus 2] P/Q/CMD -> V_in=1.0040 pu, I_in=441.5667 A, PF=0.9070, V_out=1.0040 pu, I_out=441.5667 A, V_DT=1.0033 pu, P=138.7255 MW, Q=64.4119 MVar
[2026-05-17 00:48:19] [Bus 2] Command breaker ke RTU: OPEN
[2026-05-17 00:48:19] [iter 3] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=430.1333 A, PF=0.8827, V_out=1.0070 pu, I_out=430.1333 A, V_DT=1.0003 pu, P=131.9061 MW, Q=70.2249 MVar
[2026-05-17 00:48:19] [iter 3] [Bus 4] P/Q/CMD -> V_in=1.0040 pu, I_in=490.0333 A, PF=0.8439, V_out=1.0040 pu, I_out=490.0333 A, V_DT=1.0100 pu, P=143.2417 MW, Q=91.0644 MVar
[2026-05-17 00:48:19] [iter 3] [Bus 5] P/Q/CMD -> V_in=1.0050 pu, I_in=467.1000 A, PF=0.9702, V_out=1.0050 pu, I_out=467.1000 A, V_DT=1.0067 pu, P=157.1290 MW, Q=39.2426 MVar


[2026-05-17 00:48:23] [iter 4] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=739.1000 A, PF=0.9651, V_out=1.0200 pu, I_out=739.1000 A, V_DT=1.0200 pu, P=251.0122 MW, Q=68.1126 MVar
[2026-05-17 00:48:23] [iter 4] [Bus 2] P/Q/CMD -> V_in=1.0120 pu, I_in=287.0000 A, PF=0.9159, V_out=1.0120 pu, I_out=287.0000 A, V_DT=1.0019 pu, P=91.7761 MW, Q=40.2222 MVar
[2026-05-17 00:48:23] [iter 4] [Bus 3] P/Q/CMD -> V_in=1.0080 pu, I_in=446.2667 A, PF=0.9290, V_out=1.0080 pu, I_out=446.2667 A, V_DT=0.9986 pu, P=144.1749 MW, Q=57.4340 MVar
[2026-05-17 00:48:23] [iter 4] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=466.3333 A, PF=0.8964, V_out=1.0080 pu, I_out=466.3333 A, V_DT=1.0100 pu, P=145.3711 MW, Q=71.8821 MVar
[2026-05-17 00:48:23] [iter 4] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=468.0333 A, PF=0.9736, V_out=1.0090 pu, I_out=468.0333 A, V_DT=1.0068 pu, P=158.6235 MW, Q=37.1893 MVar


[2026-05-17 00:48:27] [iter 5] [Bus 1] P/Q/CMD -> V_in=1.0180 pu, I_in=0.0000 A, PF=1.0000, V_out=1.0180 pu, I_out=0.0000 A, V_DT=1.0200 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:48:27] [iter 5] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=287.8000 A, PF=0.9159, V_out=1.0090 pu, I_out=287.8000 A, V_DT=1.0053 pu, P=91.7591 MW, Q=40.2148 MVar
[2026-05-17 00:48:27] [iter 5] [Bus 3] P/Q/CMD -> V_in=1.0090 pu, I_in=446.0667 A, PF=0.9290, V_out=1.0090 pu, I_out=446.0667 A, V_DT=1.0014 pu, P=144.2533 MW, Q=57.4653 MVar
[2026-05-17 00:48:27] [iter 5] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=462.3000 A, PF=0.8964, V_out=1.0080 pu, I_out=462.3000 A, V_DT=1.0100 pu, P=144.1137 MW, Q=71.2604 MVar
[2026-05-17 00:48:27] [iter 5] [Bus 5] P/Q/CMD -> V_in=1.0060 pu, I_in=468.0667 A, PF=0.9736, V_out=1.0060 pu, I_out=468.0667 A, V_DT=1.0068 pu, P=158.1632 MW, Q=37.0814 MVar


[2026-05-17 00:48:32] [iter 6] [Bus 1] P/Q/CMD -> V_in=1.0170 pu, I_in=0.3667 A, PF=1.0000, V_out=1.0170 pu, I_out=0.3667 A, V_DT=1.0200 pu, P=0.1287 MW, Q=0.0000 MVar
[2026-05-17 00:48:32] [iter 6] [Bus 2] P/Q/CMD -> V_in=1.0120 pu, I_in=285.7000 A, PF=0.9159, V_out=1.0120 pu, I_out=285.7000 A, V_DT=1.0053 pu, P=91.3604 MW, Q=40.0400 MVar
[2026-05-17 00:48:32] [iter 6] [Bus 3] P/Q/CMD -> V_in=1.0080 pu, I_in=447.6333 A, PF=0.9290, V_out=1.0080 pu, I_out=447.6333 A, V_DT=1.0014 pu, P=144.6165 MW, Q=57.6099 MVar
[2026-05-17 00:48:32] [iter 6] [Bus 4] P/Q/CMD -> V_in=1.0030 pu, I_in=463.2667 A, PF=0.8964, V_out=1.0030 pu, I_out=463.2667 A, V_DT=1.0100 pu, P=143.6987 MW, Q=71.0552 MVar
[2026-05-17 00:48:32] [iter 6] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=465.0333 A, PF=0.9736, V_out=1.0070 pu, I_out=465.0333 A, V_DT=1.0068 pu, P=157.2944 MW, Q=36.8777 MVar


[2026-05-17 00:48:36] [iter 7] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=0.0000 A, PF=1.0000, V_out=1.0210 pu, I_out=0.0000 A, V_DT=1.0200 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:48:36] [iter 7] [Bus 2] P/Q/CMD -> V_in=1.0060 pu, I_in=289.2000 A, PF=0.9159, V_out=1.0060 pu, I_out=289.2000 A, V_DT=1.0053 pu, P=91.9313 MW, Q=40.2902 MVar
[2026-05-17 00:48:36] [iter 7] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=447.1000 A, PF=0.9290, V_out=1.0100 pu, I_out=447.1000 A, V_DT=1.0014 pu, P=144.7308 MW, Q=57.6555 MVar
[2026-05-17 00:48:36] [iter 7] [Bus 4] P/Q/CMD -> V_in=1.0140 pu, I_in=464.3000 A, PF=0.8964, V_out=1.0140 pu, I_out=464.3000 A, V_DT=1.0100 pu, P=145.5987 MW, Q=71.9947 MVar
[2026-05-17 00:48:36] [iter 7] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=464.3000 A, PF=0.9736, V_out=1.0080 pu, I_out=464.3000 A, V_DT=1.0068 pu, P=157.2023 MW, Q=36.8561 MVar


[2026-05-17 00:48:40] [iter 8] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=0.0000 A, PF=1.0000, V_out=1.0210 pu, I_out=0.0000 A, V_DT=1.0200 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:48:40] [iter 8] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=286.0667 A, PF=0.9159, V_out=1.0090 pu, I_out=286.0667 A, V_DT=1.0053 pu, P=91.2065 MW, Q=39.9726 MVar
[2026-05-17 00:48:40] [iter 8] [Bus 3] P/Q/CMD -> V_in=1.0050 pu, I_in=444.9000 A, PF=0.9290, V_out=1.0050 pu, I_out=444.9000 A, V_DT=1.0014 pu, P=143.3056 MW, Q=57.0877 MVar
[2026-05-17 00:48:40] [iter 8] [Bus 4] P/Q/CMD -> V_in=1.0130 pu, I_in=460.7000 A, PF=0.8964, V_out=1.0130 pu, I_out=460.7000 A, V_DT=1.0100 pu, P=144.3273 MW, Q=71.3660 MVar
[2026-05-17 00:48:40] [iter 8] [Bus 5] P/Q/CMD -> V_in=1.0030 pu, I_in=466.6000 A, PF=0.9736, V_out=1.0030 pu, I_out=466.6000 A, V_DT=1.0068 pu, P=157.1974 MW, Q=36.8550 MVar


[2026-05-17 00:48:44] [iter 9] [Bus 1] P/Q/CMD -> V_in=1.0240 pu, I_in=0.8667 A, PF=1.0000, V_out=1.0240 pu, I_out=0.8667 A, V_DT=1.0200 pu, P=0.3062 MW, Q=0.0000 MVar
[2026-05-17 00:48:44] [iter 9] [Bus 2] P/Q/CMD -> V_in=1.0050 pu, I_in=284.1667 A, PF=0.9159, V_out=1.0050 pu, I_out=284.1667 A, V_DT=1.0053 pu, P=90.2415 MW, Q=39.5497 MVar
[2026-05-17 00:48:44] [iter 9] [Bus 3] P/Q/CMD -> V_in=1.0090 pu, I_in=444.5667 A, PF=0.9290, V_out=1.0090 pu, I_out=444.5667 A, V_DT=1.0014 pu, P=143.7682 MW, Q=57.2720 MVar
[2026-05-17 00:48:44] [iter 9] [Bus 4] P/Q/CMD -> V_in=1.0060 pu, I_in=465.2000 A, PF=0.8964, V_out=1.0060 pu, I_out=465.2000 A, V_DT=1.0100 pu, P=144.7300 MW, Q=71.5652 MVar
[2026-05-17 00:48:44] [iter 9] [Bus 5] P/Q/CMD -> V_in=1.0110 pu, I_in=466.5000 A, PF=0.9736, V_out=1.0110 pu, I_out=466.5000 A, V_DT=1.0068 pu, P=158.4172 MW, Q=37.1410 MVar


[2026-05-17 00:48:48] [iter 10] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=0.6333 A, PF=1.0000, V_out=1.0200 pu, I_out=0.6333 A, V_DT=1.0200 pu, P=0.2229 MW, Q=0.0000 MVar
[2026-05-17 00:48:48] [iter 10] [Bus 2] P/Q/CMD -> V_in=1.0150 pu, I_in=288.8667 A, PF=0.9159, V_out=1.0150 pu, I_out=288.8667 A, V_DT=1.0053 pu, P=92.6468 MW, Q=40.6038 MVar
[2026-05-17 00:48:48] [iter 10] [Bus 3] P/Q/CMD -> V_in=1.0090 pu, I_in=446.5000 A, PF=0.9290, V_out=1.0090 pu, I_out=446.5000 A, V_DT=1.0014 pu, P=144.3934 MW, Q=57.5211 MVar
[2026-05-17 00:48:48] [iter 10] [Bus 4] P/Q/CMD -> V_in=1.0050 pu, I_in=465.6667 A, PF=0.8964, V_out=1.0050 pu, I_out=465.6667 A, V_DT=1.0100 pu, P=144.7312 MW, Q=71.5657 MVar
[2026-05-17 00:48:48] [iter 10] [Bus 5] P/Q/CMD -> V_in=1.0100 pu, I_in=467.0333 A, PF=0.9736, V_out=1.0100 pu, I_out=467.0333 A, V_DT=1.0068 pu, P=158.4415 MW, Q=37.1467 MVar


[2026-05-17 00:48:52] [iter 11] [Bus 1] P/Q/CMD -> V_in=1.0140 pu, I_in=0.0000 A, PF=1.0000, V_out=1.0140 pu, I_out=0.0000 A, V_DT=1.0200 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:48:52] [iter 11] [Bus 2] P/Q/CMD -> V_in=1.0130 pu, I_in=285.2333 A, PF=0.9159, V_out=1.0130 pu, I_out=285.2333 A, V_DT=1.0053 pu, P=91.3013 MW, Q=40.0141 MVar
[2026-05-17 00:48:52] [iter 11] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=447.2000 A, PF=0.9290, V_out=1.0070 pu, I_out=447.2000 A, V_DT=1.0014 pu, P=144.3331 MW, Q=57.4971 MVar
[2026-05-17 00:48:52] [iter 11] [Bus 4] P/Q/CMD -> V_in=1.0060 pu, I_in=466.1667 A, PF=0.8964, V_out=1.0060 pu, I_out=466.1667 A, V_DT=1.0100 pu, P=145.0308 MW, Q=71.7139 MVar
[2026-05-17 00:48:52] [iter 11] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=466.0333 A, PF=0.9736, V_out=1.0090 pu, I_out=466.0333 A, V_DT=1.0068 pu, P=157.9457 MW, Q=37.0304 MVar


[2026-05-17 00:48:56] [iter 12] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=0.9667 A, PF=1.0000, V_out=1.0200 pu, I_out=0.9667 A, V_DT=1.0200 pu, P=0.3402 MW, Q=0.0000 MVar
[2026-05-17 00:48:56] [iter 12] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=289.6667 A, PF=0.9159, V_out=1.0110 pu, I_out=289.6667 A, V_DT=1.0053 pu, P=92.5373 MW, Q=40.5558 MVar
[2026-05-17 00:48:56] [iter 12] [Bus 3] P/Q/CMD -> V_in=1.0060 pu, I_in=445.0667 A, PF=0.9290, V_out=1.0060 pu, I_out=445.0667 A, V_DT=1.0014 pu, P=143.5020 MW, Q=57.1660 MVar
[2026-05-17 00:48:56] [iter 12] [Bus 4] P/Q/CMD -> V_in=1.0130 pu, I_in=463.8000 A, PF=0.8964, V_out=1.0130 pu, I_out=463.8000 A, V_DT=1.0100 pu, P=145.2985 MW, Q=71.8463 MVar
[2026-05-17 00:48:56] [iter 12] [Bus 5] P/Q/CMD -> V_in=1.0050 pu, I_in=467.6667 A, PF=0.9736, V_out=1.0050 pu, I_out=467.6667 A, V_DT=1.0068 pu, P=157.8709 MW, Q=37.0129 MVar


[2026-05-17 00:49:00] [iter 13] [Bus 1] P/Q/CMD -> V_in=1.0240 pu, I_in=0.0000 A, PF=1.0000, V_out=1.0240 pu, I_out=0.0000 A, V_DT=1.0200 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:49:00] [iter 13] [Bus 2] P/Q/CMD -> V_in=1.0060 pu, I_in=287.7333 A, PF=0.9159, V_out=1.0060 pu, I_out=287.7333 A, V_DT=1.0053 pu, P=91.4651 MW, Q=40.0859 MVar
[2026-05-17 00:49:00] [iter 13] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=445.2333 A, PF=0.9290, V_out=1.0070 pu, I_out=445.2333 A, V_DT=1.0014 pu, P=143.6984 MW, Q=57.2442 MVar
[2026-05-17 00:49:00] [iter 13] [Bus 4] P/Q/CMD -> V_in=1.0140 pu, I_in=462.2000 A, PF=0.8964, V_out=1.0140 pu, I_out=462.2000 A, V_DT=1.0100 pu, P=144.9402 MW, Q=71.6691 MVar
[2026-05-17 00:49:00] [iter 13] [Bus 5] P/Q/CMD -> V_in=1.0110 pu, I_in=464.3333 A, PF=0.9736, V_out=1.0110 pu, I_out=464.3333 A, V_DT=1.0068 pu, P=157.6815 MW, Q=36.9685 MVar


[2026-05-17 00:49:04] [iter 14] [Bus 1] P/Q/CMD -> V_in=1.0170 pu, I_in=0.9333 A, PF=1.0000, V_out=1.0170 pu, I_out=0.9333 A, V_DT=1.0200 pu, P=0.3275 MW, Q=0.0000 MVar
[2026-05-17 00:49:04] [iter 14] [Bus 2] P/Q/CMD -> V_in=1.0140 pu, I_in=289.2333 A, PF=0.9159, V_out=1.0140 pu, I_out=289.2333 A, V_DT=1.0053 pu, P=92.6730 MW, Q=40.6153 MVar
[2026-05-17 00:49:04] [iter 14] [Bus 3] P/Q/CMD -> V_in=1.0090 pu, I_in=445.9000 A, PF=0.9290, V_out=1.0090 pu, I_out=445.9000 A, V_DT=1.0014 pu, P=144.1994 MW, Q=57.4438 MVar
[2026-05-17 00:49:04] [iter 14] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=464.6000 A, PF=0.8964, V_out=1.0100 pu, I_out=464.6000 A, V_DT=1.0100 pu, P=145.1181 MW, Q=71.7570 MVar
[2026-05-17 00:49:04] [iter 14] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=466.6667 A, PF=0.9736, V_out=1.0070 pu, I_out=466.6667 A, V_DT=1.0068 pu, P=157.8468 MW, Q=37.0073 MVar


[2026-05-17 00:49:08] [iter 15] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=0.0000 A, PF=1.0000, V_out=1.0210 pu, I_out=0.0000 A, V_DT=1.0200 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:49:08] [iter 15] [Bus 2] P/Q/CMD -> V_in=1.0130 pu, I_in=288.8000 A, PF=0.9159, V_out=1.0130 pu, I_out=288.8000 A, V_DT=1.0053 pu, P=92.4429 MW, Q=40.5145 MVar
[2026-05-17 00:49:08] [iter 15] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=446.1667 A, PF=0.9290, V_out=1.0140 pu, I_out=446.1667 A, V_DT=1.0014 pu, P=145.0006 MW, Q=57.7630 MVar
[2026-05-17 00:49:08] [iter 15] [Bus 4] P/Q/CMD -> V_in=1.0080 pu, I_in=463.2000 A, PF=0.8964, V_out=1.0080 pu, I_out=463.2000 A, V_DT=1.0100 pu, P=144.3943 MW, Q=71.3991 MVar
[2026-05-17 00:49:08] [iter 15] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=467.6333 A, PF=0.9736, V_out=1.0070 pu, I_out=467.6333 A, V_DT=1.0068 pu, P=158.1738 MW, Q=37.0839 MVar


[2026-05-17 00:49:12] [iter 16] [Bus 1] P/Q/CMD -> V_in=1.0180 pu, I_in=0.5667 A, PF=1.0000, V_out=1.0180 pu, I_out=0.5667 A, V_DT=1.0200 pu, P=0.1990 MW, Q=0.0000 MVar
[2026-05-17 00:49:12] [iter 16] [Bus 2] P/Q/CMD -> V_in=1.0160 pu, I_in=284.1000 A, PF=0.9159, V_out=1.0160 pu, I_out=284.1000 A, V_DT=1.0053 pu, P=91.2078 MW, Q=39.9732 MVar
[2026-05-17 00:49:12] [iter 16] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=446.0333 A, PF=0.9290, V_out=1.0040 pu, I_out=446.0333 A, V_DT=1.0014 pu, P=143.5277 MW, Q=57.1762 MVar
[2026-05-17 00:49:12] [iter 16] [Bus 4] P/Q/CMD -> V_in=1.0110 pu, I_in=464.1000 A, PF=0.8964, V_out=1.0110 pu, I_out=464.1000 A, V_DT=1.0100 pu, P=145.1054 MW, Q=71.7508 MVar
[2026-05-17 00:49:12] [iter 16] [Bus 5] P/Q/CMD -> V_in=1.0060 pu, I_in=467.2333 A, PF=0.9736, V_out=1.0060 pu, I_out=467.2333 A, V_DT=1.0068 pu, P=157.8816 MW, Q=37.0154 MVar


[2026-05-17 00:49:16] [iter 17] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=0.0000 A, PF=1.0000, V_out=1.0200 pu, I_out=0.0000 A, V_DT=1.0200 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:49:16] [iter 17] [Bus 2] P/Q/CMD -> V_in=1.0180 pu, I_in=288.4667 A, PF=0.9159, V_out=1.0180 pu, I_out=288.4667 A, V_DT=1.0053 pu, P=92.7920 MW, Q=40.6674 MVar
[2026-05-17 00:49:16] [iter 17] [Bus 3] P/Q/CMD -> V_in=1.0060 pu, I_in=445.5333 A, PF=0.9290, V_out=1.0060 pu, I_out=445.5333 A, V_DT=1.0014 pu, P=143.6524 MW, Q=57.2259 MVar
[2026-05-17 00:49:16] [iter 17] [Bus 4] P/Q/CMD -> V_in=1.0090 pu, I_in=463.6667 A, PF=0.8964, V_out=1.0090 pu, I_out=463.6667 A, V_DT=1.0100 pu, P=144.6832 MW, Q=71.5420 MVar
[2026-05-17 00:49:16] [iter 17] [Bus 5] P/Q/CMD -> V_in=0.9990 pu, I_in=465.5333 A, PF=0.9736, V_out=0.9990 pu, I_out=465.5333 A, V_DT=1.0068 pu, P=156.2126 MW, Q=36.6241 MVar


[2026-05-17 00:49:20] [iter 18] [Bus 1] P/Q/CMD -> V_in=1.0230 pu, I_in=0.0000 A, PF=1.0000, V_out=1.0230 pu, I_out=0.0000 A, V_DT=1.0200 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 00:49:20] [iter 18] [Bus 2] P/Q/CMD -> V_in=1.0100 pu, I_in=289.3667 A, PF=0.9159, V_out=1.0100 pu, I_out=289.3667 A, V_DT=1.0053 pu, P=92.3500 MW, Q=40.4737 MVar
[2026-05-17 00:49:20] [iter 18] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=447.9333 A, PF=0.9290, V_out=1.0100 pu, I_out=447.9333 A, V_DT=1.0014 pu, P=145.0005 MW, Q=57.7629 MVar
