timestamp,run,fase,layer,source,destination,latency_ms
2026-06-01 02:13:06.500309,1,attack,field,h2,h3,3.48
2026-06-01 02:13:06.500334,1,attack,field,h2,h3,2.07
2026-06-01 02:13:06.500340,1,attack,field,h2,h3,0.172
2026-06-01 02:13:06.500344,1,attack,field,h2,h3,0.251
2026-06-01 02:13:06.500348,1,attack,field,h2,h3,0.365
2026-06-01 02:13:06.500352,1,attack,field,h2,h3,0.179
2026-06-01 02:13:06.500356,1,attack,field,h2,h3,0.433
2026-06-01 02:13:06.500359,1,attack,field,h2,h3,0.176
2026-06-01 02:13:06.500363,1,attack,field,h2,h3,0.16
2026-06-01 02:13:06.500367,1,attack,field,h2,h3,0.151
2026-06-01 02:13:06.500371,1,attack,field,h2,h3,0.162
2026-06-01 02:13:06.500374,1,attack,field,h2,h3,0.112
2026-06-01 02:13:06.500378,1,attack,field,h2,h3,0.169
2026-06-01 02:13:06.500381,1,attack,field,h2,h3,0.122
2026-06-01 02:13:06.500385,1,attack,field,h2,h3,0.103
2026-06-01 02:13:06.500388,1,attack,field,h2,h3,0.096
2026-06-01 02:13:06.500392,1,attack,field,h2,h3,0.162
2026-06-01 02:13:06.500395,1,attack,field,h2,h3,0.082
2026-06-01 02:13:06.500399,1,attack,field,h2,h3,0.082
2026-06-01 02:13:06.500403,1,attack,field,h2,h3,0.14
2026-06-01 02:13:27.235655,1,attack,system,h3,h4,2.76
2026-06-01 02:13:27.235677,1,attack,system,h3,h4,0.527
2026-06-01 02:13:27.235683,1,attack,system,h3,h4,0.225
2026-06-01 02:13:27.235687,1,attack,system,h3,h4,0.082
2026-06-01 02:13:27.235690,1,attack,system,h3,h4,0.072
2026-06-01 02:13:27.235694,1,attack,system,h3,h4,0.147
2026-06-01 02:13:27.235697,1,attack,system,h3,h4,0.068
2026-06-01 02:13:27.235702,1,attack,system,h3,h4,0.115
2026-06-01 02:13:27.235706,1,attack,system,h3,h4,0.601
2026-06-01 02:13:27.235709,1,attack,system,h3,h4,0.092
2026-06-01 02:13:27.235713,1,attack,system,h3,h4,0.08
2026-06-01 02:13:27.235717,1,attack,system,h3,h4,0.083
2026-06-01 02:13:27.235721,1,attack,system,h3,h4,0.166
2026-06-01 02:13:27.235725,1,attack,system,h3,h4,1.11
2026-06-01 02:13:27.235728,1,attack,system,h3,h4,0.269
2026-06-01 02:13:27.235732,1,attack,system,h3,h4,0.107
2026-06-01 02:13:27.235736,1,attack,system,h3,h4,0.098
2026-06-01 02:13:27.235740,1,attack,system,h3,h4,0.098
2026-06-01 02:13:27.235743,1,attack,system,h3,h4,0.077
2026-06-01 02:13:27.235747,1,attack,system,h3,h4,0.087
2026-06-01 02:14:38.227468,2,attack,field,h2,h3,2.43
2026-06-01 02:14:38.227510,2,attack,field,h2,h3,1.93
