timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-10 00:37:01.310046,1,attack,field,h2,h3,0.0
2026-05-10 00:37:21.787167,2,attack,field,h2,h3,0.0
2026-05-10 00:37:42.235685,3,attack,field,h2,h3,0.0
2026-05-10 00:38:02.684652,1,attack,system,h3,h4,0.0
2026-05-10 00:38:23.164474,2,attack,system,h3,h4,0.0
2026-05-10 00:38:43.615559,3,attack,system,h3,h4,0.0
