timestamp,run,fase,layer,source,destination,latency_ms
2026-05-10 00:37:01.309788,1,attack,field,h2,h3,8.23
2026-05-10 00:37:01.309823,1,attack,field,h2,h3,0.656
2026-05-10 00:37:01.309833,1,attack,field,h2,h3,0.146
2026-05-10 00:37:01.309839,1,attack,field,h2,h3,0.178
2026-05-10 00:37:01.309845,1,attack,field,h2,h3,0.113
2026-05-10 00:37:01.309851,1,attack,field,h2,h3,0.112
2026-05-10 00:37:01.309856,1,attack,field,h2,h3,0.139
2026-05-10 00:37:01.309862,1,attack,field,h2,h3,0.136
2026-05-10 00:37:01.309867,1,attack,field,h2,h3,0.126
2026-05-10 00:37:01.309873,1,attack,field,h2,h3,0.13
2026-05-10 00:37:01.309879,1,attack,field,h2,h3,0.1
2026-05-10 00:37:01.309885,1,attack,field,h2,h3,0.142
2026-05-10 00:37:01.309890,1,attack,field,h2,h3,0.117
2026-05-10 00:37:01.309895,1,attack,field,h2,h3,0.149
2026-05-10 00:37:01.309901,1,attack,field,h2,h3,0.149
2026-05-10 00:37:01.309906,1,attack,field,h2,h3,0.12
2026-05-10 00:37:01.309911,1,attack,field,h2,h3,0.115
2026-05-10 00:37:01.309916,1,attack,field,h2,h3,0.167
2026-05-10 00:37:01.309922,1,attack,field,h2,h3,0.131
2026-05-10 00:37:01.309927,1,attack,field,h2,h3,0.132
2026-05-10 00:37:21.787041,2,attack,field,h2,h3,0.248
2026-05-10 00:37:21.787091,2,attack,field,h2,h3,0.149
2026-05-10 00:37:21.787098,2,attack,field,h2,h3,0.12
2026-05-10 00:37:21.787104,2,attack,field,h2,h3,0.133
2026-05-10 00:37:21.787108,2,attack,field,h2,h3,0.131
2026-05-10 00:37:21.787111,2,attack,field,h2,h3,0.194
2026-05-10 00:37:21.787116,2,attack,field,h2,h3,0.209
2026-05-10 00:37:21.787121,2,attack,field,h2,h3,0.128
2026-05-10 00:37:21.787124,2,attack,field,h2,h3,0.134
2026-05-10 00:37:21.787128,2,attack,field,h2,h3,0.134
2026-05-10 00:37:21.787131,2,attack,field,h2,h3,0.111
2026-05-10 00:37:21.787134,2,attack,field,h2,h3,0.122
2026-05-10 00:37:21.787137,2,attack,field,h2,h3,0.119
2026-05-10 00:37:21.787140,2,attack,field,h2,h3,0.136
2026-05-10 00:37:21.787143,2,attack,field,h2,h3,0.186
2026-05-10 00:37:21.787146,2,attack,field,h2,h3,0.144
2026-05-10 00:37:21.787149,2,attack,field,h2,h3,0.12
2026-05-10 00:37:21.787153,2,attack,field,h2,h3,0.13
2026-05-10 00:37:21.787156,2,attack,field,h2,h3,0.125
2026-05-10 00:37:21.787159,2,attack,field,h2,h3,0.135
2026-05-10 00:37:42.235556,3,attack,field,h2,h3,0.139
2026-05-10 00:37:42.235590,3,attack,field,h2,h3,0.172
2026-05-10 00:37:42.235597,3,attack,field,h2,h3,0.128
2026-05-10 00:37:42.235602,3,attack,field,h2,h3,0.132
2026-05-10 00:37:42.235607,3,attack,field,h2,h3,0.134
2026-05-10 00:37:42.235611,3,attack,field,h2,h3,0.157
2026-05-10 00:37:42.235615,3,attack,field,h2,h3,0.122
2026-05-10 00:37:42.235620,3,attack,field,h2,h3,0.129
2026-05-10 00:37:42.235626,3,attack,field,h2,h3,0.14
2026-05-10 00:37:42.235630,3,attack,field,h2,h3,0.145
2026-05-10 00:37:42.235635,3,attack,field,h2,h3,0.139
2026-05-10 00:37:42.235639,3,attack,field,h2,h3,0.121
