cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780246099.998458,1,0,1.020000,835.374862,1
6,1780246099.998458,2,1,1.009642,402.927628,1
6,1780246099.998458,3,2,1.007124,149.699553,1
6,1780246099.998458,4,3,1.010000,501.836870,1
6,1780246099.998458,5,,1.008127,0.000000,1
7,1780246101.003143,1,0,1.020000,839.908680,1
7,1780246101.003143,2,1,1.010750,444.463701,1
7,1780246101.003143,3,2,1.008221,94.190792,1
7,1780246101.003143,4,3,1.010000,476.283797,1
7,1780246101.003143,5,,1.008199,0.000000,1
8,1780246102.008468,1,0,1.020000,913.572842,1
8,1780246102.008468,2,1,1.009699,512.508433,1
8,1780246102.008468,3,2,1.006686,154.662776,1
8,1780246102.008468,4,3,1.010000,502.052779,1
8,1780246102.008468,5,,1.007898,0.000000,1
9,1780246103.010171,1,0,1.020000,682.365474,1
9,1780246103.010171,2,1,1.010960,365.528445,1
9,1780246103.010171,3,2,1.008147,82.912973,1
9,1780246103.010171,4,3,1.010000,463.942989,1
9,1780246103.010171,5,,1.008137,0.000000,1
10,1780246104.011036,1,0,1.020000,791.437413,1
10,1780246104.011036,2,1,1.009996,412.703717,1
10,1780246104.011036,3,2,1.007133,122.936018,1
10,1780246104.011036,4,3,1.010000,460.324823,1
10,1780246104.011036,5,,1.008466,0.000000,1
11,1780246105.012587,1,0,1.020000,748.543344,1
11,1780246105.012587,2,1,1.011000,377.917952,1
11,1780246105.012587,3,2,1.008491,77.130254,1
11,1780246105.012587,4,3,1.010000,468.923084,1
11,1780246105.012587,5,,1.008155,0.000000,1
