cmd_id,origin_cycle,ts_received,bus,breaker_DT
7,10,1780260635.617744,1,1
7,10,1780260635.617744,2,1
7,10,1780260635.617744,3,0
7,10,1780260635.617744,4,0
7,10,1780260635.617744,5,1
8,11,1780260636.620470,1,1
8,11,1780260636.620470,2,1
8,11,1780260636.620470,3,1
8,11,1780260636.620470,4,1
8,11,1780260636.620470,5,1
9,12,1780260637.625852,1,1
9,12,1780260637.625852,2,1
9,12,1780260637.625852,3,1
9,12,1780260637.625852,4,0
9,12,1780260637.625852,5,1
10,13,1780260638.627019,1,1
10,13,1780260638.627019,2,0
10,13,1780260638.627019,3,0
10,13,1780260638.627019,4,1
10,13,1780260638.627019,5,1
10,13,1780260639.628756,1,0
10,13,1780260639.628756,2,1
10,13,1780260639.628756,3,0
10,13,1780260639.628756,4,1
10,13,1780260639.628756,5,1
11,14,1780260640.639179,1,1
11,14,1780260640.639179,2,1
11,14,1780260640.639179,3,0
11,14,1780260640.639179,4,1
11,14,1780260640.639179,5,1
12,15,1780260641.642661,1,1
12,15,1780260641.642661,2,1
12,15,1780260641.642661,3,0
12,15,1780260641.642661,4,1
12,15,1780260641.642661,5,1
13,16,1780260642.696542,1,1
13,16,1780260642.696542,2,1
13,16,1780260642.696542,3,1
13,16,1780260642.696542,4,1
13,16,1780260642.696542,5,1
15,18,1780260643.708964,1,1
15,18,1780260643.708964,2,1
15,18,1780260643.708964,3,1
15,18,1780260643.708964,4,1
15,18,1780260643.708964,5,1
16,19,1780260644.724393,1,0
16,19,1780260644.724393,2,0
16,19,1780260644.724393,3,0
16,19,1780260644.724393,4,1
16,19,1780260644.724393,5,1
17,20,1780260645.727832,1,0
17,20,1780260645.727832,2,0
17,20,1780260645.727832,3,0
17,20,1780260645.727832,4,1
17,20,1780260645.727832,5,1
18,21,1780260646.729001,1,1
18,21,1780260646.729001,2,0
18,21,1780260646.729001,3,0
18,21,1780260646.729001,4,1
18,21,1780260646.729001,5,1
18,21,1780260647.733511,1,1
18,21,1780260647.733511,2,0
18,21,1780260647.733511,3,0
18,21,1780260647.733511,4,1
18,21,1780260647.733511,5,1
19,22,1780260648.734113,1,1
19,22,1780260648.734113,2,1
19,22,1780260648.734113,3,0
19,22,1780260648.734113,4,1
19,22,1780260648.734113,5,1
20,23,1780260649.750796,1,1
20,23,1780260649.750796,2,1
20,23,1780260649.750796,3,0
20,23,1780260649.750796,4,1
20,23,1780260649.750796,5,1
21,24,1780260650.756098,1,1
21,24,1780260650.756098,2,1
21,24,1780260650.756098,3,1
21,24,1780260650.756098,4,1
21,24,1780260650.756098,5,1
22,25,1780260651.759730,1,1
22,25,1780260651.759730,2,1
22,25,1780260651.759730,3,1
22,25,1780260651.759730,4,1
22,25,1780260651.759730,5,1
23,26,1780260652.765412,1,0
23,26,1780260652.765412,2,0
23,26,1780260652.765412,3,0
23,26,1780260652.765412,4,1
23,26,1780260652.765412,5,1
24,27,1780260653.770533,1,0
24,27,1780260653.770533,2,0
24,27,1780260653.770533,3,0
24,27,1780260653.770533,4,1
24,27,1780260653.770533,5,1
26,29,1780260654.770838,1,1
26,29,1780260654.770838,2,0
26,29,1780260654.770838,3,0
26,29,1780260654.770838,4,1
26,29,1780260654.770838,5,1
26,29,1780260655.915800,1,1
26,29,1780260655.915800,2,0
26,29,1780260655.915800,3,0
26,29,1780260655.915800,4,1
26,29,1780260655.915800,5,1
28,31,1780260656.917654,1,1
28,31,1780260656.917654,2,1
28,31,1780260656.917654,3,0
28,31,1780260656.917654,4,1
28,31,1780260656.917654,5,1
28,31,1780260657.918190,1,1
28,31,1780260657.918190,2,1
28,31,1780260657.918190,3,0
28,31,1780260657.918190,4,1
28,31,1780260657.918190,5,1
30,33,1780260658.920662,1,1
30,33,1780260658.920662,2,1
30,33,1780260658.920662,3,1
30,33,1780260658.920662,4,1
30,33,1780260658.920662,5,1
31,34,1780260659.924218,1,1
31,34,1780260659.924218,2,1
31,34,1780260659.924218,3,1
31,34,1780260659.924218,4,1
31,34,1780260659.924218,5,1
32,35,1780260660.928971,1,0
32,35,1780260660.928971,2,0
32,35,1780260660.928971,3,0
32,35,1780260660.928971,4,1
32,35,1780260660.928971,5,1
33,36,1780260661.930030,1,0
33,36,1780260661.930030,2,0
33,36,1780260661.930030,3,0
33,36,1780260661.930030,4,0
33,36,1780260661.930030,5,1
34,37,1780260662.931314,1,1
34,37,1780260662.931314,2,0
34,37,1780260662.931314,3,0
34,37,1780260662.931314,4,1
34,37,1780260662.931314,5,1
35,38,1780260663.936072,1,1
35,38,1780260663.936072,2,0
35,38,1780260663.936072,3,0
35,38,1780260663.936072,4,0
35,38,1780260663.936072,5,1
36,39,1780260664.937421,1,1
36,39,1780260664.937421,2,1
36,39,1780260664.937421,3,0
36,39,1780260664.937421,4,1
36,39,1780260664.937421,5,1
36,40,1780260665.939521,1,1
36,40,1780260665.939521,2,1
36,40,1780260665.939521,3,0
36,40,1780260665.939521,4,0
36,40,1780260665.939521,5,1
37,41,1780260666.940710,1,1
