cmd_id,origin_cycle,ts_sent,bus,breaker_DT
9,12,1780260635.676820,1,1
9,12,1780260635.676820,2,1
9,12,1780260635.676820,3,1
9,12,1780260635.676820,4,0
9,12,1780260635.676820,5,1
10,13,1780260636.797334,1,1
10,13,1780260636.797334,2,0
10,13,1780260636.797334,3,0
10,13,1780260636.797334,4,1
10,13,1780260636.797334,5,1
11,14,1780260637.691437,1,0
11,14,1780260637.691437,2,1
11,14,1780260637.691437,3,0
11,14,1780260637.691437,4,1
11,14,1780260637.691437,5,1
12,15,1780260638.746374,1,1
12,15,1780260638.746374,2,1
12,15,1780260638.746374,3,0
12,15,1780260638.746374,4,1
12,15,1780260638.746374,5,1
13,16,1780260639.772280,1,1
13,16,1780260639.772280,2,1
13,16,1780260639.772280,3,0
13,16,1780260639.772280,4,1
13,16,1780260639.772280,5,1
14,17,1780260640.826751,1,1
14,17,1780260640.826751,2,1
14,17,1780260640.826751,3,1
14,17,1780260640.826751,4,1
14,17,1780260640.826751,5,1
15,18,1780260641.763296,1,1
15,18,1780260641.763296,2,1
15,18,1780260641.763296,3,1
15,18,1780260641.763296,4,1
15,18,1780260641.763296,5,1
16,19,1780260642.775743,1,0
16,19,1780260642.775743,2,0
16,19,1780260642.775743,3,0
16,19,1780260642.775743,4,1
16,19,1780260642.775743,5,1
17,20,1780260643.761516,1,0
17,20,1780260643.761516,2,0
17,20,1780260643.761516,3,0
17,20,1780260643.761516,4,1
17,20,1780260643.761516,5,1
18,21,1780260644.769222,1,1
18,21,1780260644.769222,2,0
18,21,1780260644.769222,3,0
18,21,1780260644.769222,4,1
18,21,1780260644.769222,5,1
19,22,1780260645.859542,1,1
19,22,1780260645.859542,2,0
19,22,1780260645.859542,3,0
19,22,1780260645.859542,4,1
19,22,1780260645.859542,5,1
20,23,1780260646.950220,1,1
20,23,1780260646.950220,2,1
20,23,1780260646.950220,3,0
20,23,1780260646.950220,4,1
20,23,1780260646.950220,5,1
21,24,1780260647.799885,1,1
21,24,1780260647.799885,2,1
21,24,1780260647.799885,3,0
21,24,1780260647.799885,4,1
21,24,1780260647.799885,5,1
22,25,1780260648.983124,1,1
22,25,1780260648.983124,2,1
22,25,1780260648.983124,3,1
22,25,1780260648.983124,4,1
22,25,1780260648.983124,5,1
23,26,1780260649.879331,1,1
23,26,1780260649.879331,2,1
23,26,1780260649.879331,3,1
23,26,1780260649.879331,4,1
23,26,1780260649.879331,5,1
24,27,1780260650.940114,1,0
24,27,1780260650.940114,2,0
24,27,1780260650.940114,3,0
24,27,1780260650.940114,4,1
24,27,1780260650.940114,5,1
25,28,1780260651.947919,1,0
25,28,1780260651.947919,2,0
25,28,1780260651.947919,3,0
25,28,1780260651.947919,4,1
25,28,1780260651.947919,5,1
26,29,1780260652.862080,1,1
26,29,1780260652.862080,2,0
26,29,1780260652.862080,3,0
26,29,1780260652.862080,4,1
26,29,1780260652.862080,5,1
27,30,1780260653.885000,1,1
27,30,1780260653.885000,2,0
27,30,1780260653.885000,3,0
27,30,1780260653.885000,4,1
27,30,1780260653.885000,5,1
28,31,1780260654.952069,1,1
28,31,1780260654.952069,2,1
28,31,1780260654.952069,3,0
28,31,1780260654.952069,4,1
28,31,1780260654.952069,5,1
29,32,1780260656.021242,1,1
29,32,1780260656.021242,2,1
29,32,1780260656.021242,3,0
29,32,1780260656.021242,4,1
29,32,1780260656.021242,5,1
30,33,1780260657.116255,1,1
30,33,1780260657.116255,2,1
30,33,1780260657.116255,3,1
30,33,1780260657.116255,4,1
30,33,1780260657.116255,5,1
31,34,1780260658.027030,1,1
31,34,1780260658.027030,2,1
31,34,1780260658.027030,3,1
31,34,1780260658.027030,4,1
31,34,1780260658.027030,5,1
32,35,1780260659.036024,1,0
32,35,1780260659.036024,2,0
32,35,1780260659.036024,3,0
32,35,1780260659.036024,4,1
32,35,1780260659.036024,5,1
33,36,1780260660.112043,1,0
33,36,1780260660.112043,2,0
33,36,1780260660.112043,3,0
33,36,1780260660.112043,4,0
33,36,1780260660.112043,5,1
34,37,1780260660.979985,1,1
34,37,1780260660.979985,2,0
34,37,1780260660.979985,3,0
34,37,1780260660.979985,4,1
34,37,1780260660.979985,5,1
35,38,1780260661.980770,1,1
35,38,1780260661.980770,2,0
35,38,1780260661.980770,3,0
35,38,1780260661.980770,4,0
35,38,1780260661.980770,5,1
36,39,1780260663.048851,1,1
36,39,1780260663.048851,2,1
36,39,1780260663.048851,3,0
36,39,1780260663.048851,4,1
36,39,1780260663.048851,5,1
37,40,1780260664.012361,1,1
37,40,1780260664.012361,2,1
37,40,1780260664.012361,3,0
37,40,1780260664.012361,4,0
