cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
8,11,1780260635.614014,1780260635.619200,1,1
8,11,1780260635.614014,1780260635.619200,2,1
8,11,1780260635.614014,1780260635.619200,3,1
8,11,1780260635.614014,1780260635.619200,4,1
8,11,1780260635.614014,1780260635.619200,5,1
9,12,1780260636.620450,1780260636.622418,1,1
9,12,1780260636.620450,1780260636.622418,2,1
9,12,1780260636.620450,1780260636.622418,3,1
9,12,1780260636.620450,1780260636.622418,4,0
9,12,1780260636.620450,1780260636.622418,5,1
10,13,1780260637.628277,1780260637.632745,1,1
10,13,1780260637.628277,1780260637.632745,2,0
10,13,1780260637.628277,1780260637.632745,3,0
10,13,1780260637.628277,1780260637.632745,4,1
10,13,1780260637.628277,1780260637.632745,5,1
11,14,1780260638.629340,1780260638.635319,1,0
11,14,1780260638.629340,1780260638.635319,2,1
11,14,1780260638.629340,1780260638.635319,3,0
11,14,1780260638.629340,1780260638.635319,4,1
11,14,1780260638.629340,1780260638.635319,5,1
12,15,1780260639.630726,1780260639.635584,1,1
12,15,1780260639.630726,1780260639.635584,2,1
12,15,1780260639.630726,1780260639.635584,3,0
12,15,1780260639.630726,1780260639.635584,4,1
12,15,1780260639.630726,1780260639.635584,5,1
13,16,1780260640.641248,1780260640.647574,1,1
13,16,1780260640.641248,1780260640.647574,2,1
13,16,1780260640.641248,1780260640.647574,3,0
13,16,1780260640.641248,1780260640.647574,4,1
13,16,1780260640.641248,1780260640.647574,5,1
14,17,1780260641.694833,1780260641.709496,1,1
14,17,1780260641.694833,1780260641.709496,2,1
14,17,1780260641.694833,1780260641.709496,3,1
14,17,1780260641.694833,1780260641.709496,4,1
14,17,1780260641.694833,1780260641.709496,5,1
15,18,1780260642.696830,1780260642.699359,1,1
15,18,1780260642.696830,1780260642.699359,2,1
15,18,1780260642.696830,1780260642.699359,3,1
15,18,1780260642.696830,1780260642.699359,4,1
15,18,1780260642.696830,1780260642.699359,5,1
16,19,1780260643.705419,1780260643.709148,1,0
16,19,1780260643.705419,1780260643.709148,2,0
16,19,1780260643.705419,1780260643.709148,3,0
16,19,1780260643.705419,1780260643.709148,4,1
16,19,1780260643.705419,1780260643.709148,5,1
17,20,1780260644.721075,1780260644.726927,1,0
17,20,1780260644.721075,1780260644.726927,2,0
17,20,1780260644.721075,1780260644.726927,3,0
17,20,1780260644.721075,1780260644.726927,4,1
