timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 01:11:33.251937,1,normal,field,h2,h3,0.0
2026-06-01 01:11:54.207795,1,normal,system,h3,h4,0.0
2026-06-01 01:13:04.607292,2,normal,field,h2,h3,0.0
2026-06-01 01:13:25.400257,2,normal,system,h3,h4,0.0
2026-06-01 01:14:35.042962,3,normal,field,h2,h3,0.0
2026-06-01 01:14:55.552229,3,normal,system,h3,h4,0.0
