cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780252252.827412,1:1;2:1;3:1;4:1;5:1
0,0,1780252253.828933,1:1;2:1;3:1;4:1;5:1
0,0,1780252254.830197,1:1;2:1;3:1;4:1;5:1
0,0,1780252255.833351,1:1;2:1;3:1;4:1;5:1
0,0,1780252256.834184,1:1;2:1;3:1;4:1;5:1
0,0,1780252257.835009,1:1;2:1;3:1;4:1;5:1
0,0,1780252258.836078,1:1;2:1;3:1;4:1;5:1
1,6,1780252259.837569,1:1;2:1;3:0;4:0;5:1
2,7,1780252260.838628,1:0;2:0;3:0;4:0;5:1
3,8,1780252261.840022,1:1;2:0;3:1;4:0;5:1
4,9,1780252262.841237,1:1;2:0;3:0;4:0;5:1
4,9,1780252263.857212,1:1;2:0;3:0;4:0;5:1
5,11,1780252264.860290,1:1;2:1;3:1;4:0;5:1
6,12,1780252265.868307,1:1;2:1;3:0;4:0;5:1
7,13,1780252266.887584,1:1;2:1;3:1;4:1;5:1
8,14,1780252267.896251,1:1;2:1;3:1;4:0;5:1
9,15,1780252268.911860,1:0;2:0;3:0;4:1;5:1
10,16,1780252269.920333,1:1;2:0;3:0;4:1;5:1
11,17,1780252270.923808,1:1;2:0;3:0;4:1;5:1
11,17,1780252271.982055,1:1;2:1;3:0;4:1;5:1
13,19,1780252272.991566,1:1;2:1;3:0;4:1;5:1
14,20,1780252273.993325,1:1;2:0;3:1;4:1;5:1
15,21,1780252275.003282,1:1;2:1;3:1;4:1;5:1
15,21,1780252276.006569,1:1;2:1;3:1;4:1;5:1
16,22,1780252277.006707,1:1;2:0;3:0;4:1;5:1
17,24,1780252278.013362,1:1;2:0;3:0;4:1;5:1
18,24,1780252279.015460,1:1;2:1;3:0;4:1;5:1
19,25,1780252280.030960,1:1;2:1;3:0;4:1;5:1
20,27,1780252281.036004,1:1;2:1;3:1;4:1;5:1
21,27,1780252282.037438,1:1;2:1;3:1;4:1;5:1
22,28,1780252283.055338,1:0;2:0;3:1;4:1;5:1
24,29,1780252284.056971,1:0;2:0;3:0;4:0;5:1
24,31,1780252285.060024,1:1;2:0;3:1;4:1;5:1
26,32,1780252286.062073,1:1;2:0;3:0;4:0;5:1
26,32,1780252287.062003,1:1;2:1;3:1;4:1;5:1
27,33,1780252288.083277,1:1;2:1;3:0;4:0;5:1
29,34,1780252289.085523,1:0;2:1;3:1;4:1;5:1
29,34,1780252290.086313,1:0;2:1;3:1;4:0;5:1
30,36,1780252291.087531,1:1;2:1;3:1;4:0;5:1
31,37,1780252292.088902,1:1;2:0;3:1;4:0;5:1
32,38,1780252293.090695,1:1;2:0;3:0;4:0;5:1
34,39,1780252294.092203,1:1;2:1;3:1;4:1;5:1
34,39,1780252295.093829,1:1;2:1;3:0;4:0;5:1
35,40,1780252296.098583,1:1;2:1;3:1;4:1;5:1
36,41,1780252297.099363,1:1;2:1;3:1;4:0;5:1
37,42,1780252298.100708,1:1;2:0;3:0;4:1;5:1
38,44,1780252299.107016,1:0;2:1;3:1;4:1;5:1
40,45,1780252300.111830,1:1;2:1;3:0;4:1;5:1
40,45,1780252301.112771,1:1;2:1;3:1;4:1;5:1
42,48,1780252302.113231,1:1;2:1;3:1;4:1;5:1
42,48,1780252303.114145,1:0;2:0;3:0;4:0;5:1
43,49,1780252304.114677,1:0;2:0;3:0;4:0;5:1
44,49,1780252305.115983,1:1;2:0;3:0;4:0;5:1
45,51,1780252306.117065,1:1;2:0;3:0;4:0;5:1
46,52,1780252307.118220,1:1;2:1;3:0;4:0;5:1
47,54,1780252308.123817,1:1;2:1;3:0;4:0;5:1
48,54,1780252309.129414,1:1;2:1;3:1;4:0;5:1
49,55,1780252310.131288,1:1;2:1;3:1;4:0;5:1
50,55,1780252311.132506,1:1;2:1;3:1;4:1;5:1
51,58,1780252312.145113,1:1;2:1;3:1;4:1;5:1
53,59,1780252313.150462,1:0;2:0;3:0;4:1;5:1
54,60,1780252314.150721,1:0;2:0;3:0;4:1;5:1
54,60,1780252315.163889,1:1;2:0;3:0;4:1;5:1
55,61,1780252316.179758,1:1;2:0;3:0;4:1;5:1
56,62,1780252317.182373,1:1;2:0;3:0;4:1;5:1
57,62,1780252318.182697,1:1;2:1;3:0;4:1;5:1
58,64,1780252319.198922,1:1;2:1;3:0;4:1;5:1
59,65,1780252320.199809,1:1;2:1;3:0;4:1;5:1
60,66,1780252321.218474,1:1;2:1;3:1;4:1;5:1
61,67,1780252322.224411,1:1;2:1;3:1;4:1;5:1
62,67,1780252323.556110,1:1;2:1;3:1;4:1;5:1
63,69,1780252324.616097,1:1;2:0;3:0;4:1;5:1
64,70,1780252325.625191,1:1;2:0;3:0;4:1;5:1
65,71,1780252326.632626,1:1;2:1;3:0;4:1;5:1
66,71,1780252327.634278,1:1;2:1;3:0;4:1;5:1
68,74,1780252328.635304,1:1;2:1;3:1;4:1;5:1
68,74,1780252329.637973,1:1;2:1;3:1;4:1;5:1
69,75,1780252330.638543,1:1;2:1;3:1;4:1;5:1
71,77,1780252331.638790,1:0;2:0;3:0;4:1;5:1
72,78,1780252332.643037,1:0;2:0;3:0;4:1;5:1
73,79,1780252333.643782,1:0;2:0;3:0;4:1;5:1
74,79,1780252334.644933,1:1;2:0;3:0;4:1;5:1
75,80,1780252335.646573,1:1;2:0;3:0;4:1;5:1
76,81,1780252336.648495,1:1;2:1;3:0;4:1;5:1
77,82,1780252337.649051,1:1;2:1;3:0;4:1;5:1
78,83,1780252338.651024,1:1;2:1;3:1;4:1;5:1
