timestamp,run,layer,source,destination,latency_ms
2026-03-12 08:48:50.470576,1,field,h2,h3,43.1
2026-03-12 08:48:50.470616,1,field,h2,h3,5.42
2026-03-12 08:48:50.470627,1,field,h2,h3,0.102
2026-03-12 08:48:50.470635,1,field,h2,h3,0.084
2026-03-12 08:48:50.470643,1,field,h2,h3,0.141
2026-03-12 08:48:50.470649,1,field,h2,h3,0.08
2026-03-12 08:48:50.470656,1,field,h2,h3,0.081
2026-03-12 08:48:50.470663,1,field,h2,h3,0.09
2026-03-12 08:48:50.470669,1,field,h2,h3,0.103
2026-03-12 08:48:50.470713,1,field,h2,h3,0.084
2026-03-12 08:48:50.470723,1,field,h2,h3,0.099
2026-03-12 08:48:50.470730,1,field,h2,h3,0.096
2026-03-12 08:48:50.470736,1,field,h2,h3,0.102
2026-03-12 08:48:50.470743,1,field,h2,h3,0.097
2026-03-12 08:48:50.470749,1,field,h2,h3,0.145
2026-03-12 08:48:50.470755,1,field,h2,h3,0.167
2026-03-12 08:48:50.470762,1,field,h2,h3,0.094
2026-03-12 08:48:50.470769,1,field,h2,h3,0.085
2026-03-12 08:48:50.470776,1,field,h2,h3,0.154
2026-03-12 08:48:50.470782,1,field,h2,h3,0.082
2026-03-12 08:49:12.066535,2,field,h2,h3,0.129
2026-03-12 08:49:12.066575,2,field,h2,h3,0.117
2026-03-12 08:49:12.066585,2,field,h2,h3,0.11
2026-03-12 08:49:12.066593,2,field,h2,h3,0.096
2026-03-12 08:49:12.066601,2,field,h2,h3,0.137
2026-03-12 08:49:12.066607,2,field,h2,h3,0.113
2026-03-12 08:49:12.066615,2,field,h2,h3,0.085
2026-03-12 08:49:12.066622,2,field,h2,h3,0.062
2026-03-12 08:49:12.066628,2,field,h2,h3,0.123
2026-03-12 08:49:12.066635,2,field,h2,h3,0.119
2026-03-12 08:49:12.066641,2,field,h2,h3,0.09
2026-03-12 08:49:12.066648,2,field,h2,h3,0.145
2026-03-12 08:49:12.066654,2,field,h2,h3,0.143
2026-03-12 08:49:12.066660,2,field,h2,h3,0.111
2026-03-12 08:49:12.066667,2,field,h2,h3,0.168
2026-03-12 08:49:12.066673,2,field,h2,h3,0.147
2026-03-12 08:49:12.066680,2,field,h2,h3,0.128
2026-03-12 08:49:12.066687,2,field,h2,h3,0.127
2026-03-12 08:49:12.066693,2,field,h2,h3,0.179
2026-03-12 08:49:12.066700,2,field,h2,h3,0.155
2026-03-12 08:49:34.532482,3,field,h2,h3,0.176
2026-03-12 08:49:34.532525,3,field,h2,h3,0.196
2026-03-12 08:49:34.532535,3,field,h2,h3,0.109
2026-03-12 08:49:34.532543,3,field,h2,h3,0.135
2026-03-12 08:49:34.532549,3,field,h2,h3,0.121
2026-03-12 08:49:34.532556,3,field,h2,h3,1.03
2026-03-12 08:49:34.532564,3,field,h2,h3,0.179
2026-03-12 08:49:34.532572,3,field,h2,h3,0.098
2026-03-12 08:49:34.532579,3,field,h2,h3,0.094
2026-03-12 08:49:34.532586,3,field,h2,h3,0.26
2026-03-12 08:49:34.532593,3,field,h2,h3,0.135
2026-03-12 08:49:34.532600,3,field,h2,h3,0.217
2026-03-12 08:49:34.532606,3,field,h2,h3,0.102
2026-03-12 08:49:34.532612,3,field,h2,h3,0.088
2026-03-12 08:49:34.532618,3,field,h2,h3,0.351
2026-03-12 08:49:34.532625,3,field,h2,h3,0.964
2026-03-12 08:49:34.532631,3,field,h2,h3,0.148
2026-03-12 08:49:34.532639,3,field,h2,h3,0.098
2026-03-12 08:49:34.532646,3,field,h2,h3,0.094
2026-03-12 08:49:34.532655,3,field,h2,h3,0.112
2026-03-12 08:49:54.822410,4,field,h2,h3,1.62
2026-03-12 08:49:54.822452,4,field,h2,h3,0.145
2026-03-12 08:49:54.822462,4,field,h2,h3,0.985
2026-03-12 08:49:54.822470,4,field,h2,h3,0.082
2026-03-12 08:49:54.822477,4,field,h2,h3,0.108
2026-03-12 08:49:54.822484,4,field,h2,h3,0.512
2026-03-12 08:49:54.822490,4,field,h2,h3,0.1
2026-03-12 08:49:54.822497,4,field,h2,h3,0.101
2026-03-12 08:49:54.822503,4,field,h2,h3,0.108
2026-03-12 08:49:54.822510,4,field,h2,h3,0.92
2026-03-12 08:49:54.822516,4,field,h2,h3,0.134
2026-03-12 08:49:54.822523,4,field,h2,h3,8.89
2026-03-12 08:49:54.822530,4,field,h2,h3,0.205
2026-03-12 08:49:54.822538,4,field,h2,h3,0.086
2026-03-12 08:49:54.822544,4,field,h2,h3,0.094
2026-03-12 08:49:54.822552,4,field,h2,h3,5.97
2026-03-12 08:49:54.822558,4,field,h2,h3,0.115
2026-03-12 08:49:54.822565,4,field,h2,h3,1.24
2026-03-12 08:49:54.822571,4,field,h2,h3,0.108
2026-03-12 08:49:54.822577,4,field,h2,h3,0.101
2026-03-12 08:50:15.324231,5,field,h2,h3,0.174
2026-03-12 08:50:15.324273,5,field,h2,h3,2.0
2026-03-12 08:50:15.324283,5,field,h2,h3,0.14
2026-03-12 08:50:15.324292,5,field,h2,h3,0.567
2026-03-12 08:50:15.324300,5,field,h2,h3,0.15
2026-03-12 08:50:15.324307,5,field,h2,h3,1.64
2026-03-12 08:50:15.324314,5,field,h2,h3,0.115
2026-03-12 08:50:15.324321,5,field,h2,h3,0.898
2026-03-12 08:50:15.324327,5,field,h2,h3,0.083
2026-03-12 08:50:15.324344,5,field,h2,h3,0.08
2026-03-12 08:50:15.324351,5,field,h2,h3,0.136
2026-03-12 08:50:15.324359,5,field,h2,h3,0.177
2026-03-12 08:50:15.324366,5,field,h2,h3,0.089
2026-03-12 08:50:15.324373,5,field,h2,h3,0.086
2026-03-12 08:50:15.324379,5,field,h2,h3,0.104
2026-03-12 08:50:15.324386,5,field,h2,h3,0.109
2026-03-12 08:50:15.324392,5,field,h2,h3,0.153
2026-03-12 08:50:15.324399,5,field,h2,h3,1.23
2026-03-12 08:50:15.324406,5,field,h2,h3,0.149
2026-03-12 08:50:15.324413,5,field,h2,h3,0.086
2026-03-12 08:50:35.694478,1,system,h3,h4,16.0
2026-03-12 08:50:35.694573,1,system,h3,h4,4.79
2026-03-12 08:50:35.694609,1,system,h3,h4,1.08
2026-03-12 08:50:35.694628,1,system,h3,h4,0.114
2026-03-12 08:50:35.694647,1,system,h3,h4,1.04
2026-03-12 08:50:35.694676,1,system,h3,h4,0.787
2026-03-12 08:50:35.694694,1,system,h3,h4,0.1
2026-03-12 08:50:35.694708,1,system,h3,h4,1.4
2026-03-12 08:50:35.694722,1,system,h3,h4,0.084
2026-03-12 08:50:35.694741,1,system,h3,h4,0.158
2026-03-12 08:50:35.694758,1,system,h3,h4,0.113
2026-03-12 08:50:35.694774,1,system,h3,h4,0.689
2026-03-12 08:50:35.694787,1,system,h3,h4,0.484
2026-03-12 08:50:35.694802,1,system,h3,h4,0.156
2026-03-12 08:50:35.694817,1,system,h3,h4,0.899
2026-03-12 08:50:35.694832,1,system,h3,h4,0.149
2026-03-12 08:50:35.694847,1,system,h3,h4,0.094
2026-03-12 08:50:35.694863,1,system,h3,h4,13.2
2026-03-12 08:50:35.694878,1,system,h3,h4,0.109
2026-03-12 08:50:35.694894,1,system,h3,h4,9.98
2026-03-12 08:50:56.067288,2,system,h3,h4,0.14
2026-03-12 08:50:56.067364,2,system,h3,h4,0.128
2026-03-12 08:50:56.067375,2,system,h3,h4,1.27
2026-03-12 08:50:56.067384,2,system,h3,h4,0.244
2026-03-12 08:50:56.067391,2,system,h3,h4,0.115
2026-03-12 08:50:56.067397,2,system,h3,h4,0.099
2026-03-12 08:50:56.067405,2,system,h3,h4,1.37
2026-03-12 08:50:56.067412,2,system,h3,h4,0.083
2026-03-12 08:50:56.067418,2,system,h3,h4,0.083
2026-03-12 08:50:56.067427,2,system,h3,h4,0.109
2026-03-12 08:50:56.067434,2,system,h3,h4,1.65
2026-03-12 08:50:56.067440,2,system,h3,h4,0.116
2026-03-12 08:50:56.067446,2,system,h3,h4,0.102
2026-03-12 08:50:56.067452,2,system,h3,h4,0.1
2026-03-12 08:50:56.067459,2,system,h3,h4,0.119
2026-03-12 08:50:56.067466,2,system,h3,h4,4.78
2026-03-12 08:50:56.067473,2,system,h3,h4,0.133
2026-03-12 08:50:56.067479,2,system,h3,h4,0.102
2026-03-12 08:50:56.067486,2,system,h3,h4,0.153
2026-03-12 08:50:56.067492,2,system,h3,h4,0.588
2026-03-12 08:51:16.675372,3,system,h3,h4,0.088
2026-03-12 08:51:16.675423,3,system,h3,h4,0.103
2026-03-12 08:51:16.675439,3,system,h3,h4,0.116
2026-03-12 08:51:16.675453,3,system,h3,h4,0.135
2026-03-12 08:51:16.675467,3,system,h3,h4,0.138
2026-03-12 08:51:16.675480,3,system,h3,h4,49.2
2026-03-12 08:51:16.675494,3,system,h3,h4,0.222
2026-03-12 08:51:16.675508,3,system,h3,h4,5.9
2026-03-12 08:51:16.675521,3,system,h3,h4,0.133
2026-03-12 08:51:16.675534,3,system,h3,h4,0.089
2026-03-12 08:51:16.675546,3,system,h3,h4,0.084
2026-03-12 08:51:16.675560,3,system,h3,h4,0.243
2026-03-12 08:51:16.675576,3,system,h3,h4,0.114
2026-03-12 08:51:16.675591,3,system,h3,h4,1.39
2026-03-12 08:51:16.675605,3,system,h3,h4,0.223
2026-03-12 08:51:16.675618,3,system,h3,h4,0.06
2026-03-12 08:51:16.675632,3,system,h3,h4,0.117
2026-03-12 08:51:16.675645,3,system,h3,h4,0.114
2026-03-12 08:51:16.675658,3,system,h3,h4,0.113
2026-03-12 08:51:16.675673,3,system,h3,h4,0.123
2026-03-12 08:51:37.029907,4,system,h3,h4,1.03
2026-03-12 08:51:37.029962,4,system,h3,h4,0.1
2026-03-12 08:51:37.029983,4,system,h3,h4,0.888
2026-03-12 08:51:37.030003,4,system,h3,h4,0.109
2026-03-12 08:51:37.030019,4,system,h3,h4,0.109
2026-03-12 08:51:37.030031,4,system,h3,h4,1.53
2026-03-12 08:51:37.030044,4,system,h3,h4,0.2
2026-03-12 08:51:37.030058,4,system,h3,h4,0.806
2026-03-12 08:51:37.030071,4,system,h3,h4,0.09
2026-03-12 08:51:37.030085,4,system,h3,h4,1.43
2026-03-12 08:51:37.030212,4,system,h3,h4,0.113
2026-03-12 08:51:37.030234,4,system,h3,h4,1.06
2026-03-12 08:51:37.030248,4,system,h3,h4,0.091
2026-03-12 08:51:37.030311,4,system,h3,h4,0.11
2026-03-12 08:51:37.030330,4,system,h3,h4,0.113
2026-03-12 08:51:37.030344,4,system,h3,h4,0.706
2026-03-12 08:51:37.030357,4,system,h3,h4,0.16
2026-03-12 08:51:37.030368,4,system,h3,h4,0.107
2026-03-12 08:51:37.030382,4,system,h3,h4,0.625
2026-03-12 08:51:37.030398,4,system,h3,h4,0.084
2026-03-12 08:51:57.382494,5,system,h3,h4,3.6
2026-03-12 08:51:57.382542,5,system,h3,h4,0.118
2026-03-12 08:51:57.382555,5,system,h3,h4,0.167
2026-03-12 08:51:57.382564,5,system,h3,h4,0.092
2026-03-12 08:51:57.382572,5,system,h3,h4,0.106
2026-03-12 08:51:57.382580,5,system,h3,h4,1.09
2026-03-12 08:51:57.382588,5,system,h3,h4,0.089
2026-03-12 08:51:57.382596,5,system,h3,h4,2.05
2026-03-12 08:51:57.382605,5,system,h3,h4,0.096
2026-03-12 08:51:57.382614,5,system,h3,h4,1.99
2026-03-12 08:51:57.382622,5,system,h3,h4,0.091
2026-03-12 08:51:57.382630,5,system,h3,h4,12.8
2026-03-12 08:51:57.382638,5,system,h3,h4,0.097
2026-03-12 08:51:57.382646,5,system,h3,h4,0.136
2026-03-12 08:51:57.382653,5,system,h3,h4,1.61
2026-03-12 08:51:57.382661,5,system,h3,h4,1.07
