timestamp,run,layer,source,destination,packet_loss_percent
2026-05-08 00:35:56.196388,1,field,h2,h3,0.0
2026-05-08 00:36:16.644698,2,field,h2,h3,0.0
2026-05-08 00:36:37.124198,3,field,h2,h3,0.0
2026-05-08 00:36:57.540627,1,system,h3,h4,0.0
2026-05-08 00:37:17.987367,2,system,h3,h4,0.0
2026-05-08 00:37:38.436839,3,system,h3,h4,0.0
