timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-17 01:44:23.467018,1,dos_light,field,h2,h3,0.0
2026-05-17 01:44:43.814803,2,dos_light,field,h2,h3,0.0
2026-05-17 01:45:04.294925,3,dos_light,field,h2,h3,0.0
2026-05-17 01:45:24.742702,1,dos_light,system,h3,h4,0.0
2026-05-17 01:45:45.222639,2,dos_light,system,h3,h4,0.0
2026-05-17 01:46:05.670639,3,dos_light,system,h3,h4,0.0
