timestamp,run,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-05-08 00:41:38.656338,1,field,h2,h3,3.02,ok,,
2026-05-08 00:41:46.511910,2,field,h2,h3,3.01,ok,,
2026-05-08 00:41:54.094876,3,field,h2,h3,3.16,ok,,
2026-05-08 00:42:01.796779,1,system,h3,h4,4.82,ok,,
2026-05-08 00:42:09.203525,2,system,h3,h4,4.71,ok,,
2026-05-08 00:42:16.799458,3,system,h3,h4,4.74,ok,,
