timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 01:31:44.035800,1,attack,field,h2,h3,0.0
2026-06-01 01:32:04.675301,1,attack,system,h3,h4,0.0
2026-06-01 01:33:15.777379,2,attack,field,h2,h3,0.0
2026-06-01 01:33:36.260743,2,attack,system,h3,h4,0.0
2026-06-01 01:34:47.974427,3,attack,field,h2,h3,0.0
2026-06-01 01:35:08.387860,3,attack,system,h3,h4,0.0
