timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-06-01 00:39:44.794459,1,normal,field,h2,h3,4.35,ok,,
2026-06-01 00:39:52.442433,1,normal,system,h3,h4,4.58,ok,,
