timestamp,run,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-05-05 16:03:28.200277,1,field,h2,h3,4.98,ok,,
2026-05-05 16:03:35.689625,2,field,h2,h3,5.06,ok,,
2026-05-05 16:03:43.204164,3,field,h2,h3,4.83,ok,,
2026-05-05 16:03:50.602921,1,system,h3,h4,4.96,ok,,
2026-05-05 16:03:57.990339,2,system,h3,h4,5.17,ok,,
2026-05-05 16:04:05.423472,3,system,h3,h4,5.12,ok,,
