timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-12 23:12:25.727094,1,normal,field,h2,h3,0.0
2026-05-12 23:12:46.665677,2,normal,field,h2,h3,0.0
2026-05-12 23:13:07.900958,3,normal,field,h2,h3,0.0
2026-05-12 23:13:28.635528,1,normal,system,h3,h4,0.0
2026-05-12 23:13:50.287481,2,normal,system,h3,h4,0.0
2026-05-12 23:14:10.752767,3,normal,system,h3,h4,0.0
