timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-05-12 23:14:18.300159,1,normal,field,h2,h3,4.68,ok,,
2026-05-12 23:14:25.717312,2,normal,field,h2,h3,4.71,ok,,
2026-05-12 23:14:33.315426,3,normal,field,h2,h3,4.67,ok,,
2026-05-12 23:14:42.297875,1,normal,system,h3,h4,4.39,ok,,
2026-05-12 23:14:50.301819,2,normal,system,h3,h4,4.6,ok,,
2026-05-12 23:14:58.300627,3,normal,system,h3,h4,4.51,ok,,
