cmd_id,origin_cycle,ts_received,bus,breaker_DT
81,86,1780254823.693969,1,0
81,86,1780254823.693969,2,0
81,86,1780254823.693969,3,0
81,86,1780254823.693969,4,0
81,86,1780254823.693969,5,1
0,0,1780254826.039003,1,1
0,0,1780254826.039003,2,1
0,0,1780254826.039003,3,1
0,0,1780254826.039003,4,1
0,0,1780254826.039003,5,1
0,0,1780254827.147918,1,1
0,0,1780254827.147918,2,1
0,0,1780254827.147918,3,1
0,0,1780254827.147918,4,1
0,0,1780254827.147918,5,1
0,0,1780254828.260798,1,1
0,0,1780254828.260798,2,1
0,0,1780254828.260798,3,1
0,0,1780254828.260798,4,1
0,0,1780254828.260798,5,1
0,0,1780254829.601321,1,1
0,0,1780254829.601321,2,1
0,0,1780254829.601321,3,1
0,0,1780254829.601321,4,1
0,0,1780254829.601321,5,1
0,0,1780254830.606254,1,1
0,0,1780254830.606254,2,1
0,0,1780254830.606254,3,1
0,0,1780254830.606254,4,1
0,0,1780254830.606254,5,1
0,0,1780254831.607274,1,1
0,0,1780254831.607274,2,1
0,0,1780254831.607274,3,1
0,0,1780254831.607274,4,1
0,0,1780254831.607274,5,1
0,0,1780254832.608592,1,1
0,0,1780254832.608592,2,1
0,0,1780254832.608592,3,1
0,0,1780254832.608592,4,1
0,0,1780254832.608592,5,1
1,6,1780254833.609984,1,0
1,6,1780254833.609984,2,0
1,6,1780254833.609984,3,0
1,6,1780254833.609984,4,0
1,6,1780254833.609984,5,1
2,7,1780254834.611431,1,1
2,7,1780254834.611431,2,1
2,7,1780254834.611431,3,1
2,7,1780254834.611431,4,1
2,7,1780254834.611431,5,1
2,7,1780254835.633256,1,1
2,7,1780254835.633256,2,0
2,7,1780254835.633256,3,0
2,7,1780254835.633256,4,0
2,7,1780254835.633256,5,1
3,8,1780254836.636158,1,0
3,8,1780254836.636158,2,0
3,8,1780254836.636158,3,0
3,8,1780254836.636158,4,1
3,8,1780254836.636158,5,1
4,9,1780254837.637211,1,1
4,9,1780254837.637211,2,1
4,9,1780254837.637211,3,0
4,9,1780254837.637211,4,0
4,9,1780254837.637211,5,1
5,10,1780254838.652108,1,1
5,10,1780254838.652108,2,0
5,10,1780254838.652108,3,0
5,10,1780254838.652108,4,1
5,10,1780254838.652108,5,1
6,12,1780254839.655144,1,0
6,12,1780254839.655144,2,1
6,12,1780254839.655144,3,1
6,12,1780254839.655144,4,0
6,12,1780254839.655144,5,1
7,12,1780254840.706378,1,1
7,12,1780254840.706378,2,1
7,12,1780254840.706378,3,0
7,12,1780254840.706378,4,1
7,12,1780254840.706378,5,1
9,14,1780254841.708663,1,1
9,14,1780254841.708663,2,1
9,14,1780254841.708663,3,1
9,14,1780254841.708663,4,0
9,14,1780254841.708663,5,1
10,15,1780254842.828651,1,1
10,15,1780254842.828651,2,1
10,15,1780254842.828651,3,1
10,15,1780254842.828651,4,1
10,15,1780254842.828651,5,1
11,16,1780254843.883982,1,1
11,16,1780254843.883982,2,0
11,16,1780254843.883982,3,0
11,16,1780254843.883982,4,1
11,16,1780254843.883982,5,1
12,17,1780254844.895159,1,0
12,17,1780254844.895159,2,0
12,17,1780254844.895159,3,0
12,17,1780254844.895159,4,1
12,17,1780254844.895159,5,1
12,17,1780254845.898853,1,1
12,17,1780254845.898853,2,1
12,17,1780254845.898853,3,0
12,17,1780254845.898853,4,1
12,17,1780254845.898853,5,1
13,18,1780254846.899681,1,1
13,18,1780254846.899681,2,0
13,18,1780254846.899681,3,0
13,18,1780254846.899681,4,1
13,18,1780254846.899681,5,1
14,19,1780254847.905489,1,1
14,19,1780254847.905489,2,1
14,19,1780254847.905489,3,1
14,19,1780254847.905489,4,1
14,19,1780254847.905489,5,1
15,20,1780254849.096596,1,1
15,20,1780254849.096596,2,1
15,20,1780254849.096596,3,0
15,20,1780254849.096596,4,1
15,20,1780254849.096596,5,1
17,22,1780254850.098418,1,0
17,22,1780254850.098418,2,0
17,22,1780254850.098418,3,0
17,22,1780254850.098418,4,0
17,22,1780254850.098418,5,1
18,23,1780254851.103410,1,1
18,23,1780254851.103410,2,1
18,23,1780254851.103410,3,1
18,23,1780254851.103410,4,1
18,23,1780254851.103410,5,1
18,23,1780254852.122725,1,1
18,23,1780254852.122725,2,0
