timestamp,run,layer,source,destination,latency_ms
2026-05-05 14:40:32.922445,1,field,h2,h3,2.69
2026-05-05 14:40:32.922471,1,field,h2,h3,0.296
2026-05-05 14:40:32.922477,1,field,h2,h3,0.163
2026-05-05 14:40:32.922480,1,field,h2,h3,0.197
2026-05-05 14:40:32.922483,1,field,h2,h3,0.082
2026-05-05 14:40:32.922486,1,field,h2,h3,0.06
2026-05-05 14:40:32.922490,1,field,h2,h3,0.081
2026-05-05 14:40:32.922492,1,field,h2,h3,0.073
2026-05-05 14:40:32.922495,1,field,h2,h3,0.079
2026-05-05 14:40:32.922498,1,field,h2,h3,0.076
2026-05-05 14:40:32.922502,1,field,h2,h3,0.172
2026-05-05 14:40:32.922504,1,field,h2,h3,0.078
2026-05-05 14:40:32.922507,1,field,h2,h3,0.222
2026-05-05 14:40:32.922510,1,field,h2,h3,0.078
2026-05-05 14:40:32.922513,1,field,h2,h3,0.094
2026-05-05 14:40:32.922516,1,field,h2,h3,0.085
2026-05-05 14:40:32.922519,1,field,h2,h3,0.074
2026-05-05 14:40:32.922522,1,field,h2,h3,0.094
2026-05-05 14:40:32.922525,1,field,h2,h3,0.223
2026-05-05 14:40:32.922528,1,field,h2,h3,0.22
2026-05-05 14:40:53.366869,1,system,h3,h4,3.57
2026-05-05 14:40:53.366908,1,system,h3,h4,0.296
2026-05-05 14:40:53.366917,1,system,h3,h4,0.123
2026-05-05 14:40:53.366923,1,system,h3,h4,0.105
2026-05-05 14:40:53.366930,1,system,h3,h4,0.124
2026-05-05 14:40:53.366936,1,system,h3,h4,0.215
2026-05-05 14:40:53.366942,1,system,h3,h4,0.111
2026-05-05 14:40:53.366948,1,system,h3,h4,0.086
2026-05-05 14:40:53.366956,1,system,h3,h4,0.076
2026-05-05 14:40:53.366961,1,system,h3,h4,0.1
2026-05-05 14:40:53.366968,1,system,h3,h4,0.086
2026-05-05 14:40:53.366975,1,system,h3,h4,0.123
2026-05-05 14:40:53.366982,1,system,h3,h4,0.226
2026-05-05 14:40:53.366987,1,system,h3,h4,0.288
2026-05-05 14:40:53.366991,1,system,h3,h4,0.081
2026-05-05 14:40:53.366994,1,system,h3,h4,0.099
2026-05-05 14:40:53.366998,1,system,h3,h4,0.081
2026-05-05 14:40:53.367002,1,system,h3,h4,0.159
2026-05-05 14:40:53.367005,1,system,h3,h4,0.076
2026-05-05 14:40:53.367008,1,system,h3,h4,0.124
