timestamp,run,layer,source,destination,latency_ms
2026-04-15 15:49:58.873392,1,field,h2,h3,3.84
2026-04-15 15:49:58.873417,1,field,h2,h3,2.62
2026-04-15 15:49:58.873422,1,field,h2,h3,0.056
2026-04-15 15:49:58.873426,1,field,h2,h3,0.06
2026-04-15 15:49:58.873429,1,field,h2,h3,0.064
2026-04-15 15:49:58.873432,1,field,h2,h3,0.058
2026-04-15 15:49:58.873435,1,field,h2,h3,0.068
2026-04-15 15:49:58.873438,1,field,h2,h3,0.079
2026-04-15 15:49:58.873441,1,field,h2,h3,0.073
2026-04-15 15:49:58.873444,1,field,h2,h3,0.062
2026-04-15 15:49:58.873448,1,field,h2,h3,0.071
2026-04-15 15:49:58.873450,1,field,h2,h3,0.063
2026-04-15 15:49:58.873453,1,field,h2,h3,0.059
2026-04-15 15:49:58.873457,1,field,h2,h3,0.074
2026-04-15 15:49:58.873460,1,field,h2,h3,0.062
2026-04-15 15:49:58.873463,1,field,h2,h3,0.062
2026-04-15 15:49:58.873465,1,field,h2,h3,0.063
2026-04-15 15:49:58.873469,1,field,h2,h3,0.065
2026-04-15 15:49:58.873472,1,field,h2,h3,0.062
2026-04-15 15:49:58.873475,1,field,h2,h3,0.077
2026-04-15 15:50:19.317364,2,field,h2,h3,0.06
2026-04-15 15:50:19.317390,2,field,h2,h3,0.057
2026-04-15 15:50:19.317395,2,field,h2,h3,0.061
2026-04-15 15:50:19.317398,2,field,h2,h3,0.069
2026-04-15 15:50:19.317401,2,field,h2,h3,0.061
2026-04-15 15:50:19.317404,2,field,h2,h3,0.093
2026-04-15 15:50:19.317408,2,field,h2,h3,0.062
2026-04-15 15:50:19.317411,2,field,h2,h3,0.119
2026-04-15 15:50:19.317414,2,field,h2,h3,0.06
2026-04-15 15:50:19.317417,2,field,h2,h3,0.069
2026-04-15 15:50:19.317420,2,field,h2,h3,0.062
2026-04-15 15:50:19.317423,2,field,h2,h3,0.211
2026-04-15 15:50:19.317426,2,field,h2,h3,0.063
2026-04-15 15:50:19.317429,2,field,h2,h3,0.077
2026-04-15 15:50:19.317433,2,field,h2,h3,0.06
2026-04-15 15:50:19.317436,2,field,h2,h3,0.067
2026-04-15 15:50:19.317439,2,field,h2,h3,0.066
2026-04-15 15:50:19.317442,2,field,h2,h3,0.061
2026-04-15 15:50:19.317445,2,field,h2,h3,0.059
2026-04-15 15:50:19.317448,2,field,h2,h3,0.071
2026-04-15 15:50:39.768732,3,field,h2,h3,0.459
2026-04-15 15:50:39.768759,3,field,h2,h3,0.103
2026-04-15 15:50:39.768764,3,field,h2,h3,0.064
2026-04-15 15:50:39.768767,3,field,h2,h3,0.061
2026-04-15 15:50:39.768770,3,field,h2,h3,0.061
2026-04-15 15:50:39.768773,3,field,h2,h3,0.063
2026-04-15 15:50:39.768776,3,field,h2,h3,0.062
2026-04-15 15:50:39.768780,3,field,h2,h3,0.064
2026-04-15 15:50:39.768783,3,field,h2,h3,0.075
2026-04-15 15:50:39.768786,3,field,h2,h3,0.076
2026-04-15 15:50:39.768789,3,field,h2,h3,0.059
2026-04-15 15:50:39.768792,3,field,h2,h3,0.061
2026-04-15 15:50:39.768795,3,field,h2,h3,0.069
2026-04-15 15:50:39.768799,3,field,h2,h3,0.062
2026-04-15 15:50:39.768802,3,field,h2,h3,0.059
2026-04-15 15:50:39.768805,3,field,h2,h3,0.059
2026-04-15 15:50:39.768808,3,field,h2,h3,0.059
2026-04-15 15:50:39.768811,3,field,h2,h3,0.059
2026-04-15 15:50:39.768814,3,field,h2,h3,0.066
2026-04-15 15:50:39.768818,3,field,h2,h3,0.069
2026-04-15 15:51:00.213327,4,field,h2,h3,0.068
2026-04-15 15:51:00.213353,4,field,h2,h3,0.06
2026-04-15 15:51:00.213358,4,field,h2,h3,0.062
2026-04-15 15:51:00.213362,4,field,h2,h3,0.065
2026-04-15 15:51:00.213365,4,field,h2,h3,0.065
2026-04-15 15:51:00.213368,4,field,h2,h3,0.06
2026-04-15 15:51:00.213371,4,field,h2,h3,0.059
2026-04-15 15:51:00.213374,4,field,h2,h3,0.064
2026-04-15 15:51:00.213377,4,field,h2,h3,0.063
2026-04-15 15:51:00.213380,4,field,h2,h3,0.061
2026-04-15 15:51:00.213383,4,field,h2,h3,0.069
2026-04-15 15:51:00.213386,4,field,h2,h3,0.061
2026-04-15 15:51:00.213389,4,field,h2,h3,0.06
2026-04-15 15:51:00.213393,4,field,h2,h3,0.068
2026-04-15 15:51:00.213396,4,field,h2,h3,0.06
2026-04-15 15:51:00.213399,4,field,h2,h3,0.062
2026-04-15 15:51:00.213402,4,field,h2,h3,0.086
2026-04-15 15:51:00.213405,4,field,h2,h3,0.062
2026-04-15 15:51:00.213408,4,field,h2,h3,0.058
2026-04-15 15:51:00.213411,4,field,h2,h3,0.065
2026-04-15 15:51:20.724943,5,field,h2,h3,0.068
2026-04-15 15:51:20.724969,5,field,h2,h3,0.059
2026-04-15 15:51:20.724973,5,field,h2,h3,0.075
2026-04-15 15:51:20.724977,5,field,h2,h3,0.063
2026-04-15 15:51:20.724980,5,field,h2,h3,0.076
2026-04-15 15:51:20.724983,5,field,h2,h3,0.068
2026-04-15 15:51:20.724986,5,field,h2,h3,0.06
2026-04-15 15:51:20.724989,5,field,h2,h3,0.074
2026-04-15 15:51:20.724993,5,field,h2,h3,0.06
2026-04-15 15:51:20.724997,5,field,h2,h3,0.067
2026-04-15 15:51:20.725000,5,field,h2,h3,0.06
2026-04-15 15:51:20.725004,5,field,h2,h3,0.066
2026-04-15 15:51:20.725007,5,field,h2,h3,0.067
2026-04-15 15:51:20.725011,5,field,h2,h3,0.058
2026-04-15 15:51:20.725014,5,field,h2,h3,0.051
2026-04-15 15:51:20.725017,5,field,h2,h3,0.057
2026-04-15 15:51:20.725020,5,field,h2,h3,0.063
2026-04-15 15:51:20.725023,5,field,h2,h3,0.065
2026-04-15 15:51:20.725026,5,field,h2,h3,0.071
2026-04-15 15:51:20.725029,5,field,h2,h3,0.06
