cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780251455.210008,1780251455.212614,1:1;2:1;3:1;4:1;5:1
0,0,1780251456.210534,1780251456.212022,1:1;2:1;3:1;4:1;5:1
0,0,1780251457.211771,1780251457.213161,1:1;2:1;3:1;4:1;5:1
0,0,1780251458.225725,1780251458.228729,1:1;2:1;3:1;4:1;5:1
0,0,1780251459.411897,1780251459.423090,1:1;2:1;3:1;4:1;5:1
1,6,1780251460.412763,1780251460.414705,1:1;2:1;3:1;4:1;5:1
2,7,1780251461.413527,1780251461.416753,1:1;2:1;3:1;4:1;5:1
3,8,1780251462.420772,1780251462.424092,1:1;2:1;3:1;4:1;5:1
4,9,1780251463.428267,1780251463.432582,1:1;2:1;3:1;4:1;5:1
5,10,1780251464.429385,1780251464.433613,1:1;2:1;3:1;4:1;5:1
6,11,1780251465.430051,1780251465.439847,1:1;2:1;3:1;4:1;5:1
7,12,1780251466.432373,1780251466.436136,1:1;2:1;3:1;4:1;5:1
8,13,1780251467.433813,1780251467.437057,1:1;2:1;3:1;4:1;5:1
9,14,1780251468.434314,1780251468.459386,1:1;2:1;3:1;4:1;5:1
10,15,1780251469.434649,1780251469.436102,1:1;2:1;3:1;4:1;5:1
11,16,1780251470.463676,1780251470.465930,1:1;2:1;3:1;4:1;5:1
12,18,1780251471.463396,1780251471.464696,1:1;2:1;3:1;4:1;5:1
13,19,1780251472.471465,1780251472.472983,1:1;2:1;3:1;4:1;5:1
14,20,1780251473.473199,1780251473.475754,1:1;2:1;3:1;4:1;5:1
15,21,1780251474.474136,1780251474.477892,1:1;2:1;3:1;4:1;5:1
16,22,1780251475.475009,1780251475.478503,1:1;2:1;3:1;4:1;5:1
17,23,1780251476.475893,1780251476.477215,1:1;2:1;3:1;4:1;5:1
18,24,1780251477.477310,1780251477.478686,1:1;2:1;3:1;4:1;5:1
19,25,1780251478.479454,1780251478.480901,1:1;2:1;3:1;4:1;5:1
20,26,1780251479.479660,1780251479.480998,1:1;2:1;3:1;4:1;5:1
21,27,1780251480.480115,1780251480.481383,1:1;2:1;3:1;4:1;5:1
22,28,1780251481.480906,1780251481.482646,1:1;2:1;3:1;4:1;5:1
23,29,1780251482.482451,1780251482.484848,1:1;2:1;3:1;4:1;5:1
24,30,1780251483.482602,1780251483.483880,1:1;2:1;3:1;4:1;5:1
25,31,1780251484.483740,1780251484.485081,1:1;2:1;3:1;4:1;5:1
26,32,1780251485.485175,1780251485.486893,1:1;2:1;3:1;4:1;5:1
27,33,1780251486.486277,1780251486.488292,1:1;2:1;3:1;4:1;5:1
28,34,1780251487.486267,1780251487.487552,1:1;2:1;3:1;4:1;5:1
29,35,1780251488.487461,1780251488.488739,1:1;2:1;3:1;4:1;5:1
30,36,1780251489.489026,1780251489.490715,1:1;2:1;3:1;4:1;5:1
31,37,1780251490.490074,1780251490.491436,1:1;2:1;3:1;4:1;5:1
32,38,1780251491.494116,1780251491.495542,1:1;2:1;3:1;4:1;5:1
33,39,1780251492.494695,1780251492.496504,1:1;2:1;3:1;4:1;5:1
34,39,1780251493.504217,1780251493.509901,1:1;2:1;3:1;4:1;5:1
35,40,1780251494.506179,1780251494.511257,1:1;2:1;3:1;4:1;5:1
36,41,1780251495.506338,1780251495.510361,1:1;2:1;3:1;4:1;5:1
37,42,1780251496.506724,1780251496.508771,1:1;2:1;3:1;4:1;5:1
38,43,1780251497.507326,1780251497.510705,1:1;2:1;3:1;4:1;5:1
39,44,1780251498.508568,1780251498.512136,1:1;2:1;3:1;4:1;5:1
40,45,1780251499.509580,1780251499.515197,1:1;2:1;3:1;4:1;5:1
41,46,1780251500.510757,1780251500.514663,1:1;2:1;3:1;4:1;5:1
42,47,1780251501.511830,1780251501.515732,1:1;2:1;3:1;4:1;5:1
43,48,1780251502.512742,1780251502.517006,1:1;2:1;3:1;4:1;5:1
44,49,1780251503.546594,1780251503.548896,1:1;2:1;3:1;4:1;5:1
45,50,1780251504.547008,1780251504.551133,1:1;2:1;3:1;4:1;5:1
46,51,1780251505.547525,1780251505.551159,1:1;2:1;3:1;4:1;5:1
47,52,1780251506.548819,1780251506.550446,1:1;2:1;3:1;4:1;5:1
48,53,1780251507.549118,1780251507.551245,1:1;2:1;3:1;4:1;5:1
49,54,1780251508.550574,1780251508.554218,1:1;2:1;3:1;4:1;5:1
50,55,1780251509.551049,1780251509.555163,1:1;2:1;3:1;4:1;5:1
51,56,1780251510.552109,1780251510.556645,1:1;2:1;3:1;4:1;5:1
52,57,1780251511.556360,1780251511.560327,1:1;2:1;3:1;4:1;5:1
53,58,1780251512.556369,1780251512.557751,1:1;2:1;3:1;4:1;5:1
54,59,1780251513.556750,1780251513.558265,1:1;2:1;3:1;4:1;5:1
55,60,1780251514.561322,1780251514.565011,1:1;2:1;3:1;4:1;5:1
56,61,1780251515.562630,1780251515.566235,1:1;2:1;3:1;4:1;5:1
57,62,1780251516.563760,1780251516.565928,1:1;2:1;3:1;4:1;5:1
58,63,1780251517.564755,1780251517.567084,1:1;2:1;3:1;4:1;5:1
59,64,1780251518.565106,1780251518.569760,1:1;2:1;3:1;4:1;5:1
60,65,1780251519.566248,1780251519.570366,1:1;2:1;3:1;4:1;5:1
61,66,1780251520.566900,1780251520.570328,1:1;2:1;3:1;4:1;5:1
62,67,1780251521.567468,1780251521.571155,1:1;2:1;3:1;4:1;5:1
63,68,1780251522.569255,1780251522.572318,1:1;2:1;3:1;4:1;5:1
64,69,1780251523.571044,1780251523.575229,1:1;2:1;3:1;4:1;5:1
65,70,1780251524.571028,1780251524.574852,1:1;2:1;3:1;4:1;5:1
66,71,1780251525.578180,1780251525.582747,1:1;2:1;3:1;4:1;5:1
67,72,1780251526.579175,1780251526.582561,1:1;2:1;3:1;4:1;5:1
67,72,1780251527.579456,1780251527.580851,1:1;2:1;3:1;4:1;5:1
67,72,1780251528.580273,1780251528.581711,1:1;2:1;3:1;4:1;5:1
67,72,1780251529.580523,1780251529.582352,1:1;2:1;3:1;4:1;5:1
67,72,1780251530.581256,1780251530.582871,1:1;2:1;3:1;4:1;5:1
67,72,1780251531.582436,1780251531.583880,1:1;2:1;3:1;4:1;5:1
67,72,1780251533.008127,1780251533.009619,1:1;2:1;3:1;4:1;5:1
68,72,1780251534.008609,1780251534.010004,1:1;2:1;3:1;4:1;5:1
69,79,1780251535.010499,1780251535.012115,1:1;2:1;3:1;4:1;5:1
70,82,1780251536.011827,1780251536.013587,1:1;2:1;3:1;4:1;5:1
71,83,1780251537.013098,1780251537.015120,1:1;2:1;3:1;4:1;5:1
72,84,1780251538.014270,1780251538.016275,1:1;2:1;3:1;4:1;5:1
73,85,1780251539.016057,1780251539.017685,1:1;2:1;3:1;4:1;5:1
74,86,1780251540.017218,1780251540.018878,1:1;2:1;3:1;4:1;5:1
75,87,1780251541.018321,1780251541.020257,1:1;2:1;3:1;4:1;5:1
0,0,1780251726.075361,1780251726.077371,1:1;2:1;3:1;4:1;5:1
0,0,1780251727.076375,1780251727.078195,1:1;2:1;3:1;4:1;5:1
0,0,1780251728.077440,1780251728.079350,1:1;2:1;3:1;4:1;5:1
0,0,1780251729.081038,1780251729.082994,1:1;2:1;3:1;4:1;5:1
0,0,1780251730.439900,1780251730.441410,1:1;2:1;3:1;4:1;5:1
0,0,1780251731.441408,1780251731.443578,1:1;2:1;3:1;4:1;5:1
0,0,1780251732.443058,1780251732.452302,1:1;2:1;3:1;4:1;5:1
0,0,1780251733.443344,1780251733.445237,1:1;2:1;3:1;4:1;5:1
0,0,1780251734.444290,1780251734.446584,1:1;2:1;3:1;4:1;5:1
0,0,1780251735.444919,1780251735.447384,1:1;2:1;3:1;4:1;5:1
0,0,1780251736.446212,1780251736.448200,1:1;2:1;3:1;4:1;5:1
0,0,1780251737.450441,1780251737.452329,1:1;2:1;3:1;4:1;5:1
0,0,1780251738.451562,1780251738.453485,1:1;2:1;3:1;4:1;5:1
0,0,1780251739.452639,1780251739.454779,1:1;2:1;3:1;4:1;5:1
1,11,1780251740.453978,1780251740.456716,1:1;2:1;3:1;4:1;5:1
1,11,1780251741.458090,1780251741.460544,1:1;2:1;3:1;4:1;5:1
1,11,1780251742.462233,1780251742.465203,1:1;2:1;3:1;4:1;5:1
1,11,1780251743.490489,1780251743.492187,1:1;2:1;3:1;4:1;5:1
2,15,1780251744.493618,1780251744.495764,1:1;2:1;3:1;4:1;5:1
2,15,1780251745.499381,1780251745.501377,1:1;2:1;3:1;4:1;5:1
2,15,1780251746.499806,1780251746.501662,1:1;2:1;3:1;4:1;5:1
3,18,1780251747.500044,1780251747.501930,1:1;2:1;3:1;4:1;5:1
3,18,1780251748.501393,1780251748.503366,1:1;2:1;3:1;4:1;5:1
4,21,1780251749.505001,1780251749.507600,1:1;2:1;3:1;4:1;5:1
4,21,1780251750.506325,1780251750.507909,1:1;2:1;3:1;4:1;5:1
5,23,1780251751.519691,1780251751.522305,1:1;2:1;3:1;4:1;5:1
6,25,1780251752.522089,1780251752.530086,1:1;2:1;3:1;4:1;5:1
7,26,1780251753.521265,1780251753.527226,1:1;2:1;3:1;4:1;5:1
8,27,1780251754.522737,1780251754.534542,1:1;2:1;3:1;4:1;5:1
9,28,1780251755.531494,1780251755.624247,1:1;2:1;3:1;4:1;5:1
10,29,1780251756.526713,1780251756.531968,1:1;2:1;3:1;4:1;5:1
11,30,1780251757.526748,1780251757.528587,1:1;2:1;3:1;4:1;5:1
12,31,1780251758.526978,1780251758.528828,1:1;2:1;3:1;4:1;5:1
13,32,1780251759.528054,1780251759.530744,1:1;2:1;3:1;4:1;5:1
14,33,1780251760.529293,1780251760.531689,1:1;2:1;3:1;4:1;5:1
15,34,1780251761.530284,1780251761.532233,1:1;2:1;3:1;4:1;5:1
16,35,1780251762.530685,1780251762.532508,1:1;2:1;3:1;4:1;5:1
17,36,1780251763.531924,1780251763.534246,1:1;2:1;3:1;4:1;5:1
18,37,1780251764.532358,1780251764.534968,1:1;2:1;3:1;4:1;5:1
19,38,1780251765.533073,1780251765.535243,1:1;2:1;3:1;4:1;5:1
20,39,1780251766.534100,1780251766.537766,1:1;2:1;3:1;4:1;5:1
21,40,1780251767.535002,1780251767.539941,1:1;2:1;3:1;4:1;5:1
22,41,1780251768.538038,1780251768.540025,1:1;2:1;3:1;4:1;5:1
23,42,1780251769.538419,1780251769.540233,1:1;2:1;3:1;4:1;5:1
24,43,1780251770.538790,1780251770.540673,1:1;2:1;3:1;4:1;5:1
25,44,1780251771.538941,1780251771.540539,1:1;2:1;3:1;4:1;5:1
25,44,1780251772.539480,1780251772.541512,1:1;2:1;3:1;4:1;5:1
26,45,1780251773.540703,1780251773.542706,1:1;2:1;3:1;4:1;5:1
27,47,1780251774.541200,1780251774.543585,1:1;2:1;3:1;4:1;5:1
28,48,1780251775.543674,1780251775.555964,1:1;2:1;3:1;4:1;5:1
29,49,1780251776.586245,1780251776.590369,1:1;2:1;3:1;4:1;5:1
30,49,1780251777.586056,1780251777.588159,1:1;2:1;3:1;4:1;5:1
30,50,1780251778.586178,1780251778.588737,1:1;2:1;3:1;4:1;5:1
31,52,1780251779.590292,1780251779.593576,1:1;2:1;3:1;4:1;5:1
32,53,1780251780.590434,1780251780.592437,1:1;2:1;3:1;4:1;5:1
33,54,1780251781.624085,1780251781.635054,1:1;2:1;3:1;4:1;5:1
34,55,1780251782.660442,1780251782.662762,1:1;2:1;3:1;4:1;5:1
35,56,1780251783.662856,1780251783.669258,1:1;2:1;3:1;4:1;5:1
36,57,1780251784.663312,1780251784.666338,1:1;2:1;3:1;4:1;5:1
37,58,1780251785.664554,1780251785.667660,1:1;2:1;3:1;4:1;5:1
38,59,1780251786.694272,1780251786.857091,1:1;2:1;3:1;4:1;5:1
39,60,1780251787.698768,1780251787.702412,1:1;2:1;3:1;4:1;5:1
40,61,1780251788.754030,1780251788.758481,1:1;2:1;3:1;4:1;5:1
41,62,1780251789.756004,1780251789.758256,1:1;2:1;3:1;4:1;5:1
42,63,1780251790.756592,1780251790.758773,1:1;2:1;3:1;4:1;5:1
43,63,1780251791.758543,1780251791.761848,1:1;2:1;3:1;4:1;5:1
43,64,1780251792.759769,1780251792.762068,1:1;2:1;3:1;4:1;5:1
44,66,1780251793.762512,1780251793.764687,1:1;2:1;3:1;4:1;5:1
45,67,1780251794.764594,1780251794.768431,1:1;2:1;3:1;4:1;5:1
46,68,1780251795.766084,1780251795.768149,1:1;2:1;3:1;4:1;5:1
47,69,1780251796.767201,1780251796.770531,1:1;2:1;3:1;4:1;5:1
48,70,1780251797.773181,1780251797.775729,1:1;2:1;3:1;4:1;5:1
48,70,1780251798.778114,1780251798.779963,1:1;2:1;3:1;4:1;5:1
48,70,1780251799.778685,1780251799.781875,1:1;2:1;3:1;4:1;5:1
48,70,1780251800.780170,1780251800.783516,1:1;2:1;3:1;4:1;5:1
48,70,1780251801.780732,1780251801.783037,1:1;2:1;3:1;4:1;5:1
49,71,1780251802.790218,1780251802.794530,1:1;2:1;3:1;4:1;5:1
49,71,1780251803.790373,1780251803.792560,1:1;2:1;3:1;4:1;5:1
49,71,1780251804.794795,1780251804.796297,1:1;2:1;3:1;4:1;5:1
49,71,1780251805.797030,1780251805.800321,1:1;2:1;3:1;4:1;5:1
49,71,1780251806.807558,1780251806.809846,1:1;2:1;3:1;4:1;5:1
49,71,1780251807.816514,1780251807.821092,1:1;2:1;3:1;4:1;5:1
49,71,1780251808.830992,1780251808.837103,1:1;2:1;3:1;4:1;5:1
49,71,1780251809.831406,1780251809.833768,1:1;2:1;3:1;4:1;5:1
49,71,1780251810.898314,1780251810.905091,1:1;2:1;3:1;4:1;5:1
50,75,1780251811.898819,1780251811.900589,1:1;2:1;3:1;4:1;5:1
50,75,1780251812.900403,1780251812.902164,1:1;2:1;3:1;4:1;5:1
