cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780251453.830357,1:1;2:1;3:1;4:1;5:1
0,0,1780251454.831507,1:1;2:1;3:1;4:1;5:1
0,0,1780251455.832253,1:1;2:1;3:1;4:1;5:1
0,0,1780251456.833478,1:1;2:1;3:1;4:1;5:1
0,0,1780251457.834727,1:1;2:1;3:1;4:1;5:1
0,0,1780251458.835718,1:1;2:1;3:1;4:1;5:1
0,0,1780251459.838164,1:1;2:1;3:1;4:1;5:1
0,6,1780251460.838382,1:1;2:1;3:1;4:1;5:1
1,6,1780251461.840134,1:1;2:1;3:1;4:1;5:1
2,7,1780251462.840471,1:1;2:1;3:1;4:1;5:1
3,8,1780251463.842112,1:1;2:1;3:1;4:1;5:1
4,9,1780251464.842339,1:1;2:1;3:1;4:1;5:1
5,10,1780251465.842621,1:1;2:1;3:1;4:1;5:1
6,11,1780251466.842770,1:1;2:1;3:1;4:1;5:1
7,12,1780251467.844863,1:1;2:1;3:1;4:1;5:1
8,13,1780251468.846215,1:1;2:1;3:1;4:1;5:1
9,15,1780251469.847577,1:1;2:1;3:1;4:1;5:1
10,15,1780251470.847720,1:1;2:1;3:1;4:1;5:1
11,16,1780251471.849232,1:1;2:1;3:1;4:1;5:1
12,18,1780251472.850227,1:1;2:1;3:1;4:1;5:1
13,19,1780251473.852154,1:1;2:1;3:1;4:1;5:1
14,20,1780251474.855222,1:1;2:1;3:1;4:1;5:1
15,21,1780251475.856470,1:1;2:1;3:1;4:1;5:1
16,22,1780251476.856794,1:1;2:1;3:1;4:1;5:1
17,23,1780251477.857985,1:1;2:1;3:1;4:1;5:1
18,24,1780251478.859628,1:1;2:1;3:1;4:1;5:1
19,25,1780251479.862283,1:1;2:1;3:1;4:1;5:1
20,26,1780251480.864700,1:1;2:1;3:1;4:1;5:1
21,27,1780251481.865084,1:1;2:1;3:1;4:1;5:1
22,28,1780251482.869920,1:1;2:1;3:1;4:1;5:1
23,29,1780251483.881563,1:1;2:1;3:1;4:1;5:1
24,30,1780251484.881997,1:1;2:1;3:1;4:1;5:1
25,31,1780251485.882512,1:1;2:1;3:1;4:1;5:1
26,32,1780251486.886785,1:1;2:1;3:1;4:1;5:1
27,33,1780251487.887182,1:1;2:1;3:1;4:1;5:1
28,34,1780251488.887871,1:1;2:1;3:1;4:1;5:1
29,35,1780251489.887987,1:1;2:1;3:1;4:1;5:1
30,36,1780251490.938106,1:1;2:1;3:1;4:1;5:1
31,37,1780251491.959138,1:1;2:1;3:1;4:1;5:1
32,38,1780251492.959751,1:1;2:1;3:1;4:1;5:1
33,39,1780251493.995490,1:1;2:1;3:1;4:1;5:1
34,39,1780251494.996379,1:1;2:1;3:1;4:1;5:1
35,40,1780251495.997496,1:1;2:1;3:1;4:1;5:1
37,42,1780251496.998280,1:1;2:1;3:1;4:1;5:1
37,42,1780251497.998899,1:1;2:1;3:1;4:1;5:1
38,43,1780251499.001598,1:1;2:1;3:1;4:1;5:1
39,44,1780251500.002119,1:1;2:1;3:1;4:1;5:1
40,45,1780251501.002399,1:1;2:1;3:1;4:1;5:1
41,46,1780251502.004120,1:1;2:1;3:1;4:1;5:1
42,47,1780251503.004655,1:1;2:1;3:1;4:1;5:1
43,49,1780251504.004819,1:1;2:1;3:1;4:1;5:1
44,49,1780251505.005034,1:1;2:1;3:1;4:1;5:1
45,50,1780251506.005986,1:1;2:1;3:1;4:1;5:1
47,52,1780251507.007805,1:1;2:1;3:1;4:1;5:1
47,53,1780251508.009877,1:1;2:1;3:1;4:1;5:1
48,53,1780251509.012124,1:1;2:1;3:1;4:1;5:1
49,54,1780251510.012165,1:1;2:1;3:1;4:1;5:1
50,55,1780251511.015577,1:1;2:1;3:1;4:1;5:1
51,57,1780251512.018557,1:1;2:1;3:1;4:1;5:1
53,58,1780251513.019367,1:1;2:1;3:1;4:1;5:1
54,59,1780251514.020749,1:1;2:1;3:1;4:1;5:1
54,59,1780251515.020901,1:1;2:1;3:1;4:1;5:1
55,60,1780251516.022378,1:1;2:1;3:1;4:1;5:1
56,62,1780251517.022897,1:1;2:1;3:1;4:1;5:1
