cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780251456.143348,1780251456.187810,1:1;2:1;3:1;4:1;5:1
0,0,1780251457.144303,1780251457.151634,1:1;2:1;3:1;4:1;5:1
0,0,1780251458.144562,1780251458.152034,1:1;2:1;3:1;4:1;5:1
0,0,1780251459.411137,1780251459.435540,1:1;2:1;3:1;4:1;5:1
0,6,1780251460.412012,1780251460.422654,1:1;2:1;3:1;4:1;5:1
1,6,1780251461.412305,1780251461.424450,1:1;2:1;3:1;4:1;5:1
2,7,1780251462.417910,1780251462.427334,1:1;2:1;3:1;4:1;5:1
3,8,1780251463.428245,1780251463.439687,1:1;2:1;3:1;4:1;5:1
4,9,1780251464.429419,1780251464.439271,1:1;2:1;3:1;4:1;5:1
5,10,1780251465.430004,1780251465.446088,1:1;2:1;3:1;4:1;5:1
6,11,1780251466.431084,1780251466.441169,1:1;2:1;3:1;4:1;5:1
7,12,1780251467.432286,1780251467.442213,1:1;2:1;3:1;4:1;5:1
8,13,1780251468.432394,1780251468.442252,1:1;2:1;3:1;4:1;5:1
9,15,1780251469.433493,1780251469.443223,1:1;2:1;3:1;4:1;5:1
10,15,1780251470.435539,1780251470.445946,1:1;2:1;3:1;4:1;5:1
11,16,1780251471.439803,1780251471.451038,1:1;2:1;3:1;4:1;5:1
12,18,1780251472.441630,1780251472.449259,1:1;2:1;3:1;4:1;5:1
13,19,1780251473.441998,1780251473.450529,1:1;2:1;3:1;4:1;5:1
14,20,1780251474.442519,1780251474.449642,1:1;2:1;3:1;4:1;5:1
15,21,1780251475.445270,1780251475.452206,1:1;2:1;3:1;4:1;5:1
16,22,1780251476.446679,1780251476.455206,1:1;2:1;3:1;4:1;5:1
17,23,1780251477.449607,1780251477.458404,1:1;2:1;3:1;4:1;5:1
18,24,1780251478.450394,1780251478.458856,1:1;2:1;3:1;4:1;5:1
19,25,1780251479.451397,1780251479.460049,1:1;2:1;3:1;4:1;5:1
20,26,1780251480.452885,1780251480.463705,1:1;2:1;3:1;4:1;5:1
21,27,1780251481.454667,1780251481.465733,1:1;2:1;3:1;4:1;5:1
22,28,1780251482.454808,1780251482.464447,1:1;2:1;3:1;4:1;5:1
23,29,1780251483.455141,1780251483.464253,1:1;2:1;3:1;4:1;5:1
24,30,1780251484.456214,1780251484.465491,1:1;2:1;3:1;4:1;5:1
25,31,1780251485.456918,1780251485.465031,1:1;2:1;3:1;4:1;5:1
26,32,1780251486.458050,1780251486.466179,1:1;2:1;3:1;4:1;5:1
27,33,1780251487.459312,1780251487.467848,1:1;2:1;3:1;4:1;5:1
28,34,1780251488.460824,1780251488.471345,1:1;2:1;3:1;4:1;5:1
29,35,1780251489.460920,1780251489.468715,1:1;2:1;3:1;4:1;5:1
30,36,1780251490.462064,1780251490.470524,1:1;2:1;3:1;4:1;5:1
31,37,1780251491.463045,1780251491.471181,1:1;2:1;3:1;4:1;5:1
32,38,1780251492.480062,1780251492.491294,1:1;2:1;3:1;4:1;5:1
33,39,1780251493.503962,1780251493.515219,1:1;2:1;3:1;4:1;5:1
34,39,1780251494.505958,1780251494.517084,1:1;2:1;3:1;4:1;5:1
35,40,1780251495.506061,1780251495.516737,1:1;2:1;3:1;4:1;5:1
37,42,1780251496.506594,1780251496.516936,1:1;2:1;3:1;4:1;5:1
37,42,1780251497.507089,1780251497.516784,1:1;2:1;3:1;4:1;5:1
38,43,1780251498.508362,1780251498.518448,1:1;2:1;3:1;4:1;5:1
39,44,1780251499.509346,1780251499.520507,1:1;2:1;3:1;4:1;5:1
40,45,1780251500.510159,1780251500.520297,1:1;2:1;3:1;4:1;5:1
41,46,1780251501.511741,1780251501.521158,1:1;2:1;3:1;4:1;5:1
42,47,1780251502.512251,1780251502.524231,1:1;2:1;3:1;4:1;5:1
43,49,1780251503.545076,1780251503.556670,1:1;2:1;3:1;4:1;5:1
44,49,1780251504.545960,1780251504.558961,1:1;2:1;3:1;4:1;5:1
45,50,1780251505.546971,1780251505.557501,1:1;2:1;3:1;4:1;5:1
47,52,1780251506.548235,1780251506.561065,1:1;2:1;3:1;4:1;5:1
47,53,1780251507.548920,1780251507.558931,1:1;2:1;3:1;4:1;5:1
48,53,1780251508.550425,1780251508.559837,1:1;2:1;3:1;4:1;5:1
49,54,1780251509.550950,1780251509.559496,1:1;2:1;3:1;4:1;5:1
50,55,1780251510.552237,1780251510.561620,1:1;2:1;3:1;4:1;5:1
51,57,1780251511.556748,1780251511.570934,1:1;2:1;3:1;4:1;5:1
53,58,1780251512.558376,1780251512.564547,1:1;2:1;3:1;4:1;5:1
54,59,1780251513.558705,1780251513.565961,1:1;2:1;3:1;4:1;5:1
54,59,1780251514.561189,1780251514.571113,1:1;2:1;3:1;4:1;5:1
55,60,1780251515.562440,1780251515.572347,1:1;2:1;3:1;4:1;5:1
56,62,1780251516.563322,1780251516.573336,1:1;2:1;3:1;4:1;5:1
57,63,1780251517.564610,1780251517.574520,1:1;2:1;3:1;4:1;5:1
58,63,1780251518.564926,1780251518.575803,1:1;2:1;3:1;4:1;5:1
59,64,1780251519.566058,1780251519.575520,1:1;2:1;3:1;4:1;5:1
60,65,1780251520.566665,1780251520.576812,1:1;2:1;3:1;4:1;5:1
61,66,1780251521.566961,1780251521.578968,1:1;2:1;3:1;4:1;5:1
62,67,1780251522.567227,1780251522.576628,1:1;2:1;3:1;4:1;5:1
63,68,1780251523.569745,1780251523.579946,1:1;2:1;3:1;4:1;5:1
64,69,1780251524.570718,1780251524.580982,1:1;2:1;3:1;4:1;5:1
65,70,1780251525.577941,1780251525.587991,1:1;2:1;3:1;4:1;5:1
66,71,1780251526.578204,1780251526.586915,1:1;2:1;3:1;4:1;5:1
67,72,1780251527.578817,1780251528.831720,1:1;2:1;3:1;4:1;5:1
68,72,1780251534.323617,1780251534.332673,1:1;2:1;3:1;4:1;5:1
69,79,1780251535.324028,1780251535.412504,1:1;2:1;3:1;4:1;5:1
70,82,1780251536.324384,1780251536.453583,1:1;2:1;3:1;4:1;5:1
71,83,1780251537.324872,1780251537.449067,1:1;2:1;3:1;4:1;5:1
72,84,1780251538.324981,1780251538.445179,1:1;2:1;3:1;4:1;5:1
73,85,1780251539.325595,1780251539.428548,1:1;2:1;3:1;4:1;5:1
74,86,1780251540.386579,1780251540.487545,1:1;2:1;3:1;4:1;5:1
75,87,1780251541.387830,1780251541.395375,1:1;2:1;3:1;4:1;5:1
