timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-06-01 01:17:22.739929,1,dos_light,field,h2,h3,3.0,ok,,
2026-06-01 01:17:30.305225,1,dos_light,system,h3,h4,4.56,ok,,
2026-06-01 01:18:53.039071,2,dos_light,field,h2,h3,2.77,ok,,
2026-06-01 01:19:00.440628,2,dos_light,system,h3,h4,4.72,ok,,
2026-06-01 01:20:22.659796,3,dos_light,field,h2,h3,3.01,ok,,
2026-06-01 01:20:30.007086,3,dos_light,system,h3,h4,4.76,ok,,
