timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 01:16:54.755234,1,dos_light,field,h2,h3,0.0
2026-06-01 01:17:15.200356,1,dos_light,system,h3,h4,0.0
2026-06-01 01:18:24.256466,2,dos_light,field,h2,h3,0.0
2026-06-01 01:18:44.735081,2,dos_light,system,h3,h4,0.0
2026-06-01 01:19:54.367329,3,dos_light,field,h2,h3,0.0
2026-06-01 01:20:14.814854,3,dos_light,system,h3,h4,0.0
