timestamp,run,fase,layer,source,destination,latency_ms
2026-06-01 01:16:54.755083,1,dos_light,field,h2,h3,19.4
2026-06-01 01:16:54.755110,1,dos_light,field,h2,h3,0.482
2026-06-01 01:16:54.755115,1,dos_light,field,h2,h3,0.092
2026-06-01 01:16:54.755119,1,dos_light,field,h2,h3,0.089
2026-06-01 01:16:54.755122,1,dos_light,field,h2,h3,0.122
2026-06-01 01:16:54.755125,1,dos_light,field,h2,h3,0.112
2026-06-01 01:16:54.755128,1,dos_light,field,h2,h3,0.111
2026-06-01 01:16:54.755131,1,dos_light,field,h2,h3,0.092
2026-06-01 01:16:54.755134,1,dos_light,field,h2,h3,0.096
2026-06-01 01:16:54.755137,1,dos_light,field,h2,h3,0.076
2026-06-01 01:16:54.755141,1,dos_light,field,h2,h3,0.107
2026-06-01 01:16:54.755144,1,dos_light,field,h2,h3,0.115
2026-06-01 01:16:54.755147,1,dos_light,field,h2,h3,0.075
2026-06-01 01:16:54.755149,1,dos_light,field,h2,h3,0.097
2026-06-01 01:16:54.755152,1,dos_light,field,h2,h3,0.126
2026-06-01 01:16:54.755155,1,dos_light,field,h2,h3,0.082
2026-06-01 01:16:54.755158,1,dos_light,field,h2,h3,0.145
2026-06-01 01:16:54.755161,1,dos_light,field,h2,h3,0.1
2026-06-01 01:16:54.755164,1,dos_light,field,h2,h3,0.084
2026-06-01 01:16:54.755167,1,dos_light,field,h2,h3,0.073
2026-06-01 01:17:15.200247,1,dos_light,system,h3,h4,8.14
2026-06-01 01:17:15.200288,1,dos_light,system,h3,h4,0.301
2026-06-01 01:17:15.200295,1,dos_light,system,h3,h4,0.081
2026-06-01 01:17:15.200299,1,dos_light,system,h3,h4,0.073
2026-06-01 01:17:15.200302,1,dos_light,system,h3,h4,0.105
2026-06-01 01:17:15.200305,1,dos_light,system,h3,h4,0.075
2026-06-01 01:17:15.200308,1,dos_light,system,h3,h4,0.083
2026-06-01 01:17:15.200311,1,dos_light,system,h3,h4,0.076
2026-06-01 01:17:15.200315,1,dos_light,system,h3,h4,0.08
2026-06-01 01:17:15.200318,1,dos_light,system,h3,h4,0.095
2026-06-01 01:17:15.200321,1,dos_light,system,h3,h4,0.323
2026-06-01 01:17:15.200324,1,dos_light,system,h3,h4,0.053
2026-06-01 01:17:15.200327,1,dos_light,system,h3,h4,0.073
2026-06-01 01:17:15.200330,1,dos_light,system,h3,h4,0.082
2026-06-01 01:17:15.200333,1,dos_light,system,h3,h4,0.086
2026-06-01 01:17:15.200335,1,dos_light,system,h3,h4,0.119
2026-06-01 01:17:15.200338,1,dos_light,system,h3,h4,0.123
2026-06-01 01:17:15.200342,1,dos_light,system,h3,h4,0.106
2026-06-01 01:17:15.200345,1,dos_light,system,h3,h4,0.077
2026-06-01 01:17:15.200348,1,dos_light,system,h3,h4,0.088
2026-06-01 01:18:24.256372,2,dos_light,field,h2,h3,15.5
2026-06-01 01:18:24.256400,2,dos_light,field,h2,h3,0.378
2026-06-01 01:18:24.256406,2,dos_light,field,h2,h3,0.079
2026-06-01 01:18:24.256410,2,dos_light,field,h2,h3,0.1
2026-06-01 01:18:24.256413,2,dos_light,field,h2,h3,0.062
2026-06-01 01:18:24.256416,2,dos_light,field,h2,h3,0.076
2026-06-01 01:18:24.256420,2,dos_light,field,h2,h3,0.173
2026-06-01 01:18:24.256423,2,dos_light,field,h2,h3,0.122
2026-06-01 01:18:24.256426,2,dos_light,field,h2,h3,0.079
2026-06-01 01:18:24.256429,2,dos_light,field,h2,h3,0.07
2026-06-01 01:18:24.256432,2,dos_light,field,h2,h3,0.069
2026-06-01 01:18:24.256435,2,dos_light,field,h2,h3,0.089
2026-06-01 01:18:24.256438,2,dos_light,field,h2,h3,0.087
2026-06-01 01:18:24.256441,2,dos_light,field,h2,h3,0.082
2026-06-01 01:18:24.256444,2,dos_light,field,h2,h3,0.088
2026-06-01 01:18:24.256447,2,dos_light,field,h2,h3,0.085
2026-06-01 01:18:24.256450,2,dos_light,field,h2,h3,0.128
2026-06-01 01:18:24.256453,2,dos_light,field,h2,h3,0.092
2026-06-01 01:18:24.256455,2,dos_light,field,h2,h3,0.123
2026-06-01 01:18:24.256459,2,dos_light,field,h2,h3,0.077
2026-06-01 01:18:44.734989,2,dos_light,system,h3,h4,6.94
2026-06-01 01:18:44.735015,2,dos_light,system,h3,h4,0.24
2026-06-01 01:18:44.735021,2,dos_light,system,h3,h4,0.106
2026-06-01 01:18:44.735024,2,dos_light,system,h3,h4,0.09
2026-06-01 01:18:44.735027,2,dos_light,system,h3,h4,0.079
2026-06-01 01:18:44.735030,2,dos_light,system,h3,h4,0.099
2026-06-01 01:18:44.735033,2,dos_light,system,h3,h4,0.079
2026-06-01 01:18:44.735036,2,dos_light,system,h3,h4,0.093
2026-06-01 01:18:44.735040,2,dos_light,system,h3,h4,0.089
2026-06-01 01:18:44.735043,2,dos_light,system,h3,h4,0.091
2026-06-01 01:18:44.735046,2,dos_light,system,h3,h4,0.088
2026-06-01 01:18:44.735049,2,dos_light,system,h3,h4,0.08
2026-06-01 01:18:44.735052,2,dos_light,system,h3,h4,0.063
2026-06-01 01:18:44.735055,2,dos_light,system,h3,h4,0.073
2026-06-01 01:18:44.735057,2,dos_light,system,h3,h4,0.092
2026-06-01 01:18:44.735060,2,dos_light,system,h3,h4,0.099
2026-06-01 01:18:44.735063,2,dos_light,system,h3,h4,0.076
2026-06-01 01:18:44.735066,2,dos_light,system,h3,h4,0.078
2026-06-01 01:18:44.735070,2,dos_light,system,h3,h4,0.08
2026-06-01 01:18:44.735073,2,dos_light,system,h3,h4,0.078
2026-06-01 01:19:54.367127,3,dos_light,field,h2,h3,4.86
2026-06-01 01:19:54.367260,3,dos_light,field,h2,h3,0.377
2026-06-01 01:19:54.367268,3,dos_light,field,h2,h3,0.093
2026-06-01 01:19:54.367272,3,dos_light,field,h2,h3,0.083
2026-06-01 01:19:54.367275,3,dos_light,field,h2,h3,0.107
2026-06-01 01:19:54.367278,3,dos_light,field,h2,h3,0.079
2026-06-01 01:19:54.367282,3,dos_light,field,h2,h3,0.081
2026-06-01 01:19:54.367285,3,dos_light,field,h2,h3,0.08
2026-06-01 01:19:54.367288,3,dos_light,field,h2,h3,0.095
2026-06-01 01:19:54.367291,3,dos_light,field,h2,h3,0.086
2026-06-01 01:19:54.367294,3,dos_light,field,h2,h3,0.263
2026-06-01 01:19:54.367297,3,dos_light,field,h2,h3,0.078
2026-06-01 01:19:54.367300,3,dos_light,field,h2,h3,0.27
2026-06-01 01:19:54.367303,3,dos_light,field,h2,h3,0.093
2026-06-01 01:19:54.367306,3,dos_light,field,h2,h3,0.086
2026-06-01 01:19:54.367309,3,dos_light,field,h2,h3,0.112
2026-06-01 01:19:54.367312,3,dos_light,field,h2,h3,0.084
2026-06-01 01:19:54.367315,3,dos_light,field,h2,h3,0.087
2026-06-01 01:19:54.367318,3,dos_light,field,h2,h3,0.077
2026-06-01 01:19:54.367321,3,dos_light,field,h2,h3,0.079
2026-06-01 01:20:14.814761,3,dos_light,system,h3,h4,5.09
2026-06-01 01:20:14.814787,3,dos_light,system,h3,h4,0.574
2026-06-01 01:20:14.814793,3,dos_light,system,h3,h4,0.091
2026-06-01 01:20:14.814797,3,dos_light,system,h3,h4,0.08
2026-06-01 01:20:14.814800,3,dos_light,system,h3,h4,0.081
2026-06-01 01:20:14.814803,3,dos_light,system,h3,h4,0.086
2026-06-01 01:20:14.814806,3,dos_light,system,h3,h4,0.073
2026-06-01 01:20:14.814809,3,dos_light,system,h3,h4,0.086
2026-06-01 01:20:14.814812,3,dos_light,system,h3,h4,0.1
2026-06-01 01:20:14.814816,3,dos_light,system,h3,h4,0.206
2026-06-01 01:20:14.814819,3,dos_light,system,h3,h4,0.089
2026-06-01 01:20:14.814822,3,dos_light,system,h3,h4,0.085
2026-06-01 01:20:14.814825,3,dos_light,system,h3,h4,0.084
2026-06-01 01:20:14.814828,3,dos_light,system,h3,h4,0.224
2026-06-01 01:20:14.814830,3,dos_light,system,h3,h4,0.099
2026-06-01 01:20:14.814833,3,dos_light,system,h3,h4,0.092
2026-06-01 01:20:14.814836,3,dos_light,system,h3,h4,0.059
2026-06-01 01:20:14.814840,3,dos_light,system,h3,h4,0.077
2026-06-01 01:20:14.814843,3,dos_light,system,h3,h4,0.095
2026-06-01 01:20:14.814846,3,dos_light,system,h3,h4,0.078
