timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 01:21:23.893904,1,dos_heavy,field,h2,h3,0.0
2026-06-01 01:21:43.997070,1,dos_heavy,system,h3,h4,0.0
2026-06-01 01:22:54.966808,2,dos_heavy,field,h2,h3,0.0
2026-06-01 01:23:15.063488,2,dos_heavy,system,h3,h4,0.0
2026-06-01 01:24:26.234497,3,dos_heavy,field,h2,h3,0.0
2026-06-01 01:24:46.374761,3,dos_heavy,system,h3,h4,0.0
