cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
83,1780254594.697338,1780254594.697855,3,1.007049,470.795126,0.914100,0
6,1780254604.161680,1780254604.162053,1,1.019232,829.167147,0.970900,1
6,1780254605.835274,1780254605.835610,2,1.009322,409.327397,0.949500,1
6,1780254607.162806,1780254607.163422,3,1.006210,359.846714,0.901000,1
6,1780254608.545408,1780254608.546166,4,1.013336,458.569553,0.907800,1
6,1780254609.828057,1780254609.828715,5,1.010111,496.673354,0.981000,1
15,1780254613.196965,1780254613.198370,1,1.021184,779.944657,0.969300,1
15,1780254614.641076,1780254614.641596,2,1.006002,292.482876,0.950200,1
15,1780254615.819833,1780254615.820638,3,1.009519,485.248227,0.957500,1
15,1780254617.258580,1780254617.259081,4,1.004926,461.417501,0.895900,1
15,1780254618.431898,1780254618.432229,5,1.004331,489.531049,0.957100,1
23,1780254621.415544,1780254621.417776,1,1.020916,765.597799,0.982700,1
23,1780254622.533756,1780254622.534731,2,1.012563,405.203315,0.975800,1
23,1780254623.770174,1780254623.770579,3,1.009926,419.624565,0.945700,1
23,1780254624.946003,1780254624.946632,4,1.008017,492.009629,0.849400,1
23,1780254626.113528,1780254626.114770,5,1.008670,459.728841,0.975200,1
31,1780254628.802921,1780254628.803422,1,1.018139,785.290726,0.965600,1
31,1780254629.715295,1780254629.715639,2,1.008968,421.173701,0.915200,1
31,1780254630.823509,1780254630.824043,3,1.010896,371.839308,0.920400,1
31,1780254631.845668,1780254631.846860,4,1.008658,461.397965,0.898200,1
31,1780254632.914682,1780254632.915030,5,1.005438,511.364715,0.956700,1
37,1780254635.153709,1780254635.154207,1,1.017576,775.367138,0.978700,1
37,1780254636.065120,1780254636.066411,2,1.012280,359.298719,0.957500,1
37,1780254637.178558,1780254637.179483,3,1.010145,346.026032,0.932600,1
37,1780254638.097491,1780254638.098986,4,1.003957,446.517609,0.930000,1
37,1780254639.164938,1780254639.165402,5,1.006682,485.007443,0.974800,1
43,1780254641.365864,1780254641.366432,1,1.021492,777.839913,0.970300,1
43,1780254642.178457,1780254642.179317,2,1.006606,290.408435,0.936700,1
43,1780254643.010124,1780254643.010710,3,1.011008,470.018763,0.959100,1
43,1780254643.850325,1780254643.858883,4,1.014322,471.843366,0.882100,1
43,1780254644.594635,1780254644.595529,5,1.007358,500.317915,0.950300,1
48,1780254646.522369,1780254646.523421,1,1.021846,712.982362,0.970300,1
48,1780254647.201952,1780254647.202823,2,1.009642,387.336152,0.921100,1
48,1780254647.768780,1780254647.769884,3,1.006097,403.103318,0.961500,1
48,1780254648.482584,1780254648.483654,4,1.013867,459.218979,0.899400,1
48,1780254649.066443,1780254649.068089,5,1.003627,453.725693,0.985300,1
52,1780254650.462593,1780254650.463207,1,1.024330,893.134412,0.981300,1
52,1780254651.119279,1780254651.119791,2,1.005300,312.622648,0.971900,1
52,1780254651.747536,1780254651.747862,3,1.010072,454.495607,0.957500,1
52,1780254652.273439,1780254652.274644,4,1.006641,468.332724,0.890500,1
52,1780254652.954609,1780254652.955132,5,1.010305,492.635878,0.985300,1
56,1780254654.321632,1780254654.322411,1,1.020737,710.484878,0.977100,1
56,1780254654.801248,1780254654.802347,2,1.016782,275.428543,0.958900,1
56,1780254655.273200,1780254655.273870,3,1.009556,490.288273,0.889700,1
56,1780254655.767786,1780254655.770847,4,1.005295,516.122600,0.808500,1
56,1780254656.193626,1780254656.194563,5,1.009865,506.094436,0.959100,1
59,1780254657.053801,1780254657.055129,1,1.014078,720.782813,0.972000,1
59,1780254657.427242,1780254657.427640,2,1.013527,284.749845,0.915500,1
59,1780254657.888591,1780254657.890438,3,1.009448,503.095958,0.928300,1
59,1780254658.224150,1780254658.227352,4,1.006066,537.348493,0.777200,1
59,1780254658.584511,1780254658.586056,5,1.008656,515.374792,0.954600,1
