cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
15,1780254614.352268,1,1,1.020000,692.634741,1
15,1780254614.352268,2,2,1.011457,402.994096,1
15,1780254614.352268,3,3,1.009600,95.896129,1
15,1780254614.352268,4,4,1.010000,498.062460,1
15,1780254614.352268,5,,1.007170,0.000000,1
20,1780254621.445855,1,1,1.020000,803.402657,1
20,1780254621.445855,2,2,1.011106,517.496685,1
20,1780254621.445855,3,3,1.009120,107.688117,1
20,1780254621.445855,4,4,1.010000,488.138432,1
20,1780254621.445855,5,,1.006800,0.000000,1
28,1780254627.976835,1,1,1.020000,836.277057,1
28,1780254627.976835,2,2,1.010818,431.846390,1
28,1780254627.976835,3,3,1.009094,95.453412,1
28,1780254627.976835,4,4,1.010000,460.033104,1
28,1780254627.976835,5,,1.007270,0.000000,1
35,1780254633.743537,1,1,1.020000,820.021536,1
35,1780254633.743537,2,2,1.010166,415.033288,1
35,1780254633.743537,3,3,1.008761,151.976119,1
35,1780254633.743537,4,4,1.010000,510.496467,1
35,1780254633.743537,5,,1.006648,0.000000,1
40,1780254639.225175,1,1,1.020000,741.340030,1
40,1780254639.225175,2,2,1.011143,383.485016,1
40,1780254639.225175,3,3,1.009483,86.778554,1
40,1780254639.225175,4,4,1.010000,484.462146,1
40,1780254639.225175,5,,1.007117,0.000000,1
45,1780254644.117520,1,1,1.020000,791.738328,1
45,1780254644.117520,2,2,1.011081,509.811722,1
45,1780254644.117520,3,3,1.009161,109.467425,1
45,1780254644.117520,4,4,1.010000,497.956721,1
45,1780254644.117520,5,,1.006634,0.000000,1
49,1780254648.119023,1,1,1.020000,817.820564,1
49,1780254648.119023,2,2,1.010555,445.758168,1
49,1780254648.119023,3,3,1.009077,117.785432,1
49,1780254648.119023,4,4,1.010000,481.462843,1
49,1780254648.119023,5,,1.007416,0.000000,1
52,1780254651.681800,1,1,1.020000,732.720291,1
52,1780254651.681800,2,2,1.011419,422.336296,1
52,1780254651.681800,3,3,1.009499,61.295950,1
52,1780254651.681800,4,4,1.010000,451.659201,1
52,1780254651.681800,5,,1.007532,0.000000,1
56,1780254654.863972,1,1,1.020000,822.441766,1
56,1780254654.863972,2,2,1.010682,511.504148,1
56,1780254654.863972,3,3,1.008523,168.816338,1
56,1780254654.863972,4,4,1.010000,493.953803,1
56,1780254654.863972,5,,1.007300,0.000000,1
58,1780254657.175237,1,1,1.020000,792.235789,1
58,1780254657.175237,2,2,1.010484,510.442747,1
58,1780254657.175237,3,3,1.008403,177.813110,1
58,1780254657.175237,4,4,1.010000,507.220200,1
58,1780254657.175237,5,,1.006705,0.000000,1
60,1780254659.256437,1,1,1.020000,827.374779,1
60,1780254659.256437,2,2,1.009984,543.963900,1
60,1780254659.256437,3,3,1.008217,196.950501,1
60,1780254659.256437,4,4,1.010000,516.094007,1
60,1780254659.256437,5,,1.006579,0.000000,1
62,1780254660.949231,1,1,1.020000,884.069734,1
62,1780254660.949231,2,2,1.009646,452.442699,1
62,1780254660.949231,3,3,1.008237,174.495283,1
62,1780254660.949231,4,4,1.010000,475.780169,1
62,1780254660.949231,5,,1.007137,0.000000,1
63,1780254662.641725,1,1,1.020000,746.975817,1
63,1780254662.641725,2,2,1.010951,436.916766,1
63,1780254662.641725,3,3,1.008962,127.862423,1
63,1780254662.641725,4,4,1.010000,495.581627,1
63,1780254662.641725,5,,1.006845,0.000000,1
64,1780254663.642384,1,1,1.020000,746.130280,1
64,1780254663.642384,2,2,1.011017,438.098569,1
64,1780254663.642384,3,3,1.008978,126.654248,1
64,1780254663.642384,4,4,1.010000,492.710690,1
64,1780254663.642384,5,,1.006955,0.000000,1
65,1780254664.642977,1,1,1.020000,827.166129,1
65,1780254664.642977,2,2,1.010592,502.305443,1
65,1780254664.642977,3,3,1.008864,148.289968,1
65,1780254664.642977,4,4,1.010000,504.409074,1
65,1780254664.642977,5,,1.007046,0.000000,1
66,1780254665.643402,1,1,1.020000,733.434381,1
66,1780254665.643402,2,2,1.010772,388.973119,1
66,1780254665.643402,3,3,1.009112,90.033160,1
66,1780254665.643402,4,4,1.010000,460.830559,1
66,1780254665.643402,5,,1.007042,0.000000,1
67,1780254666.794194,1,1,1.020000,788.720136,1
67,1780254666.794194,2,2,1.010607,444.223801,1
67,1780254666.794194,3,3,1.008758,119.004862,1
67,1780254666.794194,4,4,1.010000,460.830559,1
67,1780254666.794194,5,,1.007042,0.000000,1
69,1780254667.985427,1,1,1.020000,784.579127,1
69,1780254667.985427,2,2,1.010636,443.960349,1
69,1780254667.985427,3,3,1.008775,117.286036,1
69,1780254667.985427,4,4,1.010000,455.957280,1
69,1780254667.985427,5,,1.007214,0.000000,1
