timestamp,run,layer,source,destination,latency_ms
2026-05-05 10:46:33.523529,1,field,h2,h3,5.63
2026-05-05 10:46:33.523567,1,field,h2,h3,2.52
2026-05-05 10:46:33.523577,1,field,h2,h3,0.341
2026-05-05 10:46:33.523583,1,field,h2,h3,1.87
2026-05-05 10:46:33.523587,1,field,h2,h3,0.119
2026-05-05 10:46:33.523593,1,field,h2,h3,2.57
2026-05-05 10:46:33.523600,1,field,h2,h3,0.124
2026-05-05 10:46:33.523606,1,field,h2,h3,0.101
2026-05-05 10:46:33.523612,1,field,h2,h3,0.108
2026-05-05 10:46:33.523618,1,field,h2,h3,0.123
2026-05-05 10:46:33.523625,1,field,h2,h3,0.135
2026-05-05 10:46:33.523631,1,field,h2,h3,0.104
2026-05-05 10:46:33.523638,1,field,h2,h3,0.116
2026-05-05 10:46:33.523644,1,field,h2,h3,0.9
2026-05-05 10:46:33.523650,1,field,h2,h3,0.361
2026-05-05 10:46:33.523657,1,field,h2,h3,0.102
2026-05-05 10:46:33.523666,1,field,h2,h3,0.095
2026-05-05 10:46:33.523670,1,field,h2,h3,0.091
2026-05-05 10:46:33.523673,1,field,h2,h3,0.094
2026-05-05 10:46:33.523676,1,field,h2,h3,0.539
2026-05-05 10:46:54.621346,1,system,h3,h4,15.6
2026-05-05 10:46:54.621397,1,system,h3,h4,0.575
2026-05-05 10:46:54.621404,1,system,h3,h4,0.134
2026-05-05 10:46:54.621409,1,system,h3,h4,0.116
2026-05-05 10:46:54.621413,1,system,h3,h4,0.62
2026-05-05 10:46:54.621418,1,system,h3,h4,0.084
2026-05-05 10:46:54.621422,1,system,h3,h4,0.92
2026-05-05 10:46:54.621426,1,system,h3,h4,0.15
2026-05-05 10:46:54.621430,1,system,h3,h4,0.307
2026-05-05 10:46:54.621435,1,system,h3,h4,0.065
2026-05-05 10:46:54.621440,1,system,h3,h4,0.135
2026-05-05 10:46:54.621444,1,system,h3,h4,0.111
2026-05-05 10:46:54.621448,1,system,h3,h4,0.622
2026-05-05 10:46:54.621452,1,system,h3,h4,0.149
2026-05-05 10:46:54.621456,1,system,h3,h4,0.098
2026-05-05 10:46:54.621460,1,system,h3,h4,0.333
2026-05-05 10:46:54.621464,1,system,h3,h4,0.675
2026-05-05 10:46:54.621469,1,system,h3,h4,0.279
2026-05-05 10:46:54.621473,1,system,h3,h4,0.153
2026-05-05 10:46:54.621477,1,system,h3,h4,0.957
