cmd_id,origin_cycle,ts_sent,bus,breaker_DT
1,3,1780260519.465271,1,1
1,3,1780260519.465271,2,1
1,3,1780260519.465271,3,1
1,3,1780260519.465271,4,1
1,3,1780260519.465271,5,1
2,4,1780260519.668736,1,1
2,4,1780260519.668736,2,1
2,4,1780260519.668736,3,1
2,4,1780260519.668736,4,1
2,4,1780260519.668736,5,1
3,5,1780260519.876006,1,1
3,5,1780260519.876006,2,1
3,5,1780260519.876006,3,1
3,5,1780260519.876006,4,1
3,5,1780260519.876006,5,1
4,6,1780260520.072645,1,1
4,6,1780260520.072645,2,1
4,6,1780260520.072645,3,1
4,6,1780260520.072645,4,1
4,6,1780260520.072645,5,1
5,7,1780260520.595632,1,1
5,7,1780260520.595632,2,1
5,7,1780260520.595632,3,1
5,7,1780260520.595632,4,1
5,7,1780260520.595632,5,1
6,8,1780260521.180434,1,1
6,8,1780260521.180434,2,1
6,8,1780260521.180434,3,1
6,8,1780260521.180434,4,1
6,8,1780260521.180434,5,1
7,9,1780260522.342744,1,1
7,9,1780260522.342744,2,1
7,9,1780260522.342744,3,1
7,9,1780260522.342744,4,1
7,9,1780260522.342744,5,1
8,10,1780260523.310557,1,1
8,10,1780260523.310557,2,1
8,10,1780260523.310557,3,1
8,10,1780260523.310557,4,1
8,10,1780260523.310557,5,1
9,11,1780260524.465360,1,1
9,11,1780260524.465360,2,1
9,11,1780260524.465360,3,1
9,11,1780260524.465360,4,1
9,11,1780260524.465360,5,1
10,12,1780260525.352432,1,1
10,12,1780260525.352432,2,1
10,12,1780260525.352432,3,1
10,12,1780260525.352432,4,1
10,12,1780260525.352432,5,1
1,5,1780260534.770595,1,1
1,5,1780260534.770595,2,0
1,5,1780260534.770595,3,0
1,5,1780260534.770595,4,0
1,5,1780260534.770595,5,1
2,6,1780260534.973449,1,1
2,6,1780260534.973449,2,1
2,6,1780260534.973449,3,1
2,6,1780260534.973449,4,1
2,6,1780260534.973449,5,1
3,7,1780260535.381186,1,1
3,7,1780260535.381186,2,1
3,7,1780260535.381186,3,1
3,7,1780260535.381186,4,1
3,7,1780260535.381186,5,1
4,8,1780260536.368603,1,1
4,8,1780260536.368603,2,1
4,8,1780260536.368603,3,1
4,8,1780260536.368603,4,1
4,8,1780260536.368603,5,1
5,9,1780260537.325763,1,1
5,9,1780260537.325763,2,1
5,9,1780260537.325763,3,1
5,9,1780260537.325763,4,1
5,9,1780260537.325763,5,1
6,10,1780260538.385657,1,1
6,10,1780260538.385657,2,1
6,10,1780260538.385657,3,0
6,10,1780260538.385657,4,0
6,10,1780260538.385657,5,1
7,11,1780260539.360224,1,1
7,11,1780260539.360224,2,1
7,11,1780260539.360224,3,0
7,11,1780260539.360224,4,0
7,11,1780260539.360224,5,1
1,4,1780260629.864862,1,1
1,4,1780260629.864862,2,1
1,4,1780260629.864862,3,0
1,4,1780260629.864862,4,1
1,4,1780260629.864862,5,0
2,5,1780260630.051849,1,1
2,5,1780260630.051849,2,1
2,5,1780260630.051849,3,1
2,5,1780260630.051849,4,1
2,5,1780260630.051849,5,1
3,6,1780260630.271991,1,0
3,6,1780260630.271991,2,0
3,6,1780260630.271991,3,0
3,6,1780260630.271991,4,0
3,6,1780260630.271991,5,1
4,7,1780260630.676698,1,0
4,7,1780260630.676698,2,1
4,7,1780260630.676698,3,0
4,7,1780260630.676698,4,1
4,7,1780260630.676698,5,1
5,8,1780260631.682681,1,1
5,8,1780260631.682681,2,0
5,8,1780260631.682681,3,0
5,8,1780260631.682681,4,0
5,8,1780260631.682681,5,1
6,9,1780260632.726860,1,1
6,9,1780260632.726860,2,1
6,9,1780260632.726860,3,0
6,9,1780260632.726860,4,1
6,9,1780260632.726860,5,1
7,10,1780260633.759018,1,1
7,10,1780260633.759018,2,1
7,10,1780260633.759018,3,0
7,10,1780260633.759018,4,0
7,10,1780260633.759018,5,1
8,11,1780260634.655417,1,1
8,11,1780260634.655417,2,1
8,11,1780260634.655417,3,1
8,11,1780260634.655417,4,1
8,11,1780260634.655417,5,1
1,4,1780260725.629034,1,1
1,4,1780260725.629034,2,1
1,4,1780260725.629034,3,1
1,4,1780260725.629034,4,1
1,4,1780260725.629034,5,1
2,6,1780260725.846975,1,1
2,6,1780260725.846975,2,1
2,6,1780260725.846975,3,1
2,6,1780260725.846975,4,1
2,6,1780260725.846975,5,1
3,7,1780260726.063640,1,1
3,7,1780260726.063640,2,1
3,7,1780260726.063640,3,1
3,7,1780260726.063640,4,1
3,7,1780260726.063640,5,1
4,8,1780260726.694208,1,1
4,8,1780260726.694208,2,1
4,8,1780260726.694208,3,1
4,8,1780260726.694208,4,1
4,8,1780260726.694208,5,1
5,9,1780260727.805725,1,0
5,9,1780260727.805725,2,0
5,9,1780260727.805725,3,0
5,9,1780260727.805725,4,0
5,9,1780260727.805725,5,1
6,10,1780260728.682036,1,1
6,10,1780260728.682036,2,1
6,10,1780260728.682036,3,1
6,10,1780260728.682036,4,1
6,10,1780260728.682036,5,1
7,11,1780260729.611822,1,1
7,11,1780260729.611822,2,0
7,11,1780260729.611822,3,0
7,11,1780260729.611822,4,0
7,11,1780260729.611822,5,1
8,12,1780260730.646581,1,0
8,12,1780260730.646581,2,0
8,12,1780260730.646581,3,0
8,12,1780260730.646581,4,0
8,12,1780260730.646581,5,1
90,94,1780260813.818345,1,1
90,94,1780260813.818345,2,1
90,94,1780260813.818345,3,1
90,94,1780260813.818345,4,1
90,94,1780260813.818345,5,1
91,95,1780260814.885932,1,1
91,95,1780260814.885932,2,1
91,95,1780260814.885932,3,1
91,95,1780260814.885932,4,1
91,95,1780260814.885932,5,1
92,96,1780260815.874309,1,0
92,96,1780260815.874309,2,0
92,96,1780260815.874309,3,0
92,96,1780260815.874309,4,1
92,96,1780260815.874309,5,1
93,97,1780260816.890090,1,0
93,97,1780260816.890090,2,0
93,97,1780260816.890090,3,0
93,97,1780260816.890090,4,1
93,97,1780260816.890090,5,1
