cmd_id,origin_cycle,ts_received,ts_sent,bus,breaker_DT
0,0,1780260515.101423,1780260515.112370,1,1
0,0,1780260515.101423,1780260515.112370,2,1
0,0,1780260515.101423,1780260515.112370,3,1
0,0,1780260515.101423,1780260515.112370,4,1
0,0,1780260515.101423,1780260515.112370,5,1
0,0,1780260516.102971,1780260516.104872,1,1
0,0,1780260516.102971,1780260516.104872,2,1
0,0,1780260516.102971,1780260516.104872,3,1
0,0,1780260516.102971,1780260516.104872,4,1
0,0,1780260516.102971,1780260516.104872,5,1
0,0,1780260517.104116,1780260517.105870,1,1
0,0,1780260517.104116,1780260517.105870,2,1
0,0,1780260517.104116,1780260517.105870,3,1
0,0,1780260517.104116,1780260517.105870,4,1
0,0,1780260517.104116,1780260517.105870,5,1
0,0,1780260518.114680,1780260518.116745,1,1
0,0,1780260518.114680,1780260518.116745,2,1
0,0,1780260518.114680,1780260518.116745,3,1
0,0,1780260518.114680,1780260518.116745,4,1
0,0,1780260518.114680,1780260518.116745,5,1
0,0,1780260519.116052,1780260519.118114,1,1
0,0,1780260519.116052,1780260519.118114,2,1
0,0,1780260519.116052,1780260519.118114,3,1
0,0,1780260519.116052,1780260519.118114,4,1
0,0,1780260519.116052,1780260519.118114,5,1
4,6,1780260520.125367,1780260520.127316,1,1
4,6,1780260520.125367,1780260520.127316,2,1
4,6,1780260520.125367,1780260520.127316,3,1
4,6,1780260520.125367,1780260520.127316,4,1
4,6,1780260520.125367,1780260520.127316,5,1
5,7,1780260521.126030,1780260521.127770,1,1
5,7,1780260521.126030,1780260521.127770,2,1
5,7,1780260521.126030,1780260521.127770,3,1
5,7,1780260521.126030,1780260521.127770,4,1
5,7,1780260521.126030,1780260521.127770,5,1
6,8,1780260522.127060,1780260522.128421,1,1
6,8,1780260522.127060,1780260522.128421,2,1
6,8,1780260522.127060,1780260522.128421,3,1
6,8,1780260522.127060,1780260522.128421,4,1
6,8,1780260522.127060,1780260522.128421,5,1
7,9,1780260523.132877,1780260523.134932,1,1
7,9,1780260523.132877,1780260523.134932,2,1
7,9,1780260523.132877,1780260523.134932,3,1
7,9,1780260523.132877,1780260523.134932,4,1
7,9,1780260523.132877,1780260523.134932,5,1
8,10,1780260524.134081,1780260524.137052,1,1
8,10,1780260524.134081,1780260524.137052,2,1
8,10,1780260524.134081,1780260524.137052,3,1
8,10,1780260524.134081,1780260524.137052,4,1
8,10,1780260524.134081,1780260524.137052,5,1
9,11,1780260525.135999,1780260525.137604,1,1
9,11,1780260525.135999,1780260525.137604,2,1
9,11,1780260525.135999,1780260525.137604,3,1
9,11,1780260525.135999,1780260525.137604,4,1
9,11,1780260525.135999,1780260525.137604,5,1
10,12,1780260526.137272,1780260526.138705,1,1
10,12,1780260526.137272,1780260526.138705,2,1
10,12,1780260526.137272,1780260526.138705,3,1
10,12,1780260526.137272,1780260526.138705,4,1
10,12,1780260526.137272,1780260526.138705,5,1
0,0,1780260530.108153,1780260530.111278,1,1
0,0,1780260530.108153,1780260530.111278,2,1
0,0,1780260530.108153,1780260530.111278,3,1
0,0,1780260530.108153,1780260530.111278,4,1
0,0,1780260530.108153,1780260530.111278,5,1
0,0,1780260531.108649,1780260531.111669,1,1
0,0,1780260531.108649,1780260531.111669,2,1
0,0,1780260531.108649,1780260531.111669,3,1
0,0,1780260531.108649,1780260531.111669,4,1
0,0,1780260531.108649,1780260531.111669,5,1
