timestamp,run,layer,source,destination,packet_loss_percent
2026-05-08 00:31:47.908017,1,field,h2,h3,0.0
2026-05-08 00:32:08.358162,2,field,h2,h3,0.0
2026-05-08 00:32:28.804695,3,field,h2,h3,0.0
2026-05-08 00:32:49.252301,1,system,h3,h4,0.0
2026-05-08 00:33:09.892418,2,system,h3,h4,0.0
2026-05-08 00:33:30.342320,3,system,h3,h4,0.0
