cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
174,1780250285.410763,1,1,1.020000,736.942091,1
174,1780250285.410763,2,2,1.010574,349.324940,1
174,1780250285.410763,3,3,1.009268,83.397217,1
174,1780250285.410763,4,4,1.010000,468.219225,1
174,1780250285.410763,5,,1.007016,0.000000,1
175,1780250286.412058,1,1,1.020000,802.081453,1
175,1780250286.412058,2,2,1.010512,497.349961,1
175,1780250286.412058,3,3,1.008680,155.395277,1
175,1780250286.412058,4,4,1.010000,500.583964,1
175,1780250286.412058,5,,1.006911,0.000000,1
176,1780250287.744703,1,1,1.020000,801.145078,1
176,1780250287.744703,2,2,1.010607,405.430630,1
176,1780250287.744703,3,3,1.009106,130.860511,1
176,1780250287.744703,4,4,1.010000,517.762381,1
176,1780250287.744703,5,,1.006526,0.000000,1
177,1780250288.746917,1,1,1.020000,865.346630,1
177,1780250288.746917,2,2,1.010601,471.679223,1
177,1780250288.746917,3,3,1.008827,150.838501,1
177,1780250288.746917,4,4,1.010000,517.574765,1
177,1780250288.746917,5,,1.006538,0.000000,1
178,1780250289.893200,1,1,1.020000,840.641673,1
178,1780250289.893200,2,2,1.010386,493.562106,1
178,1780250289.893200,3,3,1.008603,162.285005,1
178,1780250289.893200,4,4,1.010000,510.514669,1
178,1780250289.893200,5,,1.006592,0.000000,1
179,1780250290.906432,1,1,1.020000,677.869167,1
179,1780250290.906432,2,2,1.011415,392.830381,1
179,1780250290.906432,3,3,1.009518,88.133529,1
179,1780250290.906432,4,4,1.010000,489.755277,1
179,1780250290.906432,5,,1.007030,0.000000,1
180,1780250291.970819,1,1,1.020000,776.458305,1
180,1780250291.970819,2,2,1.011229,459.660992,1
180,1780250291.970819,3,3,1.009195,107.979029,1
180,1780250291.970819,4,4,1.010000,496.915484,1
180,1780250291.970819,5,,1.006698,0.000000,1
181,1780250292.979271,1,1,1.020000,858.622231,1
181,1780250292.979271,2,2,1.010788,481.555218,1
181,1780250292.979271,3,3,1.009025,124.567879,1
181,1780250292.979271,4,4,1.010000,499.632880,1
181,1780250292.979271,5,,1.006747,0.000000,1
182,1780250293.980263,1,1,1.020000,766.015843,1
182,1780250293.980263,2,2,1.010555,414.627478,1
182,1780250293.980263,3,3,1.008918,121.929501,1
182,1780250293.980263,4,4,1.010000,488.353260,1
182,1780250293.980263,5,,1.006753,0.000000,1
183,1780250295.059256,1,1,1.020000,782.255791,1
183,1780250295.059256,2,2,1.010768,445.796325,1
183,1780250295.059256,3,3,1.008887,143.371164,1
183,1780250295.059256,4,4,1.010000,513.552650,1
183,1780250295.059256,5,,1.006569,0.000000,1
184,1780250296.095233,1,1,1.020000,782.133239,1
184,1780250296.095233,2,2,1.010483,413.734109,1
184,1780250296.095233,3,3,1.008720,133.981698,1
184,1780250296.095233,4,4,1.010000,471.893756,1
184,1780250296.095233,5,,1.007227,0.000000,1
185,1780250297.098217,1,1,1.020000,773.818429,1
185,1780250297.098217,2,2,1.011179,412.190314,1
185,1780250297.098217,3,3,1.009489,75.773445,1
185,1780250297.098217,4,4,1.010000,478.993430,1
185,1780250297.098217,5,,1.006938,0.000000,1
187,1780250298.144360,1,1,1.020000,822.451648,1
187,1780250298.144360,2,2,1.009966,449.889859,1
187,1780250298.144360,3,3,1.008243,165.340628,1
187,1780250298.144360,4,4,1.010000,456.420412,1
187,1780250298.144360,5,,1.007470,0.000000,1
187,1780250299.148289,1,1,1.020000,801.565540,1
187,1780250299.148289,2,2,1.011139,476.730833,1
187,1780250299.148289,3,3,1.009305,111.810347,1
187,1780250299.148289,4,4,1.010000,491.674910,1
187,1780250299.148289,5,,1.007419,0.000000,1
188,1780250300.350715,1,1,1.020000,892.519312,1
188,1780250300.350715,2,2,1.009904,487.398330,1
188,1780250300.350715,3,3,1.008121,202.868867,1
188,1780250300.350715,4,4,1.010000,498.619306,1
188,1780250300.350715,5,,1.007220,0.000000,1
189,1780250301.352047,1,1,1.020000,789.445969,1
189,1780250301.352047,2,2,1.010378,468.524475,1
189,1780250301.352047,3,3,1.008512,151.326862,1
189,1780250301.352047,4,4,1.010000,486.185821,1
