cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
174,1780250284.899053,1780250284.899160,1,1.025000,742.633333,139.328322,40.258118,1
174,1780250284.899749,1780250284.899904,2,1.008000,401.300000,69.524470,33.257609,1
174,1780250284.900185,1780250284.900788,3,1.003000,331.833333,60.311543,19.587024,1
174,1780250284.901112,1780250284.901503,4,1.006000,466.533333,79.950294,40.048237,1
174,1780250284.901723,1780250284.901838,5,1.001000,471.033333,86.509802,24.210293,1
175,1780250286.024360,1780250286.026013,1,1.020000,798.133333,151.011318,35.404663,1
175,1780250286.026320,1780250286.026415,2,1.013000,317.233333,55.361274,26.150537,1
175,1780250286.026587,1780250286.026729,3,1.005000,462.433333,82.108622,33.144416,1
175,1780250286.026972,1780250286.027103,4,1.012000,489.033333,79.685699,50.408985,1
175,1780250286.027321,1780250286.027409,5,1.012000,498.066667,93.056150,23.726026,1
176,1780250287.055338,1780250287.055439,1,1.022000,800.633333,152.108744,34.158714,1
176,1780250287.057223,1780250287.057356,2,1.008000,404.233333,73.060349,26.249895,1
176,1780250287.058950,1780250287.059070,3,1.012000,353.433333,63.055634,25.843471,1
176,1780250287.059265,1780250287.059380,4,1.007000,491.766667,79.263429,51.178413,1
176,1780250287.059853,1780250287.059972,5,1.006000,518.033333,94.495052,30.485203,1
177,1780250288.056646,1780250288.056775,1,1.014000,862.200000,164.105709,28.551720,1
177,1780250288.057676,1780250288.058078,2,1.012000,396.133333,74.042015,18.750070,1
177,1780250288.060103,1780250288.060318,3,1.010000,426.733333,75.645863,31.950720,1
177,1780250288.061359,1780250288.061462,4,1.006000,505.066667,79.457948,55.296816,1
177,1780250288.061610,1780250288.061697,5,1.005000,518.366667,94.531343,30.258286,1
178,1780250289.059398,1780250289.059537,1,1.019000,845.600000,160.804024,33.070987,1
178,1780250289.060809,1780250289.060956,2,1.010000,357.100000,64.051167,24.889388,1
178,1780250289.062739,1780250289.062842,3,1.013000,455.166667,81.180585,33.571281,1
178,1780250289.063735,1780250289.063878,4,1.010000,514.600000,79.823982,58.600898,1
178,1780250289.064153,1780250289.064285,5,1.001000,513.366667,93.295862,29.693782,1
179,1780250290.062392,1780250290.062490,1,1.022000,676.633333,126.706009,36.113808,1
179,1780250290.063633,1780250290.063803,2,1.007000,287.033333,52.244914,17.411905,1
179,1780250290.065006,1780250290.065153,3,1.010000,357.000000,62.157780,29.254055,1
179,1780250290.066067,1780250290.066207,4,1.011000,455.866667,80.451212,35.187202,1
179,1780250290.066578,1780250290.066697,5,1.004000,491.233333,91.326421,22.119253,1
180,1780250291.063960,1780250291.064079,1,1.017000,777.200000,147.702387,29.368244,1
180,1780250291.066061,1780250291.066232,2,1.011000,316.966667,59.809041,12.269359,1
180,1780250291.066702,1780250291.066844,3,1.011000,428.733333,76.042613,32.210345,1
180,1780250291.067111,1780250291.067278,4,1.013000,482.500000,80.458849,46.887004,1
180,1780250291.067530,1780250291.067672,5,1.007000,496.766667,90.925062,28.574354,1
181,1780250292.067202,1780250292.067351,1,1.017000,855.833333,163.591431,27.156552,1
181,1780250292.067768,1780250292.067904,2,1.010000,381.000000,70.984698,18.342048,1
181,1780250292.068157,1780250292.068290,3,1.017000,436.733333,80.324556,26.628743,1
181,1780250292.068510,1780250292.068652,4,1.012000,484.433333,79.944920,48.303335,1
181,1780250292.068889,1780250292.069012,5,1.004000,501.000000,91.867559,27.289639,1
182,1780250293.082044,1780250293.082170,1,1.020000,764.966667,143.754838,37.875218,1
182,1780250293.085529,1780250293.085662,2,1.015000,358.566667,63.675718,27.451025,1
182,1780250293.086846,1780250293.086980,3,1.012000,392.900000,69.755935,29.547417,1
182,1780250293.087861,1780250293.087988,4,1.009000,490.933333,79.984661,50.094973,1
182,1780250293.088526,1780250293.088642,5,1.007000,488.233333,89.344439,28.143056,1
183,1780250294.088034,1780250294.088135,1,1.020000,789.166667,149.575492,33.875618,1
183,1780250294.092638,1780250294.092834,2,1.005000,341.033333,62.244393,19.742970,1
183,1780250294.093770,1780250294.093929,3,1.001000,415.566667,70.830426,35.559064,1
183,1780250294.095203,1780250294.095334,4,1.010000,504.100000,79.951017,54.933471,1
183,1780250294.095721,1780250294.095888,5,1.004000,514.866667,93.829190,29.931614,1
184,1780250295.103725,1780250295.103844,1,1.025000,809.266667,153.473283,37.720034,1
184,1780250295.104142,1780250295.104255,2,1.009000,431.000000,75.191437,34.803658,1
184,1780250295.106937,1780250295.107030,3,1.004000,342.733333,62.053172,21.156677,1
184,1780250295.110916,1780250295.111047,4,1.008000,473.633333,79.618324,43.987037,1
184,1780250295.112648,1780250295.112744,5,1.005000,499.466667,92.987842,22.353846,1
185,1780250296.104724,1780250296.104820,1,1.029000,780.466667,148.328998,37.562175,1
185,1780250296.105114,1780250296.105209,2,1.010000,371.966667,67.633920,23.431665,1
185,1780250296.105486,1780250296.105592,3,1.008000,409.500000,70.072152,35.704813,1
185,1780250296.105842,1780250296.106191,4,1.015000,472.933333,80.080179,44.177342,1
185,1780250296.110211,1780250296.110319,5,1.007000,472.000000,88.438527,19.475656,1
186,1780250297.106346,1780250297.106450,1,1.021000,864.866667,166.321663,25.331118,1
186,1780250297.112425,1780250297.112583,2,1.005000,384.833333,71.432372,18.089216,1
186,1780250297.116912,1780250297.117023,3,1.010000,439.233333,81.749718,21.469956,1
186,1780250297.117559,1780250297.117658,4,1.010000,468.466667,79.401862,42.683774,1
186,1780250297.119189,1780250297.119311,5,1.005000,490.933333,90.628330,24.961514,1
187,1780250298.136673,1780250298.136817,1,1.015000,819.000000,153.407899,39.377380,1
187,1780250298.137350,1780250298.137509,2,1.012000,382.400000,67.611574,29.410460,1
187,1780250298.140370,1780250298.141053,3,1.007000,461.666667,79.735241,38.572362,1
187,1780250298.144487,1780250298.144725,4,1.008000,482.466667,79.861606,46.984669,1
187,1780250298.145900,1780250298.146028,5,1.007000,456.633333,86.190066,15.705684,1
188,1780250299.151466,1780250299.151656,1,1.019000,800.333333,152.786310,28.278140,1
188,1780250299.152430,1780250299.152583,2,1.010000,328.633333,60.772862,17.488695,1
188,1780250299.155866,1780250299.156076,3,1.015000,422.300000,77.794880,24.844843,1
188,1780250299.158766,1780250299.158958,4,1.011000,449.333333,80.691686,31.304352,1
188,1780250299.159298,1780250299.159475,5,1.011000,489.933333,93.333542,13.959028,1
189,1780250300.355950,1780250300.356072,1,1.022000,891.766667,170.238877,34.210541,1
189,1780250300.356513,1780250300.356645,2,1.015000,410.200000,75.288212,24.985668,1
