timestamp,run,layer,source,destination,latency_ms
2026-05-07 23:31:43.533700,1,field,h2,h3,6.79
2026-05-07 23:31:43.533873,1,field,h2,h3,0.712
2026-05-07 23:31:43.533897,1,field,h2,h3,0.291
2026-05-07 23:31:43.533913,1,field,h2,h3,0.151
2026-05-07 23:31:43.533928,1,field,h2,h3,0.127
2026-05-07 23:31:43.533944,1,field,h2,h3,0.103
2026-05-07 23:31:43.533959,1,field,h2,h3,0.127
2026-05-07 23:31:43.533978,1,field,h2,h3,0.298
2026-05-07 23:31:43.533994,1,field,h2,h3,0.805
2026-05-07 23:31:43.534010,1,field,h2,h3,0.374
2026-05-07 23:31:43.534025,1,field,h2,h3,0.17
2026-05-07 23:31:43.534039,1,field,h2,h3,0.143
2026-05-07 23:31:43.534053,1,field,h2,h3,0.176
2026-05-07 23:31:43.534069,1,field,h2,h3,0.233
2026-05-07 23:31:43.534086,1,field,h2,h3,0.229
2026-05-07 23:31:43.534102,1,field,h2,h3,0.214
2026-05-07 23:31:43.534119,1,field,h2,h3,0.143
2026-05-07 23:31:43.534139,1,field,h2,h3,0.14
2026-05-07 23:31:43.534160,1,field,h2,h3,0.139
2026-05-07 23:31:43.534175,1,field,h2,h3,0.208
2026-05-07 23:32:03.983808,1,system,h3,h4,52.6
2026-05-07 23:32:03.984006,1,system,h3,h4,1.07
2026-05-07 23:32:03.984027,1,system,h3,h4,0.177
2026-05-07 23:32:03.984044,1,system,h3,h4,0.1
2026-05-07 23:32:03.984062,1,system,h3,h4,0.125
2026-05-07 23:32:03.984121,1,system,h3,h4,0.285
2026-05-07 23:32:03.984143,1,system,h3,h4,0.121
2026-05-07 23:32:03.984163,1,system,h3,h4,0.148
2026-05-07 23:32:03.984180,1,system,h3,h4,0.191
2026-05-07 23:32:03.984196,1,system,h3,h4,0.172
2026-05-07 23:32:03.984209,1,system,h3,h4,0.107
2026-05-07 23:32:03.984225,1,system,h3,h4,0.132
2026-05-07 23:32:03.984240,1,system,h3,h4,0.122
2026-05-07 23:32:03.984258,1,system,h3,h4,0.129
2026-05-07 23:32:03.984275,1,system,h3,h4,0.161
2026-05-07 23:32:03.984292,1,system,h3,h4,0.191
2026-05-07 23:32:03.984305,1,system,h3,h4,0.178
2026-05-07 23:32:03.984323,1,system,h3,h4,0.123
2026-05-07 23:32:03.984338,1,system,h3,h4,0.346
2026-05-07 23:32:03.984353,1,system,h3,h4,0.241
