cmd_id,origin_cycle,ts_sent,breaker_DT
2,7,1780251362.034743,1:1;2:1;3:1;4:1;5:1
1,6,1780251370.001097,1:1;2:1;3:1;4:1;5:1
2,7,1780251371.009658,1:1;2:1;3:1;4:1;5:1
3,7,1780251371.997422,1:1;2:1;3:1;4:1;5:1
4,9,1780251372.984916,1:1;2:1;3:1;4:1;5:1
5,10,1780251374.001993,1:1;2:1;3:1;4:1;5:1
6,11,1780251374.998638,1:1;2:1;3:1;4:1;5:1
7,12,1780251376.012834,1:1;2:1;3:1;4:1;5:1
8,12,1780251377.010567,1:1;2:1;3:1;4:1;5:1
9,14,1780251378.000200,1:1;2:1;3:1;4:1;5:1
10,15,1780251379.003136,1:1;2:1;3:1;4:1;5:1
11,16,1780251380.028276,1:1;2:1;3:1;4:1;5:1
12,17,1780251381.021297,1:1;2:1;3:1;4:1;5:1
13,18,1780251382.005047,1:1;2:1;3:1;4:1;5:1
14,19,1780251383.011793,1:1;2:1;3:1;4:1;5:1
15,20,1780251384.041626,1:1;2:1;3:1;4:1;5:1
16,21,1780251385.020511,1:1;2:1;3:1;4:1;5:1
17,22,1780251386.001724,1:1;2:1;3:1;4:1;5:1
18,23,1780251387.015900,1:1;2:1;3:1;4:1;5:1
19,24,1780251388.050712,1:1;2:1;3:1;4:1;5:1
20,25,1780251389.020922,1:1;2:1;3:1;4:1;5:1
21,26,1780251390.008477,1:1;2:1;3:1;4:1;5:1
22,27,1780251391.024352,1:1;2:1;3:1;4:1;5:1
23,28,1780251392.027813,1:1;2:1;3:1;4:1;5:1
24,29,1780251393.078105,1:1;2:1;3:1;4:1;5:1
25,30,1780251394.037607,1:1;2:1;3:1;4:1;5:1
26,31,1780251395.055358,1:1;2:1;3:1;4:1;5:1
27,32,1780251396.085083,1:1;2:1;3:1;4:1;5:1
28,33,1780251397.048678,1:1;2:1;3:1;4:1;5:1
29,34,1780251398.048213,1:1;2:1;3:1;4:1;5:1
30,35,1780251399.037487,1:1;2:1;3:1;4:1;5:1
31,36,1780251400.067430,1:1;2:1;3:1;4:1;5:1
32,37,1780251401.047326,1:1;2:1;3:1;4:1;5:1
33,38,1780251402.044499,1:1;2:1;3:1;4:1;5:1
34,39,1780251403.054691,1:1;2:1;3:1;4:1;5:1
35,40,1780251404.105215,1:1;2:1;3:1;4:1;5:1
36,41,1780251405.049989,1:1;2:1;3:1;4:1;5:1
37,42,1780251406.054078,1:1;2:1;3:1;4:1;5:1
38,43,1780251407.045463,1:1;2:1;3:1;4:1;5:1
39,44,1780251408.060340,1:1;2:1;3:1;4:1;5:1
40,45,1780251409.044873,1:1;2:1;3:1;4:1;5:1
41,46,1780251410.046473,1:1;2:1;3:1;4:1;5:1
42,47,1780251411.044190,1:1;2:1;3:1;4:1;5:1
43,48,1780251412.058555,1:1;2:1;3:1;4:1;5:1
44,49,1780251413.036171,1:1;2:1;3:1;4:1;5:1
45,50,1780251414.055733,1:1;2:1;3:1;4:1;5:1
46,51,1780251415.087609,1:1;2:1;3:1;4:1;5:1
47,52,1780251416.048932,1:1;2:1;3:1;4:1;5:1
48,53,1780251417.057493,1:1;2:1;3:1;4:1;5:1
49,54,1780251418.053091,1:1;2:1;3:1;4:1;5:1
50,55,1780251419.051339,1:1;2:1;3:1;4:1;5:1
51,55,1780251420.059376,1:1;2:1;3:1;4:1;5:1
52,57,1780251421.066130,1:1;2:1;3:1;4:1;5:1
53,58,1780251422.050167,1:1;2:1;3:1;4:1;5:1
54,59,1780251423.060042,1:1;2:1;3:1;4:1;5:1
55,60,1780251424.058388,1:1;2:1;3:1;4:1;5:1
56,61,1780251425.053941,1:1;2:1;3:1;4:1;5:1
57,62,1780251426.063199,1:1;2:1;3:1;4:1;5:1
58,63,1780251427.067529,1:1;2:1;3:1;4:1;5:1
59,64,1780251428.060088,1:1;2:1;3:1;4:1;5:1
60,65,1780251429.072409,1:1;2:1;3:1;4:1;5:1
61,66,1780251430.066473,1:1;2:1;3:1;4:1;5:1
62,67,1780251431.065237,1:1;2:1;3:1;4:1;5:1
63,67,1780251432.072592,1:1;2:1;3:1;4:1;5:1
64,68,1780251433.065208,1:1;2:1;3:1;4:1;5:1
65,70,1780251434.077308,1:1;2:1;3:1;4:1;5:1
66,71,1780251435.075372,1:1;2:1;3:1;4:1;5:1
67,72,1780251436.086760,1:1;2:1;3:1;4:1;5:1
68,73,1780251437.081956,1:1;2:1;3:1;4:1;5:1
69,74,1780251443.880209,1:1;2:1;3:1;4:1;5:1
70,79,1780251443.946461,1:1;2:1;3:1;4:1;5:1
71,80,1780251444.950875,1:1;2:1;3:1;4:1;5:1
72,81,1780251446.538208,1:1;2:1;3:1;4:1;5:1
73,81,1780251447.544801,1:1;2:1;3:1;4:1;5:1
74,83,1780251448.527564,1:1;2:1;3:1;4:1;5:1
75,84,1780251449.585735,1:1;2:1;3:1;4:1;5:1
76,85,1780251450.345623,1:1;2:1;3:1;4:1;5:1
77,86,1780251450.941735,1:1;2:1;3:1;4:1;5:1
77,87,1780251631.136855,1:1;2:1;3:1;4:1;5:1
1,6,1780251640.467972,1:1;2:1;3:1;4:1;5:1
2,7,1780251641.568101,1:1;2:1;3:1;4:1;5:1
3,8,1780251642.616042,1:1;2:1;3:1;4:1;5:1
4,9,1780251643.709664,1:1;2:1;3:1;4:1;5:1
5,10,1780251644.985054,1:1;2:1;3:1;4:1;5:1
6,11,1780251646.194337,1:1;2:1;3:1;4:1;5:1
7,14,1780251647.464459,1:1;2:1;3:1;4:1;5:1
8,14,1780251649.024281,1:1;2:1;3:1;4:1;5:1
9,15,1780251650.635949,1:1;2:1;3:1;4:1;5:1
10,17,1780251652.268752,1:1;2:1;3:1;4:1;5:1
11,19,1780251654.055113,1:1;2:1;3:1;4:1;5:1
12,20,1780251655.864987,1:1;2:1;3:1;4:1;5:1
13,22,1780251657.724244,1:1;2:1;3:1;4:1;5:1
14,24,1780251659.730581,1:1;2:1;3:1;4:1;5:1
15,26,1780251661.690865,1:1;2:1;3:1;4:1;5:1
16,28,1780251663.739916,1:1;2:1;3:1;4:1;5:1
17,31,1780251665.583876,1:1;2:1;3:1;4:1;5:1
18,33,1780251667.392604,1:1;2:1;3:1;4:1;5:1
19,35,1780251669.541395,1:1;2:1;3:1;4:1;5:1
20,36,1780251671.822584,1:1;2:1;3:1;4:1;5:1
21,38,1780251673.995405,1:1;2:1;3:1;4:1;5:1
22,40,1780251676.294931,1:1;2:1;3:1;4:1;5:1
23,44,1780251678.382147,1:1;2:1;3:1;4:1;5:1
24,45,1780251680.707229,1:1;2:1;3:1;4:1;5:1
25,47,1780251682.999667,1:1;2:1;3:1;4:1;5:1
26,50,1780251684.794134,1:1;2:1;3:1;4:1;5:1
