timestamp_b,waktu,iterasi_ke_b,bus,v_berfore_b,v_after_b,i_before_b,i_after_b,v_dt_b,timestamp_m,iterasi_ke_m,v_berfore_m,v_after_m,i_before_m,i_after_m,v_dt_m,iterasi_ke,delta_i_m,delta_i_b,abs_delta_i_m,abs_delta_i_b,drift_v_dt,abs_drift_v_dt,pct_i_inj_m,pct_v_dt_vs_b
2026-05-12 23:43:59,8,1,1,0.987,0.987,182.689655,182.689655,1.044749,2026-05-12 23:23:45,1,0.987,0.987,182.689655,182.689655,1.014885,1,0.0,0.0,0.0,0.0,-0.02986399999999989,0.02986399999999989,0.0,2.858485623955135
2026-05-12 23:43:59,8,1,2,0.976,0.976,512.482759,512.482759,1.046836,2026-05-12 23:23:45,1,0.976,0.976,512.482759,1576.551724,1.011108,1,1064.068965,0.0,1064.068965,0.0,-0.035728000000000204,0.035728000000000204,207.63019716019323,3.4129510224973814
2026-05-12 23:43:59,8,1,3,1.014,1.014,351.103448,351.103448,1.04086,2026-05-12 23:23:45,1,1.014,1.014,351.103448,1604.137931,1.002247,1,1253.034483,0.0,1253.034483,0.0,-0.038612999999999786,0.038612999999999786,356.88469782021417,3.709720804229443
2026-05-12 23:43:59,8,1,4,0.967,0.967,423.068966,423.068966,1.039137,2026-05-12 23:23:45,1,0.967,0.967,423.068966,423.068966,0.992594,1,0.0,0.0,0.0,0.0,-0.046543,0.046543,0.0,4.479005170175824
2026-05-12 23:43:59,8,1,5,0.966,0.966,264.068966,264.068966,1.040617,2026-05-12 23:23:45,1,0.966,0.966,264.068966,264.068966,0.994832,1,0.0,0.0,0.0,0.0,-0.045784999999999854,0.045784999999999854,0.0,4.399793579770648
2026-05-12 23:44:03,9,1,1,1.048,1.048,352.655172,352.655172,1.045136,2026-05-12 23:23:49,1,0.987,0.987,182.689655,182.689655,1.025708,1,0.0,0.0,0.0,0.0,-0.019428,0.019428,0.0,1.8588968307867137
2026-05-12 23:44:03,9,1,2,1.004,1.004,387.344828,387.344828,1.045357,2026-05-12 23:23:49,1,0.976,0.976,512.482759,512.482759,1.013734,1,0.0,0.0,0.0,0.0,-0.03162300000000018,0.03162300000000018,0.0,3.02509094689654
2026-05-12 23:44:03,9,1,3,1.034,1.034,415.551724,415.551724,1.040063,2026-05-12 23:23:49,1,1.014,1.014,351.103448,351.103448,1.007594,1,0.0,0.0,0.0,0.0,-0.03246899999999986,0.03246899999999986,0.0,3.1218301169046065
2026-05-12 23:44:03,9,1,4,0.972,0.972,105.034483,105.034483,1.038424,2026-05-12 23:23:49,1,0.967,0.967,423.068966,423.068966,1.006391,1,0.0,0.0,0.0,0.0,-0.03203299999999998,0.03203299999999998,0.0,3.0847707650393548
2026-05-12 23:44:03,9,1,5,0.981,0.981,209.827586,209.827586,1.040076,2026-05-12 23:23:49,1,0.966,0.966,264.068966,264.068966,1.008437,1,0.0,0.0,0.0,0.0,-0.03163899999999997,0.03163899999999997,0.0,3.0419892363231225
2026-05-12 23:44:07,10,1,1,1.048,1.048,352.655172,352.655172,1.044135,2026-05-12 23:23:53,1,1.048,1.048,352.655172,1527.37931,1.033449,1,1174.724138,0.0,1174.724138,0.0,-0.010685999999999973,0.010685999999999973,333.1084379130886,1.023430877210865
2026-05-12 23:44:07,10,1,2,1.004,1.004,387.344828,387.344828,1.045175,2026-05-12 23:23:53,1,1.004,1.004,387.344828,1688.241379,1.026523,1,1300.896551,0.0,1300.896551,0.0,-0.01865199999999989,0.01865199999999989,335.84972706580265,1.7845815277014925
2026-05-12 23:44:07,10,1,3,1.034,1.034,415.551724,415.551724,1.040288,2026-05-12 23:23:53,1,1.034,1.034,415.551724,1518.655172,1.023265,1,1103.103448,0.0,1103.103448,0.0,-0.01702300000000001,0.01702300000000001,265.455148333219,1.6363737718435922
2026-05-12 23:44:07,10,1,4,0.972,0.972,105.034483,105.034483,1.040019,2026-05-12 23:23:53,1,0.972,0.972,105.034483,1515.0,1.023107,1,1409.965517,0.0,1409.965517,0.0,-0.016912000000000038,0.016912000000000038,1342.383437614641,1.6261241365531587
2026-05-12 23:44:07,10,1,5,0.981,0.981,209.827586,209.827586,1.041483,2026-05-12 23:23:53,1,0.981,0.981,209.827586,1661.724138,1.024945,1,1451.8965520000002,0.0,1451.8965520000002,0.0,-0.01653799999999994,0.01653799999999994,691.9474091840937,1.5879279819373586
2026-05-12 23:44:11,11,1,1,0.971,0.971,518.241379,518.241379,1.043478,2026-05-12 23:23:57,1,0.971,0.971,518.241379,1582.689655,1.024095,1,1064.4482759999999,0.0,1064.4482759999999,0.0,-0.019382999999999928,0.019382999999999928,205.3962337009831,1.8575379626043433
2026-05-12 23:44:11,11,1,2,1.037,1.037,218.413793,218.413793,1.045047,2026-05-12 23:23:57,1,1.037,1.037,218.413793,1659.517241,1.01344,1,1441.103448,0.0,1441.103448,0.0,-0.03160700000000016,0.03160700000000016,659.8042282988777,3.024457270319477
2026-05-12 23:44:11,11,1,3,1.014,1.014,258.275862,258.275862,1.040418,2026-05-12 23:23:57,1,1.014,1.014,258.275862,1504.482759,1.004327,1,1246.206897,0.0,1246.206897,0.0,-0.036091000000000095,0.036091000000000095,482.5100117853444,3.4688942295607292
2026-05-12 23:44:11,11,1,4,1.041,1.041,278.586207,278.586207,1.041036,2026-05-12 23:23:57,1,1.041,1.041,278.586207,1575.62069,0.998232,1,1297.034483,0.0,1297.034483,0.0,-0.042804000000000064,0.042804000000000064,465.57742119092984,4.111673367576465
2026-05-12 23:44:11,11,1,5,0.976,0.976,201.413793,201.413793,1.042379,2026-05-12 23:23:57,1,0.976,0.976,201.413793,1679.551724,1.000517,1,1478.137931,0.0,1478.137931,0.0,-0.041861999999999844,0.041861999999999844,733.8811814448022,4.016005690813014
2026-05-12 23:44:15,12,1,1,1.006,1.006,202.517241,202.517241,1.042087,2026-05-12 23:24:01,1,1.006,1.006,202.517241,202.517241,1.017721,1,0.0,0.0,0.0,0.0,-0.024365999999999888,0.024365999999999888,0.0,2.33819249032163
2026-05-12 23:44:15,12,1,2,1.008,1.008,479.413793,479.413793,1.045813,2026-05-12 23:24:01,1,1.008,1.008,479.413793,479.413793,1.001616,1,0.0,0.0,0.0,0.0,-0.04419700000000004,0.04419700000000004,0.0,4.2260901287074395
2026-05-12 23:44:15,12,1,3,0.989,0.989,186.517241,186.517241,1.040862,2026-05-12 23:24:01,1,0.989,0.989,186.517241,186.517241,0.985864,1,0.0,0.0,0.0,0.0,-0.05499799999999999,0.05499799999999999,0.0,5.283889694038315
2026-05-12 23:44:15,12,1,4,1.049,1.049,297.655172,297.655172,1.040687,2026-05-12 23:24:01,1,1.049,1.049,297.655172,297.655172,0.973007,1,0.0,0.0,0.0,0.0,-0.06767999999999996,0.06767999999999996,0.0,6.503396307916405
2026-05-12 23:44:15,12,1,5,0.959,0.959,113.448276,113.448276,1.042172,2026-05-12 23:24:01,1,0.959,0.959,113.448276,113.448276,0.976065,1,0.0,0.0,0.0,0.0,-0.06610700000000014,0.06610700000000014,0.0,6.3431947832572915
2026-05-12 23:44:19,13,1,1,0.96,0.96,379.172414,379.172414,1.043309,2026-05-12 23:24:06,1,0.96,0.96,379.172414,1638.931034,1.027665,1,1259.75862,0.0,1259.75862,0.0,-0.01564399999999999,0.01564399999999999,332.238994759152,1.4994598901193597
2026-05-12 23:44:19,13,1,2,1.029,1.029,266.206897,266.206897,1.045125,2026-05-12 23:24:06,1,1.029,1.029,266.206897,266.206897,1.020222,1,0.0,0.0,0.0,0.0,-0.02490300000000012,0.02490300000000012,0.0,2.3827771774833004
2026-05-12 23:44:19,13,1,3,0.956,0.956,267.827586,267.827586,1.040846,2026-05-12 23:24:06,1,0.956,0.956,267.827586,1537.103448,1.012129,1,1269.275862,0.0,1269.275862,0.0,-0.02871699999999988,0.02871699999999988,473.9152811767669,2.759005652364502
2026-05-12 23:44:19,13,1,4,1.049,1.049,305.896552,305.896552,1.040334,2026-05-12 23:24:06,1,1.049,1.049,305.896552,1571.0,0.99021,1,1265.103448,0.0,1265.103448,0.0,-0.05012400000000006,0.05012400000000006,413.57231246734585,4.818068038900908
2026-05-12 23:44:19,13,1,5,1.047,1.047,446.137931,446.137931,1.042024,2026-05-12 23:24:06,1,1.047,1.047,446.137931,1653.034483,0.996999,1,1206.896552,0.0,1206.896552,0.0,-0.04502500000000009,0.04502500000000009,270.5209455267749,4.320917748227576
2026-05-12 23:44:23,14,1,1,0.951,0.951,426.275862,426.275862,1.042922,2026-05-12 23:24:10,1,0.96,0.96,379.172414,379.172414,1.020727,1,0.0,0.0,0.0,0.0,-0.022194999999999965,0.022194999999999965,0.0,2.128155315423245
2026-05-12 23:44:23,14,1,2,1.018,1.018,318.758621,318.758621,1.045428,2026-05-12 23:24:10,1,1.029,1.029,266.206897,1546.724138,1.02004,1,1280.517241,0.0,1280.517241,0.0,-0.025387999999999966,0.025387999999999966,481.0233133027229,2.4284790512321437
2026-05-12 23:44:23,14,1,3,0.976,0.976,379.172414,379.172414,1.040547,2026-05-12 23:24:10,1,0.956,0.956,267.827586,1563.758621,1.004452,1,1295.931035,0.0,1295.931035,0.0,-0.03609500000000021,0.03609500000000021,483.86764392571706,3.4688485926451875
2026-05-12 23:44:23,14,1,4,0.961,0.961,290.827586,290.827586,1.039025,2026-05-12 23:24:10,1,1.049,1.049,305.896552,1507.862069,0.98169,1,1201.965517,0.0,1201.965517,0.0,-0.057335000000000136,0.057335000000000136,392.93202398393817,5.518154033331112
2026-05-12 23:44:23,14,1,5,0.995,0.995,510.482759,510.482759,1.040564,2026-05-12 23:24:10,1,1.047,1.047,446.137931,1686.103448,0.981768,1,1239.965517,0.0,1239.965517,0.0,-0.05879600000000007,0.05879600000000007,277.93321931657675,5.650397279119409
2026-05-12 23:44:27,15,1,1,0.951,0.951,426.275862,426.275862,1.042342,2026-05-12 23:24:14,1,0.951,0.951,426.275862,1553.0,1.024728,1,1126.724138,0.0,1126.724138,0.0,-0.01761400000000002,0.01761400000000002,264.31807094834267,1.6898484358398234
2026-05-12 23:44:27,15,1,2,1.018,1.018,318.758621,318.758621,1.045253,2026-05-12 23:24:14,1,1.018,1.018,318.758621,318.758621,1.007122,1,0.0,0.0,0.0,0.0,-0.038130999999999915,0.038130999999999915,0.0,3.64801631409044
2026-05-12 23:44:27,15,1,3,0.976,0.976,379.172414,379.172414,1.04009,2026-05-12 23:24:14,1,0.976,0.976,379.172414,1513.793103,0.984606,1,1134.6206889999999,0.0,1134.6206889999999,0.0,-0.05548399999999998,0.05548399999999998,299.23608472414844,5.3345383521286225
2026-05-12 23:44:27,15,1,4,0.961,0.961,290.827586,290.827586,1.038409,2026-05-12 23:24:14,1,0.961,0.961,290.827586,1553.758621,0.937244,1,1262.931035,0.0,1262.931035,0.0,-0.10116499999999995,0.10116499999999995,434.25420814704216,9.742307694037404
2026-05-12 23:44:27,15,1,5,0.995,0.995,510.482759,510.482759,1.03975,2026-05-12 23:24:14,1,0.995,0.995,510.482759,1585.448276,0.948064,1,1074.965517,0.0,1074.965517,0.0,-0.09168599999999993,0.09168599999999993,210.5782214858735,8.818081261054978
2026-05-12 23:44:31,16,1,1,1.037,1.037,196.655172,196.655172,1.041962,2026-05-12 23:24:18,1,1.037,1.037,196.655172,196.655172,1.024728,1,0.0,0.0,0.0,0.0,-0.01723399999999997,0.01723399999999997,0.0,1.6539950577333933
2026-05-12 23:44:31,16,1,2,1.0,1.0,166.724138,166.724138,1.045126,2026-05-12 23:24:18,1,1.0,1.0,166.724138,166.724138,1.007122,1,0.0,0.0,0.0,0.0,-0.03800399999999993,0.03800399999999993,0.0,3.6363079632156166
2026-05-12 23:44:31,16,1,3,1.041,1.041,452.758621,452.758621,1.039767,2026-05-12 23:24:18,1,1.041,1.041,452.758621,452.758621,0.984606,1,0.0,0.0,0.0,0.0,-0.05516100000000013,0.05516100000000013,0.0,5.305130855946458
2026-05-12 23:44:31,16,1,4,0.979,0.979,377.034483,377.034483,1.037972,2026-05-12 23:24:18,1,0.979,0.979,377.034483,377.034483,0.937244,1,0.0,0.0,0.0,0.0,-0.10072799999999993,0.10072799999999993,0.0,9.704308006666544
2026-05-12 23:44:31,16,1,5,1.01,1.01,153.689655,153.689655,1.039187,2026-05-12 23:24:18,1,1.01,1.01,153.689655,153.689655,0.948064,1,0.0,0.0,0.0,0.0,-0.09112300000000007,0.09112300000000007,0.0,8.768681662906987
2026-05-12 23:44:35,17,1,1,1.026,1.026,317.275862,317.275862,1.043292,2026-05-12 23:24:22,1,1.026,1.026,317.275862,1621.551724,1.022284,1,1304.275862,0.0,1304.275862,0.0,-0.021008000000000138,0.021008000000000138,411.0857503206917,2.013626096995268
2026-05-12 23:44:35,17,1,2,1.027,1.027,312.896552,312.896552,1.045771,2026-05-12 23:24:22,1,1.027,1.027,312.896552,1567.344828,1.021159,1,1254.448276,0.0,1254.448276,0.0,-0.024612000000000078,0.024612000000000078,400.9146997538193,2.3534789142618497
2026-05-12 23:44:35,17,1,3,0.95,0.95,242.965517,242.965517,1.039406,2026-05-12 23:24:22,1,0.95,0.95,242.965517,1602.62069,1.006459,1,1359.6551729999999,0.0,1359.6551729999999,0.0,-0.03294700000000006,0.03294700000000006,559.608286884561,3.1697912046209225
2026-05-12 23:44:35,17,1,4,0.951,0.951,522.275862,522.275862,1.037735,2026-05-12 23:24:22,1,0.951,0.951,522.275862,1661.965517,0.992511,1,1139.6896550000001,0.0,1139.6896550000001,0.0,-0.04522400000000004,0.04522400000000004,218.21603021313666,4.357952652307238
2026-05-12 23:44:35,17,1,5,1.037,1.037,437.724138,437.724138,1.039285,2026-05-12 23:24:22,1,1.037,1.037,437.724138,1698.172414,0.993021,1,1260.4482759999999,0.0,1260.4482759999999,0.0,-0.04626399999999997,0.04626399999999997,287.9549386697177,4.451521955525649
2026-05-12 23:44:39,18,1,1,0.98,0.98,115.793103,115.793103,1.043133,2026-05-12 23:24:26,1,0.98,0.98,115.793103,1608.896552,1.013685,1,1493.103449,0.0,1493.103449,0.0,-0.02944800000000014,0.02944800000000014,1289.458005202106,2.823034068692084
2026-05-12 23:44:39,18,1,2,1.037,1.037,486.689655,486.689655,1.04546,2026-05-12 23:24:26,1,1.037,1.037,486.689655,1514.758621,1.003324,1,1028.0689659999998,0.0,1028.0689659999998,0.0,-0.04213599999999995,0.04213599999999995,211.23706931630363,4.030378968080669
2026-05-12 23:44:39,18,1,3,0.958,0.958,315.137931,315.137931,1.039216,2026-05-12 23:24:26,1,0.958,0.958,315.137931,1636.413793,0.979655,1,1321.275862,0.0,1321.275862,0.0,-0.059560999999999864,0.059560999999999864,419.26906533105,5.731339773703106
2026-05-12 23:44:39,18,1,4,0.956,0.956,442.068966,442.068966,1.03628,2026-05-12 23:24:26,1,0.956,0.956,442.068966,442.068966,0.938408,1,0.0,0.0,0.0,0.0,-0.09787200000000007,0.09787200000000007,0.0,9.444551656459117
2026-05-12 23:44:39,18,1,5,1.026,1.026,140.862069,140.862069,1.037929,2026-05-12 23:24:26,1,1.026,1.026,140.862069,1664.862069,0.948232,1,1524.0,0.0,1524.0,0.0,-0.08969700000000014,0.08969700000000014,1081.9094167791231,8.641920585471734
2026-05-12 23:44:43,19,1,1,0.997,0.997,331.0,331.0,1.044589,2026-05-12 23:24:30,1,0.98,0.98,115.793103,115.793103,1.011353,1,0.0,0.0,0.0,0.0,-0.03323600000000004,0.03323600000000004,0.0,3.181729844769832
2026-05-12 23:44:43,19,1,2,0.976,0.976,483.62069,483.62069,1.044504,2026-05-12 23:24:30,1,1.037,1.037,486.689655,486.689655,1.001466,1,0.0,0.0,0.0,0.0,-0.04303800000000013,0.04303800000000013,0.0,4.120424618651137
2026-05-12 23:44:43,19,1,3,0.992,0.992,182.724138,182.724138,1.039079,2026-05-12 23:24:30,1,0.958,0.958,315.137931,315.137931,0.981669,1,0.0,0.0,0.0,0.0,-0.05741000000000007,0.05741000000000007,0.0,5.525085190322315
2026-05-12 23:44:43,19,1,4,1.002,1.002,407.896552,407.896552,1.036609,2026-05-12 23:24:30,1,0.956,0.956,442.068966,442.068966,0.960714,1,0.0,0.0,0.0,0.0,-0.07589499999999993,0.07589499999999993,0.0,7.321468357576025
2026-05-12 23:44:43,19,1,5,0.97,0.97,232.275862,232.275862,1.038494,2026-05-12 23:24:30,1,1.026,1.026,140.862069,140.862069,0.960015,1,0.0,0.0,0.0,0.0,-0.07847900000000008,0.07847900000000008,0.0,7.557000803512593
2026-05-12 23:44:47,20,1,1,0.997,0.997,331.0,331.0,1.043971,2026-05-12 23:24:34,1,0.997,0.997,331.0,331.0,1.025486,1,0.0,0.0,0.0,0.0,-0.018485000000000085,0.018485000000000085,0.0,1.7706430525650285
2026-05-12 23:44:47,20,1,2,0.976,0.976,483.62069,483.62069,1.044205,2026-05-12 23:24:34,1,0.976,0.976,483.62069,1510.310345,1.020892,1,1026.6896550000001,0.0,1026.6896550000001,0.0,-0.02331300000000014,0.02331300000000014,212.2923344898823,2.232607579706481
2026-05-12 23:44:47,20,1,3,0.992,0.992,182.724138,182.724138,1.039546,2026-05-12 23:24:34,1,0.992,0.992,182.724138,1537.172414,1.010601,1,1354.4482759999999,0.0,1354.4482759999999,0.0,-0.028945,0.028945,741.2530623553793,2.7843885669471202
2026-05-12 23:44:47,20,1,4,1.002,1.002,407.896552,407.896552,1.037015,2026-05-12 23:24:34,1,1.002,1.002,407.896552,1638.034483,0.990844,1,1230.137931,0.0,1230.137931,0.0,-0.04617100000000007,0.04617100000000007,301.5808596450679,4.452298178471583
2026-05-12 23:44:47,20,1,5,0.97,0.97,232.275862,232.275862,1.038957,2026-05-12 23:24:34,1,0.97,0.97,232.275862,1554.827586,0.996551,1,1322.5517240000001,0.0,1322.5517240000001,0.0,-0.042405999999999944,0.042405999999999944,569.3883587034612,4.081593363265661
2026-05-12 23:44:51,21,1,1,1.049,1.049,356.586207,356.586207,1.043567,2026-05-12 23:24:38,1,1.049,1.049,356.586207,1503.241379,1.029422,1,1146.655172,0.0,1146.655172,0.0,-0.014144999999999852,0.014144999999999852,321.56464447441556,1.355447229209565
2026-05-12 23:44:51,21,1,2,0.993,0.993,317.965517,317.965517,1.044006,2026-05-12 23:24:38,1,0.993,0.993,317.965517,1623.965517,1.014122,1,1306.0,0.0,1306.0,0.0,-0.02988400000000002,0.02988400000000002,410.736361670513,2.8624356537582796
2026-05-12 23:44:51,21,1,3,0.962,0.962,194.37931,194.37931,1.039843,2026-05-12 23:24:38,1,0.962,0.962,194.37931,1565.551724,1.00064,1,1371.172414,0.0,1371.172414,0.0,-0.0392030000000001,0.0392030000000001,705.4106771682095,3.7700883654839443
2026-05-12 23:44:51,21,1,4,0.983,0.983,352.862069,352.862069,1.037275,2026-05-12 23:24:38,1,0.983,0.983,352.862069,1587.37931,0.982643,1,1234.517241,0.0,1234.517241,0.0,-0.0546319999999999,0.0546319999999999,349.85830044016916,5.266877149003989
2026-05-12 23:44:51,21,1,5,0.973,0.973,190.172414,190.172414,1.039254,2026-05-12 23:24:38,1,0.973,0.973,190.172414,1568.103448,0.982738,1,1377.9310340000002,0.0,1377.9310340000002,0.0,-0.0565159999999999,0.0565159999999999,724.5693514487893,5.4381315776141905
2026-05-12 23:44:55,22,1,1,0.957,0.957,382.413793,382.413793,1.043059,2026-05-12 23:24:42,1,0.957,0.957,382.413793,1548.172414,1.0196,1,1165.758621,0.0,1165.758621,0.0,-0.023458999999999897,0.023458999999999897,304.84219954680816,2.249057817200112
2026-05-12 23:44:55,22,1,2,0.972,0.972,500.344828,500.344828,1.044728,2026-05-12 23:24:42,1,0.972,0.972,500.344828,1672.068966,0.999329,1,1171.724138,0.0,1171.724138,0.0,-0.04539900000000008,0.04539900000000008,234.1833211990685,4.345532995817547
2026-05-12 23:44:55,22,1,3,1.035,1.035,115.137931,115.137931,1.040364,2026-05-12 23:24:42,1,1.035,1.035,115.137931,1533.206897,0.976962,1,1418.068966,0.0,1418.068966,0.0,-0.06340200000000007,0.06340200000000007,1231.6262254910052,6.094213173375658
2026-05-12 23:44:55,22,1,4,0.973,0.973,392.965517,392.965517,1.037821,2026-05-12 23:24:42,1,0.973,0.973,392.965517,1634.034483,0.933731,1,1241.0689659999998,0.0,1241.0689659999998,0.0,-0.10409000000000013,0.10409000000000013,315.8213403344972,10.029667919583765
2026-05-12 23:44:55,22,1,5,0.971,0.971,150.62069,150.62069,1.039803,2026-05-12 23:24:42,1,0.971,0.971,150.62069,150.62069,0.944023,1,0.0,0.0,0.0,0.0,-0.09578000000000009,0.09578000000000009,0.0,9.211360219953825
2026-05-12 23:44:59,23,1,1,1.043,1.043,325.37931,325.37931,1.042732,2026-05-12 23:24:46,1,1.043,1.043,325.37931,325.37931,1.016513,1,0.0,0.0,0.0,0.0,-0.026218999999999992,0.026218999999999992,0.0,2.5144524168104043
