cmd_id,origin_cycle,ts_sent,bus,breaker_DT
4,7,1780259824.258764,1,1
4,7,1780259824.258764,2,1
4,7,1780259824.258764,3,1
4,7,1780259824.258764,4,1
4,7,1780259824.258764,5,1
1,4,1780259832.479169,1,1
1,4,1780259832.479169,2,1
1,4,1780259832.479169,3,0
1,4,1780259832.479169,4,1
1,4,1780259832.479169,5,0
2,5,1780259832.674789,1,1
2,5,1780259832.674789,2,1
2,5,1780259832.674789,3,1
2,5,1780259832.674789,4,1
2,5,1780259832.674789,5,1
3,6,1780259832.894402,1,1
3,6,1780259832.894402,2,1
3,6,1780259832.894402,3,1
3,6,1780259832.894402,4,1
3,6,1780259832.894402,5,1
4,7,1780259833.079554,1,1
4,7,1780259833.079554,2,1
4,7,1780259833.079554,3,1
4,7,1780259833.079554,4,1
4,7,1780259833.079554,5,1
5,8,1780259833.276756,1,1
5,8,1780259833.276756,2,1
5,8,1780259833.276756,3,1
5,8,1780259833.276756,4,1
5,8,1780259833.276756,5,1
6,9,1780259834.092909,1,1
6,9,1780259834.092909,2,1
6,9,1780259834.092909,3,1
6,9,1780259834.092909,4,1
6,9,1780259834.092909,5,1
7,10,1780259835.079591,1,1
7,10,1780259835.079591,2,1
7,10,1780259835.079591,3,1
7,10,1780259835.079591,4,1
7,10,1780259835.079591,5,1
8,11,1780259836.091206,1,1
8,11,1780259836.091206,2,1
8,11,1780259836.091206,3,1
8,11,1780259836.091206,4,1
8,11,1780259836.091206,5,1
9,12,1780259837.097380,1,1
9,12,1780259837.097380,2,1
9,12,1780259837.097380,3,1
9,12,1780259837.097380,4,1
9,12,1780259837.097380,5,1
1,5,1780259927.323245,1,1
1,5,1780259927.323245,2,1
1,5,1780259927.323245,3,1
1,5,1780259927.323245,4,1
1,5,1780259927.323245,5,1
2,6,1780259927.523351,1,1
2,6,1780259927.523351,2,1
2,6,1780259927.523351,3,1
2,6,1780259927.523351,4,1
2,6,1780259927.523351,5,1
3,7,1780259927.731362,1,1
3,7,1780259927.731362,2,1
3,7,1780259927.731362,3,1
3,7,1780259927.731362,4,1
3,7,1780259927.731362,5,1
4,8,1780259927.926309,1,1
4,8,1780259927.926309,2,1
4,8,1780259927.926309,3,1
4,8,1780259927.926309,4,1
4,8,1780259927.926309,5,1
5,9,1780259928.940054,1,1
5,9,1780259928.940054,2,1
5,9,1780259928.940054,3,1
5,9,1780259928.940054,4,1
5,9,1780259928.940054,5,1
6,10,1780259929.948221,1,1
6,10,1780259929.948221,2,1
6,10,1780259929.948221,3,1
6,10,1780259929.948221,4,1
6,10,1780259929.948221,5,1
7,11,1780259930.955549,1,1
7,11,1780259930.955549,2,1
7,11,1780259930.955549,3,1
7,11,1780259930.955549,4,1
7,11,1780259930.955549,5,1
8,12,1780259931.964669,1,1
8,12,1780259931.964669,2,1
8,12,1780259931.964669,3,1
8,12,1780259931.964669,4,1
8,12,1780259931.964669,5,1
1,3,1780260022.274890,1,1
1,3,1780260022.274890,2,1
1,3,1780260022.274890,3,0
1,3,1780260022.274890,4,0
1,3,1780260022.274890,5,0
2,4,1780260022.518212,1,1
2,4,1780260022.518212,2,0
2,4,1780260022.518212,3,0
2,4,1780260022.518212,4,1
2,4,1780260022.518212,5,1
3,5,1780260022.785606,1,0
3,5,1780260022.785606,2,0
3,5,1780260022.785606,3,0
3,5,1780260022.785606,4,1
3,5,1780260022.785606,5,1
4,6,1780260022.898834,1,0
4,6,1780260022.898834,2,0
4,6,1780260022.898834,3,0
4,6,1780260022.898834,4,1
4,6,1780260022.898834,5,1
5,7,1780260023.155120,1,0
5,7,1780260023.155120,2,0
5,7,1780260023.155120,3,0
5,7,1780260023.155120,4,1
5,7,1780260023.155120,5,1
6,8,1780260023.819255,1,1
6,8,1780260023.819255,2,1
6,8,1780260023.819255,3,1
6,8,1780260023.819255,4,0
6,8,1780260023.819255,5,1
7,9,1780260024.687583,1,1
7,9,1780260024.687583,2,0
7,9,1780260024.687583,3,0
7,9,1780260024.687583,4,1
7,9,1780260024.687583,5,1
8,10,1780260025.695658,1,1
8,10,1780260025.695658,2,1
8,10,1780260025.695658,3,1
8,10,1780260025.695658,4,1
8,10,1780260025.695658,5,1
9,11,1780260026.703929,1,1
9,11,1780260026.703929,2,1
9,11,1780260026.703929,3,0
9,11,1780260026.703929,4,1
9,11,1780260026.703929,5,1
