cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780254724.500173,1,1,1.020000,830.442576,1
6,1780254724.500173,2,2,1.010010,401.223943,1
6,1780254724.500173,3,3,1.008586,166.043884,1
6,1780254724.500173,4,4,1.010000,502.400532,1
6,1780254724.500173,5,,1.006996,0.000000,1
7,1780254725.501324,1,1,1.020000,839.313751,1
7,1780254725.501324,2,2,1.010802,444.192838,1
7,1780254725.501324,3,3,1.009240,95.788033,1
7,1780254725.501324,4,4,1.010000,476.797802,1
7,1780254725.501324,5,,1.007112,0.000000,1
8,1780254726.597007,1,1,1.020000,909.353434,1
8,1780254726.597007,2,2,1.010105,510.968160,1
8,1780254726.597007,3,3,1.008387,173.053584,1
8,1780254726.597007,4,4,1.010000,502.685575,1
8,1780254726.597007,5,,1.006629,0.000000,1
9,1780254727.888826,1,1,1.020000,682.070896,1
9,1780254727.888826,2,2,1.010979,365.314707,1
9,1780254727.888826,3,3,1.009226,83.242377,1
9,1780254727.888826,4,4,1.010000,464.460983,1
9,1780254727.888826,5,,1.007012,0.000000,1
10,1780254728.915637,1,1,1.020000,787.105581,1
10,1780254728.915637,2,2,1.010297,410.271809,1
10,1780254728.915637,3,3,1.008631,137.171269,1
10,1780254728.915637,4,4,1.010000,460.748004,1
10,1780254728.915637,5,,1.007540,0.000000,1
11,1780254729.926231,1,1,1.020000,748.845706,1
11,1780254729.926231,2,2,1.010977,378.097674,1
11,1780254729.926231,3,3,1.009396,75.512852,1
11,1780254729.926231,4,4,1.010000,469.441420,1
11,1780254729.926231,5,,1.007042,0.000000,1
12,1780254730.928854,1,1,1.020000,900.386837,1
12,1780254730.928854,2,2,1.010221,472.972835,1
12,1780254730.928854,3,3,1.008695,157.167901,1
12,1780254730.928854,4,4,1.010000,497.969795,1
12,1780254730.928854,5,,1.007170,0.000000,1
89,1780255008.353014,1,1,1.020000,0.000000,0
89,1780255008.353014,2,2,0.000000,0.000000,0
89,1780255008.353014,3,3,0.000000,0.000000,0
89,1780255008.353014,4,4,0.000000,0.000000,1
89,1780255008.353014,5,,0.000000,0.000000,1
90,1780255009.353941,1,1,1.020000,882.514960,1
90,1780255009.353941,2,2,1.007836,508.510802,1
90,1780255009.353941,3,3,1.004858,0.000000,0
90,1780255009.353941,4,4,0.000000,0.000000,1
90,1780255009.353941,5,,0.000000,0.000000,1
91,1780255010.354119,1,1,1.020000,380.031977,1
91,1780255010.354119,2,2,1.015130,0.000000,0
91,1780255010.354119,3,3,0.000000,0.000000,0
91,1780255010.354119,4,4,0.000000,0.000000,1
91,1780255010.354119,5,,0.000000,0.000000,1
92,1780255011.355363,1,1,1.020000,1392.797926,1
92,1780255011.355363,2,2,1.010040,1017.280401,1
92,1780255011.355363,3,3,1.008128,612.347066,1
92,1780255011.355363,4,4,1.010000,515.047072,1
92,1780255011.355363,5,,1.006734,0.000000,1
93,1780255012.356541,1,1,1.020000,1144.363262,1
93,1780255012.356541,2,2,1.002853,481.957897,1
93,1780255012.356541,3,3,0.999750,0.000000,0
93,1780255012.356541,4,4,0.000000,0.000000,1
93,1780255012.356541,5,,0.000000,0.000000,1
94,1780255013.358163,1,1,1.020000,0.000000,0
94,1780255013.358163,2,2,0.000000,0.000000,0
94,1780255013.358163,3,3,0.000000,0.000000,0
94,1780255013.358163,4,4,0.000000,0.000000,1
94,1780255013.358163,5,,0.000000,0.000000,1
95,1780255014.359334,1,1,1.020000,1202.390094,1
95,1780255014.359334,2,2,1.010881,933.968556,1
95,1780255014.359334,3,3,1.008855,560.515473,1
95,1780255014.359334,4,4,1.010000,491.949927,1
95,1780255014.359334,5,,1.007078,0.000000,1
96,1780255015.361272,1,1,1.020000,403.228769,1
96,1780255015.361272,2,2,1.014938,0.000000,0
96,1780255015.361272,3,3,0.000000,0.000000,0
96,1780255015.361272,4,4,0.000000,0.000000,1
96,1780255015.361272,5,,0.000000,0.000000,1
97,1780255016.362446,1,1,1.020000,0.000000,0
97,1780255016.362446,2,2,0.000000,0.000000,0
97,1780255016.362446,3,3,0.000000,0.000000,0
97,1780255016.362446,4,4,0.000000,0.000000,1
97,1780255016.362446,5,,0.000000,0.000000,1
