cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
4,1780259823.191968,1,1,1.020000,736.985438,1
4,1780259823.191968,2,2,1.010911,456.292232,1
4,1780259823.191968,3,3,1.008989,109.121799,1
4,1780259823.191968,4,4,1.010000,468.436481,1
4,1780259823.191968,5,,1.007190,0.000000,1
5,1780259823.401222,1,1,1.020000,885.518552,1
5,1780259823.401222,2,2,1.009697,482.030345,1
5,1780259823.401222,3,3,1.008250,170.662681,1
5,1780259823.401222,4,4,1.010000,479.841548,1
5,1780259823.401222,5,,1.006842,0.000000,1
6,1780259823.601751,1,1,1.020000,830.442576,1
6,1780259823.601751,2,2,1.010010,401.223943,1
6,1780259823.601751,3,3,1.008586,166.043884,1
6,1780259823.601751,4,4,1.010000,502.400532,1
6,1780259823.601751,5,,1.006996,0.000000,1
81,1780260391.425075,1,1,1.020000,1228.227223,1
81,1780260391.425075,2,2,1.009873,859.212317,1
81,1780260391.425075,3,3,1.008203,560.770527,1
81,1780260391.425075,4,4,1.010000,466.114917,1
81,1780260391.425075,5,,1.007092,0.000000,1
82,1780260396.227920,1,1,1.020000,1228.227223,1
82,1780260396.227920,2,2,1.009873,859.212317,1
82,1780260396.227920,3,3,1.008203,560.770527,1
82,1780260396.227920,4,4,1.010000,466.114917,1
82,1780260396.227920,5,,1.007092,0.000000,1
86,1780260396.431785,1,1,1.020000,1264.671045,1
86,1780260396.431785,2,2,1.009851,897.529247,1
86,1780260396.431785,3,3,1.008187,599.338708,1
86,1780260396.431785,4,4,1.010000,492.487612,1
86,1780260396.431785,5,,1.007387,0.000000,1
88,1780260396.634021,1,1,1.020000,1196.077753,1
88,1780260396.634021,2,2,1.010376,893.199538,1
88,1780260396.634021,3,3,1.008503,584.034954,1
88,1780260396.634021,4,4,1.010000,492.487612,1
88,1780260396.634021,5,,1.007387,0.000000,1
89,1780260396.834246,1,1,1.020000,327.749672,1
89,1780260396.834246,2,2,1.015037,0.000000,0
89,1780260396.834246,3,3,0.000000,0.000000,1
89,1780260396.834246,4,4,0.000000,0.000000,1
89,1780260396.834246,5,,0.000000,0.000000,1
91,1780260397.038110,1,1,1.020000,327.749672,1
91,1780260397.038110,2,2,1.015037,0.000000,0
91,1780260397.038110,3,3,0.000000,0.000000,0
91,1780260397.038110,4,4,0.000000,0.000000,1
91,1780260397.038110,5,,0.000000,0.000000,1
93,1780260397.238282,1,1,1.020000,327.749672,1
93,1780260397.238282,2,2,1.015037,0.000000,0
93,1780260397.238282,3,3,0.000000,0.000000,0
93,1780260397.238282,4,4,0.000000,0.000000,1
93,1780260397.238282,5,,0.000000,0.000000,1
94,1780260397.438582,1,1,1.020000,0.000000,0
94,1780260397.438582,2,2,0.000000,0.000000,0
94,1780260397.438582,3,3,0.000000,0.000000,0
94,1780260397.438582,4,4,0.000000,0.000000,1
94,1780260397.438582,5,,0.000000,0.000000,1
95,1780260397.839479,1,1,1.020000,0.000000,0
95,1780260397.839479,2,2,0.000000,0.000000,0
95,1780260397.839479,3,3,0.000000,0.000000,0
95,1780260397.839479,4,4,0.000000,0.000000,1
95,1780260397.839479,5,,0.000000,0.000000,1
