cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
0,1780259818.980402,1780259818.980493,1,0.000000,0.000000,0.000000,0.000000,0
0,1780259818.981089,1780259818.981173,2,0.000000,0.000000,0.000000,0.000000,0
0,1780259818.981307,1780259818.981510,3,0.000000,0.000000,0.000000,0.000000,0
0,1780259818.981666,1780259818.981738,4,0.000000,0.000000,0.000000,0.000000,0
0,1780259818.982006,1780259818.982093,5,0.000000,0.000000,0.000000,0.000000,0
0,1780259819.980869,1780259819.980972,1,0.000000,0.000000,0.000000,0.000000,0
0,1780259819.981218,1780259819.981304,2,0.000000,0.000000,0.000000,0.000000,0
0,1780259819.981445,1780259819.981536,3,0.000000,0.000000,0.000000,0.000000,0
0,1780259819.981656,1780259819.981744,4,0.000000,0.000000,0.000000,0.000000,0
0,1780259819.981915,1780259819.982004,5,0.000000,0.000000,0.000000,0.000000,0
4,1780259820.982892,1780259820.982997,1,1.019000,738.433333,138.618230,36.580019,1
4,1780259820.983272,1780259820.983363,2,1.010000,287.466667,50.665256,22.204786,1
4,1780259820.983526,1780259820.983616,3,1.006000,444.800000,79.201204,31.550872,1
4,1780259820.983742,1780259820.983827,4,1.013000,466.633333,80.352748,40.675361,1
4,1780259820.983947,1780259820.984044,5,1.010000,467.133333,87.517743,20.518569,1
5,1780259821.983678,1780259821.983782,1,1.021000,887.300000,168.581814,37.042294,1
5,1780259821.984559,1780259821.984660,2,1.005000,430.066667,74.154733,35.809696,1
5,1780259821.985009,1780259821.985204,3,1.009000,465.500000,84.369162,29.831578,1
5,1780259821.985351,1780259821.986032,4,1.004000,515.200000,79.117079,58.761126,1
5,1780259821.986183,1780259821.986269,5,1.004000,481.200000,88.015950,26.943644,1
6,1780259823.117469,1780259823.117584,1,1.020000,828.300000,156.284406,38.549605,1
6,1780259823.117801,1780259823.117889,2,1.011000,440.333333,78.617443,31.832761,1
6,1780259823.118017,1780259823.118144,3,1.009000,368.200000,62.904750,32.453186,1
6,1780259823.118291,1780259823.118374,4,1.008000,494.533333,80.253896,50.789443,1
6,1780259823.118497,1780259823.118595,5,1.008000,501.900000,93.893296,21.795433,1
93,1780260395.815554,1780260395.815691,1,1.023000,275.833333,51.079309,16.770824,1
93,1780260395.818144,1780260395.824841,2,1.012000,328.733333,57.463660,26.747352,0
93,1780260395.826840,1780260395.827070,3,1.009000,465.166667,78.907551,42.073892,0
93,1780260395.827322,1780260395.827470,4,1.007000,507.633333,80.174872,55.295680,1
93,1780260395.827686,1780260395.827821,5,1.012000,476.600000,89.376250,21.364004,1
94,1780260396.816959,1780260396.817082,1,1.020000,284.200000,53.054245,15.350417,0
94,1780260396.817482,1780260396.817634,2,1.020000,283.800000,53.045757,15.098191,0
94,1780260396.817822,1780260396.817952,3,1.010000,463.400000,78.685773,41.955638,0
94,1780260396.818342,1780260396.818491,4,1.007000,506.100000,79.932700,55.128656,1
94,1780260396.818683,1780260396.818804,5,1.011000,476.566667,89.281689,21.341401,1
95,1780260397.837074,1780260397.837700,1,1.017000,1.200000,53.054245,15.350417,0
95,1780260397.838468,1780260397.839060,2,1.015000,285.300000,53.064723,15.103589,0
95,1780260397.839607,1780260397.839757,3,1.012000,465.800000,79.249916,42.256442,0
95,1780260397.839980,1780260397.840106,4,1.008000,508.433333,80.380966,55.437820,1
95,1780260397.840394,1780260397.840605,5,1.007000,477.766667,89.152370,21.310489,1
96,1780260398.838612,1780260398.838750,1,1.018000,0.000000,53.054245,15.350417,1
96,1780260398.839250,1780260398.839391,2,1.010000,287.533333,53.216665,15.146836,0
96,1780260398.839593,1780260398.839716,3,1.012000,462.300000,78.654435,41.938929,0
96,1780260398.839984,1780260398.840111,4,1.005000,502.600000,79.222259,54.638673,1
96,1780260398.840321,1780260398.840440,5,1.010000,475.900000,89.068606,21.290467,1
96,1780260399.840212,1780260399.840355,1,1.018000,0.000000,53.054245,15.350417,1
96,1780260399.840739,1780260399.840895,2,1.010000,287.533333,53.216665,15.146836,0
96,1780260399.841141,1780260399.841282,3,1.012000,462.300000,78.654435,41.938929,0
96,1780260399.841486,1780260399.841875,4,1.005000,502.600000,79.222259,54.638673,1
96,1780260399.843313,1780260399.843590,5,1.010000,475.900000,89.068606,21.290467,1
