cmd_id,origin_cycle,ts_sent,bus,breaker_DT
83,88,1780254915.604216,1,1
83,88,1780254915.604216,2,0
83,88,1780254915.604216,3,0
83,88,1780254915.604216,4,1
83,88,1780254915.604216,5,1
1,6,1780254923.813527,1,1
1,6,1780254923.813527,2,1
1,6,1780254923.813527,3,1
1,6,1780254923.813527,4,1
1,6,1780254923.813527,5,1
2,7,1780254924.812522,1,1
2,7,1780254924.812522,2,1
2,7,1780254924.812522,3,1
2,7,1780254924.812522,4,1
2,7,1780254924.812522,5,1
3,8,1780254925.832206,1,1
3,8,1780254925.832206,2,1
3,8,1780254925.832206,3,1
3,8,1780254925.832206,4,1
3,8,1780254925.832206,5,1
4,9,1780254926.868351,1,1
4,9,1780254926.868351,2,1
4,9,1780254926.868351,3,1
4,9,1780254926.868351,4,1
4,9,1780254926.868351,5,1
5,10,1780254927.873534,1,1
5,10,1780254927.873534,2,1
5,10,1780254927.873534,3,1
5,10,1780254927.873534,4,1
5,10,1780254927.873534,5,1
6,11,1780254928.912352,1,1
6,11,1780254928.912352,2,1
6,11,1780254928.912352,3,0
6,11,1780254928.912352,4,0
6,11,1780254928.912352,5,1
7,12,1780254929.993771,1,0
7,12,1780254929.993771,2,0
7,12,1780254929.993771,3,0
7,12,1780254929.993771,4,0
7,12,1780254929.993771,5,1
8,13,1780254931.006888,1,1
8,13,1780254931.006888,2,1
8,13,1780254931.006888,3,1
8,13,1780254931.006888,4,0
8,13,1780254931.006888,5,1
9,14,1780254932.002109,1,1
9,14,1780254932.002109,2,0
9,14,1780254932.002109,3,0
9,14,1780254932.002109,4,0
9,14,1780254932.002109,5,1
10,15,1780254933.037595,1,1
10,15,1780254933.037595,2,1
10,15,1780254933.037595,3,1
10,15,1780254933.037595,4,1
10,15,1780254933.037595,5,1
11,16,1780254934.043235,1,1
11,16,1780254934.043235,2,1
11,16,1780254934.043235,3,0
11,16,1780254934.043235,4,0
11,16,1780254934.043235,5,1
12,17,1780254935.067577,1,0
12,17,1780254935.067577,2,0
12,17,1780254935.067577,3,0
12,17,1780254935.067577,4,1
12,17,1780254935.067577,5,1
13,18,1780254936.078417,1,1
13,18,1780254936.078417,2,1
13,18,1780254936.078417,3,1
13,18,1780254936.078417,4,0
13,18,1780254936.078417,5,1
14,19,1780254937.066179,1,1
14,19,1780254937.066179,2,0
14,19,1780254937.066179,3,0
14,19,1780254937.066179,4,1
14,19,1780254937.066179,5,1
15,20,1780254938.249919,1,0
15,20,1780254938.249919,2,1
15,20,1780254938.249919,3,0
15,20,1780254938.249919,4,1
15,20,1780254938.249919,5,1
16,21,1780254939.335822,1,1
16,21,1780254939.335822,2,1
16,21,1780254939.335822,3,0
16,21,1780254939.335822,4,1
16,21,1780254939.335822,5,1
17,22,1780254940.331844,1,1
17,22,1780254940.331844,2,1
17,22,1780254940.331844,3,0
17,22,1780254940.331844,4,1
17,22,1780254940.331844,5,1
18,23,1780254941.383703,1,1
18,23,1780254941.383703,2,1
18,23,1780254941.383703,3,1
18,23,1780254941.383703,4,1
18,23,1780254941.383703,5,1
19,25,1780254942.614996,1,0
19,25,1780254942.614996,2,0
19,25,1780254942.614996,3,0
19,25,1780254942.614996,4,1
19,25,1780254942.614996,5,1
20,26,1780254943.590362,1,0
20,26,1780254943.590362,2,0
20,26,1780254943.590362,3,0
20,26,1780254943.590362,4,1
20,26,1780254943.590362,5,1
21,27,1780254944.921084,1,1
21,27,1780254944.921084,2,1
21,27,1780254944.921084,3,0
21,27,1780254944.921084,4,1
21,27,1780254944.921084,5,1
22,28,1780254945.912586,1,1
22,28,1780254945.912586,2,0
22,28,1780254945.912586,3,0
22,28,1780254945.912586,4,1
22,28,1780254945.912586,5,1
23,29,1780254946.923939,1,1
23,29,1780254946.923939,2,1
23,29,1780254946.923939,3,1
23,29,1780254946.923939,4,1
23,29,1780254946.923939,5,1
24,30,1780254947.927233,1,1
24,30,1780254947.927233,2,1
24,30,1780254947.927233,3,0
24,30,1780254947.927233,4,1
24,30,1780254947.927233,5,1
25,31,1780254948.940511,1,0
25,31,1780254948.940511,2,0
25,31,1780254948.940511,3,0
25,31,1780254948.940511,4,1
25,31,1780254948.940511,5,1
26,32,1780254949.930596,1,0
26,32,1780254949.930596,2,0
26,32,1780254949.930596,3,1
26,32,1780254949.930596,4,1
26,32,1780254949.930596,5,1
27,33,1780254950.935328,1,1
27,33,1780254950.935328,2,0
27,33,1780254950.935328,3,0
27,33,1780254950.935328,4,1
27,33,1780254950.935328,5,1
28,34,1780254952.079107,1,1
28,34,1780254952.079107,2,0
28,34,1780254952.079107,3,1
28,34,1780254952.079107,4,1
28,34,1780254952.079107,5,1
29,35,1780254953.420563,1,1
29,35,1780254953.420563,2,1
29,35,1780254953.420563,3,0
29,35,1780254953.420563,4,1
29,35,1780254953.420563,5,1
30,36,1780254954.408184,1,1
30,36,1780254954.408184,2,1
30,36,1780254954.408184,3,1
30,36,1780254954.408184,4,1
30,36,1780254954.408184,5,1
31,37,1780254955.410478,1,1
31,37,1780254955.410478,2,1
31,37,1780254955.410478,3,1
31,37,1780254955.410478,4,1
31,37,1780254955.410478,5,1
32,38,1780254956.424577,1,1
32,38,1780254956.424577,2,0
32,38,1780254956.424577,3,0
32,38,1780254956.424577,4,1
32,38,1780254956.424577,5,1
33,39,1780254957.438263,1,1
33,39,1780254957.438263,2,0
33,39,1780254957.438263,3,0
33,39,1780254957.438263,4,1
33,39,1780254957.438263,5,1
34,40,1780254958.430752,1,1
34,40,1780254958.430752,2,1
34,40,1780254958.430752,3,0
34,40,1780254958.430752,4,1
34,40,1780254958.430752,5,1
35,41,1780254959.447214,1,1
35,41,1780254959.447214,2,1
35,41,1780254959.447214,3,0
35,41,1780254959.447214,4,1
35,41,1780254959.447214,5,1
36,42,1780254960.446254,1,1
36,42,1780254960.446254,2,1
36,42,1780254960.446254,3,1
36,42,1780254960.446254,4,1
36,42,1780254960.446254,5,1
37,43,1780254961.460992,1,1
37,43,1780254961.460992,2,1
37,43,1780254961.460992,3,1
37,43,1780254961.460992,4,1
37,43,1780254961.460992,5,1
38,44,1780254962.466673,1,0
38,44,1780254962.466673,2,0
38,44,1780254962.466673,3,0
38,44,1780254962.466673,4,1
38,44,1780254962.466673,5,1
39,45,1780254963.603186,1,0
39,45,1780254963.603186,2,0
39,45,1780254963.603186,3,0
39,45,1780254963.603186,4,1
39,45,1780254963.603186,5,1
40,46,1780254964.469137,1,1
40,46,1780254964.469137,2,0
40,46,1780254964.469137,3,0
40,46,1780254964.469137,4,1
40,46,1780254964.469137,5,1
41,46,1780254965.454994,1,1
41,46,1780254965.454994,2,0
41,46,1780254965.454994,3,0
41,46,1780254965.454994,4,1
41,46,1780254965.454994,5,1
42,47,1780254966.448415,1,1
42,47,1780254966.448415,2,0
42,47,1780254966.448415,3,0
42,47,1780254966.448415,4,1
42,47,1780254966.448415,5,1
43,49,1780254967.506170,1,1
43,49,1780254967.506170,2,1
43,49,1780254967.506170,3,0
43,49,1780254967.506170,4,1
43,49,1780254967.506170,5,1
44,50,1780254968.506020,1,1
44,50,1780254968.506020,2,1
44,50,1780254968.506020,3,0
44,50,1780254968.506020,4,1
44,50,1780254968.506020,5,1
45,51,1780254969.510249,1,1
45,51,1780254969.510249,2,1
45,51,1780254969.510249,3,1
45,51,1780254969.510249,4,1
45,51,1780254969.510249,5,1
46,52,1780254970.516276,1,1
46,52,1780254970.516276,2,1
46,52,1780254970.516276,3,1
46,52,1780254970.516276,4,1
46,52,1780254970.516276,5,1
47,52,1780254971.532403,1,0
47,52,1780254971.532403,2,0
47,52,1780254971.532403,3,0
47,52,1780254971.532403,4,0
47,52,1780254971.532403,5,1
48,53,1780254972.524347,1,0
48,53,1780254972.524347,2,0
48,53,1780254972.524347,3,0
48,53,1780254972.524347,4,1
48,53,1780254972.524347,5,1
49,54,1780254973.554720,1,0
49,54,1780254973.554720,2,0
49,54,1780254973.554720,3,0
49,54,1780254973.554720,4,1
49,54,1780254973.554720,5,1
50,55,1780254974.553735,1,1
50,55,1780254974.553735,2,1
50,55,1780254974.553735,3,0
50,55,1780254974.553735,4,0
50,55,1780254974.553735,5,1
51,56,1780254975.568606,1,1
51,56,1780254975.568606,2,0
51,56,1780254975.568606,3,0
51,56,1780254975.568606,4,1
51,56,1780254975.568606,5,1
52,57,1780254976.564024,1,1
52,57,1780254976.564024,2,0
52,57,1780254976.564024,3,0
52,57,1780254976.564024,4,1
52,57,1780254976.564024,5,1
53,58,1780254977.566037,1,1
53,58,1780254977.566037,2,0
53,58,1780254977.566037,3,0
53,58,1780254977.566037,4,0
53,58,1780254977.566037,5,1
54,59,1780254978.577427,1,1
54,59,1780254978.577427,2,1
54,59,1780254978.577427,3,1
54,59,1780254978.577427,4,1
54,59,1780254978.577427,5,1
55,60,1780254979.581795,1,1
55,60,1780254979.581795,2,1
55,60,1780254979.581795,3,0
55,60,1780254979.581795,4,1
55,60,1780254979.581795,5,1
56,61,1780254980.686810,1,1
56,61,1780254980.686810,2,1
56,61,1780254980.686810,3,0
56,61,1780254980.686810,4,1
56,61,1780254980.686810,5,1
57,62,1780254981.637258,1,1
57,62,1780254981.637258,2,1
57,62,1780254981.637258,3,0
57,62,1780254981.637258,4,1
57,62,1780254981.637258,5,1
58,63,1780254982.630287,1,1
58,63,1780254982.630287,2,0
58,63,1780254982.630287,3,1
58,63,1780254982.630287,4,1
58,63,1780254982.630287,5,1
59,65,1780254983.646139,1,1
59,65,1780254983.646139,2,1
59,65,1780254983.646139,3,1
59,65,1780254983.646139,4,1
59,65,1780254983.646139,5,1
60,66,1780254984.644754,1,1
60,66,1780254984.644754,2,1
60,66,1780254984.644754,3,1
60,66,1780254984.644754,4,1
60,66,1780254984.644754,5,1
61,67,1780254985.663637,1,0
61,67,1780254985.663637,2,0
61,67,1780254985.663637,3,0
61,67,1780254985.663637,4,1
61,67,1780254985.663637,5,1
62,67,1780254986.683102,1,0
62,67,1780254986.683102,2,0
62,67,1780254986.683102,3,0
62,67,1780254986.683102,4,1
62,67,1780254986.683102,5,1
63,68,1780254987.660306,1,1
63,68,1780254987.660306,2,0
63,68,1780254987.660306,3,0
63,68,1780254987.660306,4,1
63,68,1780254987.660306,5,1
64,70,1780254988.674448,1,1
64,70,1780254988.674448,2,0
64,70,1780254988.674448,3,0
64,70,1780254988.674448,4,1
64,70,1780254988.674448,5,1
65,71,1780254989.689359,1,1
65,71,1780254989.689359,2,1
65,71,1780254989.689359,3,0
65,71,1780254989.689359,4,1
65,71,1780254989.689359,5,1
66,72,1780254990.696495,1,1
66,72,1780254990.696495,2,1
66,72,1780254990.696495,3,0
66,72,1780254990.696495,4,1
66,72,1780254990.696495,5,1
67,73,1780254991.715044,1,1
67,73,1780254991.715044,2,1
67,73,1780254991.715044,3,1
67,73,1780254991.715044,4,1
67,73,1780254991.715044,5,1
