timestamp,run,layer,source,destination,packet_loss_percent
2026-04-15 15:21:17.596756,1,field,h2,h3,0.0
2026-04-15 15:21:38.037775,2,field,h2,h3,0.0
2026-04-15 15:21:58.586261,3,field,h2,h3,0.0
