cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
13,1780259932.741516,1780259932.741867,1,1.014078,722.582813,0.956500,1
13,1780259932.745486,1780259932.745824,2,1.013527,324.516512,0.902600,1
13,1780259932.754423,1780259932.754834,3,1.008448,401.229292,0.904100,1
13,1780259932.759290,1780259932.759653,4,1.006066,456.781826,0.915000,1
13,1780259932.766469,1780259932.766834,5,1.009656,459.208125,0.987700,1
14,1780259933.745374,1780259933.746125,1,1.020975,902.374746,0.980000,1
14,1780259933.752684,1780259933.753545,2,1.010361,430.351824,0.925200,1
14,1780259933.762922,1780259933.763666,3,1.006015,452.311229,0.915600,1
14,1780259933.771628,1780259933.772973,4,1.013125,518.406865,0.802000,1
14,1780259933.784072,1780259933.785048,5,1.004359,508.219683,0.968400,1
15,1780259934.747444,1780259934.748046,1,1.024396,778.999428,0.969300,1
15,1780259934.756655,1780259934.757316,2,1.006860,327.031211,0.919700,1
15,1780259934.764355,1780259934.764935,3,1.008553,442.053001,0.903600,1
15,1780259934.770771,1780259934.771324,4,1.014214,468.692929,0.884100,1
15,1780259934.779736,1780259934.780339,5,1.010782,478.164184,0.985900,1
16,1780259935.750054,1780259935.750678,1,1.017639,841.080615,0.975100,1
16,1780259935.758098,1780259935.759146,2,1.013386,352.288504,0.917500,1
16,1780259935.766639,1780259935.767216,3,1.009036,505.813535,0.925900,1
16,1780259935.775687,1780259935.778156,4,1.010457,515.729587,0.807500,1
16,1780259935.789175,1780259935.790362,5,1.006471,470.882821,0.951900,1
17,1780259936.747896,1780259936.748910,1,1.021718,761.301259,0.972400,1
17,1780259936.761797,1780259936.762554,2,1.013292,292.048817,0.950200,1
17,1780259936.769413,1780259936.769769,3,1.015032,475.220747,0.918000,1
17,1780259936.777962,1780259936.778711,4,1.008717,476.841173,0.870800,1
17,1780259936.784479,1780259936.784826,5,1.006961,463.752344,0.965300,1
18,1780259937.746114,1780259937.746738,1,1.018990,918.845406,0.984600,1
18,1780259937.753015,1780259937.753908,2,1.015512,436.686314,0.942300,1
18,1780259937.767137,1780259937.767735,3,1.004628,484.865846,0.957500,1
18,1780259937.773299,1780259937.773988,4,1.011195,479.091193,0.868400,1
18,1780259937.779385,1780259937.779965,5,1.005707,454.049386,0.978800,1
19,1780259938.748842,1780259938.749421,1,1.020846,771.316923,0.971200,1
19,1780259938.755982,1780259938.757912,2,1.018290,388.532699,0.943000,1
19,1780259938.764587,1780259938.765107,3,1.007337,377.050827,0.937700,1
19,1780259938.772596,1780259938.772920,4,1.009323,463.939221,0.895900,1
19,1780259938.778939,1780259938.779523,5,0.998816,463.202985,0.967400,1
20,1780259939.749800,1780259939.750490,1,1.023026,842.547157,0.983100,1
20,1780259939.756610,1780259939.757182,2,1.010800,339.796925,0.976300,1
20,1780259939.762344,1780259939.762899,3,1.011569,499.069911,0.903700,1
20,1780259939.773533,1780259939.774098,4,1.004896,505.969936,0.820800,1
20,1780259939.779379,1780259939.779938,5,1.005977,491.168268,0.957100,1
21,1780259940.748568,1780259940.749113,1,1.023275,827.009089,0.983000,1
21,1780259940.756196,1780259940.756830,2,1.014266,412.195352,0.969600,1
21,1780259940.764130,1780259940.764632,3,1.011049,380.295126,0.937500,1
21,1780259940.769521,1780259940.769992,4,1.010528,482.891982,0.864100,1
21,1780259940.777636,1780259940.778281,5,1.006552,496.986655,0.956100,1
22,1780259941.744190,1780259941.744530,1,1.022391,855.912066,0.978000,1
22,1780259941.749137,1780259941.749487,2,1.009735,403.766551,0.943200,1
