cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
93,1780250202.717931,1,1,1.020000,914.620708,1
93,1780250202.717931,2,2,1.009488,486.864940,1
93,1780250202.717931,3,3,1.007837,216.443516,1
93,1780250202.717931,4,4,1.010000,489.380620,1
93,1780250202.717931,5,,1.007093,0.000000,1
94,1780250203.722381,1,1,1.020000,768.587791,1
94,1780250203.722381,2,2,1.011101,484.749591,1
94,1780250203.722381,3,3,1.009011,103.109065,1
94,1780250203.722381,4,4,1.010000,454.786443,1
94,1780250203.722381,5,,1.007625,0.000000,1
95,1780250204.723649,1,1,1.020000,837.213219,1
95,1780250204.723649,2,2,1.010096,437.838378,1
95,1780250204.723649,3,3,1.008529,156.737880,1
95,1780250204.723649,4,4,1.010000,489.224384,1
95,1780250204.723649,5,,1.006891,0.000000,1
96,1780250205.724155,1,1,1.020000,789.674461,1
96,1780250205.724155,2,2,1.011137,386.498995,1
96,1780250205.724155,3,3,1.009653,78.564751,1
96,1780250205.724155,4,4,1.010000,482.506233,1
96,1780250205.724155,5,,1.007307,0.000000,1
97,1780250206.746722,1,1,1.020000,850.240530,1
97,1780250206.746722,2,2,1.010491,468.110435,1
97,1780250206.746722,3,3,1.008955,113.531892,1
97,1780250206.746722,4,4,1.010000,466.544337,1
97,1780250206.746722,5,,1.007378,0.000000,1
97,1780250207.746912,1,1,1.020000,802.775795,1
97,1780250207.746912,2,2,1.010639,418.575804,1
97,1780250207.746912,3,3,1.009045,102.531096,1
97,1780250207.746912,4,4,1.010000,460.334813,1
97,1780250207.746912,5,,1.007455,0.000000,1
98,1780250208.750313,1,1,1.020000,907.985134,1
98,1780250208.750313,2,2,1.009368,501.859984,1
98,1780250208.750313,3,3,1.007743,217.374123,1
98,1780250208.750313,4,4,1.010000,478.956254,1
98,1780250208.750313,5,,1.007142,0.000000,1
100,1780250209.770588,1,1,1.020000,823.941206,1
100,1780250209.770588,2,2,1.009916,483.538409,1
100,1780250209.770588,3,3,1.008067,182.350610,1
100,1780250209.770588,4,4,1.010000,461.414117,1
100,1780250209.770588,5,,1.007398,0.000000,1
101,1780250210.789667,1,1,1.020000,775.283827,1
101,1780250210.789667,2,2,1.010847,451.856908,1
101,1780250210.789667,3,3,1.008777,115.382155,1
101,1780250210.789667,4,4,1.010000,444.810145,1
101,1780250210.789667,5,,1.007636,0.000000,1
101,1780250211.819813,1,1,1.020000,735.720768,1
101,1780250211.819813,2,2,1.011449,453.256510,1
101,1780250211.819813,3,3,1.009520,89.065775,1
101,1780250211.819813,4,4,1.010000,488.873424,1
101,1780250211.819813,5,,1.007110,0.000000,1
103,1780250212.826226,1,1,1.020000,741.620522,1
103,1780250212.826226,2,2,1.011080,393.971574,1
103,1780250212.826226,3,3,1.009285,105.127066,1
103,1780250212.826226,4,4,1.010000,496.637436,1
103,1780250212.826226,5,,1.006822,0.000000,1
104,1780250213.948658,1,1,1.020000,828.237936,1
104,1780250213.948658,2,2,1.010417,463.419236,1
104,1780250213.948658,3,3,1.008697,153.117123,1
104,1780250213.948658,4,4,1.010000,502.361373,1
104,1780250213.948658,5,,1.006801,0.000000,1
105,1780250214.950015,1,1,1.020000,779.508315,1
105,1780250214.950015,2,2,1.010181,387.297103,1
105,1780250214.950015,3,3,1.008606,136.975692,1
105,1780250214.950015,4,4,1.010000,473.182011,1
105,1780250214.950015,5,,1.006867,0.000000,1
106,1780250215.950147,1,1,1.020000,747.725269,1
106,1780250215.950147,2,2,1.010943,393.318804,1
106,1780250215.950147,3,3,1.009149,103.425534,1
106,1780250215.950147,4,4,1.010000,474.443454,1
106,1780250215.950147,5,,1.007261,0.000000,1
107,1780250216.951607,1,1,1.020000,825.036898,1
107,1780250216.951607,2,2,1.010041,396.345131,1
107,1780250216.951607,3,3,1.008477,148.328314,1
107,1780250216.951607,4,4,1.010000,472.266598,1
107,1780250216.951607,5,,1.006933,0.000000,1
108,1780250217.954212,1,1,1.020000,781.894295,1
108,1780250217.954212,2,2,1.010501,477.119301,1
108,1780250217.954212,3,3,1.008664,164.372556,1
108,1780250217.954212,4,4,1.010000,508.745931,1
108,1780250217.954212,5,,1.006918,0.000000,1
109,1780250218.955113,1,1,1.020000,902.138883,1
109,1780250218.955113,2,2,1.009752,521.573661,1
109,1780250218.955113,3,3,1.008113,200.721768,1
109,1780250218.955113,4,4,1.010000,500.010621,1
109,1780250218.955113,5,,1.006989,0.000000,1
110,1780250219.971178,1,1,1.020000,771.710843,1
110,1780250219.971178,2,2,1.010602,424.404777,1
110,1780250219.971178,3,3,1.008843,148.272810,1
110,1780250219.971178,4,4,1.010000,506.763162,1
110,1780250219.971178,5,,1.006874,0.000000,1
111,1780250220.972385,1,1,1.020000,763.638355,1
111,1780250220.972385,2,2,1.010539,353.789054,1
111,1780250220.972385,3,3,1.009140,89.045856,1
111,1780250220.972385,4,4,1.010000,465.363287,1
111,1780250220.972385,5,,1.006935,0.000000,1
112,1780250221.973179,1,1,1.020000,894.057152,1
112,1780250221.973179,2,2,1.009718,532.742957,1
112,1780250221.973179,3,3,1.007815,220.373838,1
112,1780250221.973179,4,4,1.010000,493.066029,1
112,1780250221.973179,5,,1.007056,0.000000,1
112,1780250222.979515,1,1,1.020000,848.451237,1
112,1780250222.979515,2,2,1.009951,444.879566,1
112,1780250222.979515,3,3,1.008436,161.500771,1
112,1780250222.979515,4,4,1.010000,474.928440,1
112,1780250222.979515,5,,1.007382,0.000000,1
114,1780250224.102916,1,1,1.020000,901.002450,1
114,1780250224.102916,2,2,1.009816,473.085915,1
114,1780250224.102916,3,3,1.008387,175.921000,1
114,1780250224.102916,4,4,1.010000,487.936883,1
114,1780250224.102916,5,,1.007405,0.000000,1
114,1780250225.107213,1,1,1.020000,765.141063,1
114,1780250225.107213,2,2,1.010427,453.999648,1
114,1780250225.107213,3,3,1.008487,145.859486,1
114,1780250225.107213,4,4,1.010000,472.593131,1
114,1780250225.107213,5,,1.006847,0.000000,1
115,1780250226.109040,1,1,1.020000,728.924337,1
115,1780250226.109040,2,2,1.010952,453.667210,1
115,1780250226.109040,3,3,1.008899,115.216852,1
115,1780250226.109040,4,4,1.010000,464.601788,1
115,1780250226.109040,5,,1.007303,0.000000,1
116,1780250227.111084,1,1,1.020000,759.122959,1
116,1780250227.111084,2,2,1.011329,486.709048,1
116,1780250227.111084,3,3,1.009448,97.886447,1
116,1780250227.111084,4,4,1.010000,493.870370,1
116,1780250227.111084,5,,1.007065,0.000000,1
117,1780250228.113040,1,1,1.020000,819.153575,1
117,1780250228.113040,2,2,1.010945,447.467545,1
117,1780250228.113040,3,3,1.009125,117.457689,1
117,1780250228.113040,4,4,1.010000,485.519814,1
117,1780250228.113040,5,,1.007373,0.000000,1
119,1780250229.124146,1,1,1.020000,815.934136,1
119,1780250229.124146,2,2,1.009992,405.760560,1
119,1780250229.124146,3,3,1.008612,158.827087,1
119,1780250229.124146,4,4,1.010000,496.213469,1
119,1780250229.124146,5,,1.007008,0.000000,1
120,1780250230.124759,1,1,1.020000,814.559056,1
120,1780250230.124759,2,2,1.010589,495.716874,1
120,1780250230.124759,3,3,1.008864,149.103404,1
120,1780250230.124759,4,4,1.010000,509.123139,1
120,1780250230.124759,5,,1.006876,0.000000,1
120,1780250231.134018,1,1,1.020000,726.250999,1
120,1780250231.134018,2,2,1.010609,363.694326,1
120,1780250231.134018,3,3,1.009114,100.906674,1
120,1780250231.134018,4,4,1.010000,477.233219,1
120,1780250231.134018,5,,1.006914,0.000000,1
122,1780250232.142359,1,1,1.020000,800.026835,1
122,1780250232.142359,2,2,1.011257,517.287953,1
122,1780250232.142359,3,3,1.009111,128.140146,1
122,1780250232.142359,4,4,1.010000,494.719637,1
122,1780250232.142359,5,,1.007435,0.000000,1
123,1780250233.153908,1,1,1.020000,662.098972,1
123,1780250233.153908,2,2,1.011988,382.735604,1
123,1780250233.153908,3,3,1.010091,56.879301,1
123,1780250233.153908,4,4,1.010000,482.779193,1
123,1780250233.153908,5,,1.007152,0.000000,1
124,1780250234.153981,1,1,1.020000,878.268243,1
124,1780250234.153981,2,2,1.009788,453.672285,1
124,1780250234.153981,3,3,1.008396,163.551394,1
