cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780251357.793298,1780251357.802767,1:1;2:1;3:1;4:1;5:1
0,0,1780251358.798801,1780251358.807225,1:1;2:1;3:1;4:1;5:1
0,0,1780251359.799158,1780251359.806307,1:1;2:1;3:1;4:1;5:1
0,0,1780251360.800791,1780251360.809473,1:1;2:1;3:1;4:1;5:1
1,6,1780251361.801322,1780251361.808769,1:1;2:1;3:1;4:1;5:1
76,87,1780251631.051679,1780251631.071830,1:1;2:1;3:1;4:1;5:1
30,72,1780251904.996436,1780251905.005097,1:1;2:1;3:1;4:1;5:1
31,82,1780251905.997842,1780251906.010242,1:1;2:1;3:1;4:1;5:1
32,87,1780251907.014053,1780251907.021179,1:1;2:1;3:1;4:1;5:1
33,89,1780251908.014927,1780251908.110485,1:1;2:1;3:1;4:1;5:1
34,90,1780251909.015411,1780251909.027520,1:1;2:1;3:1;4:1;5:1
35,91,1780251910.017252,1780251910.039310,1:1;2:1;3:1;4:1;5:1
